frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,58690,Unknown
5,6,443,Encrypted
6,6,443,Encrypted
7,6,443,Encrypted
8,6,58690,Unknown
9,6,58690,Unknown
10,6,443,Encrypted
11,6,443,Encrypted
12,6,58690,Unknown
13,6,443,Encrypted
14,6,58690,Unknown
15,6,443,Encrypted
16,6,58690,Unknown
17,6,443,Encrypted
18,6,58690,Unknown
19,6,443,Encrypted
20,6,58690,Unknown
21,6,58690,Unknown
22,6,443,Encrypted
23,6,58690,Unknown
24,6,58690,Unknown
25,6,443,Encrypted
26,6,58690,Unknown
27,6,443,Encrypted
28,17,,Unknown
29,17,,Unknown
30,6,443,Encrypted
31,6,56524,Unknown
32,6,443,Encrypted
33,6,443,Encrypted
34,6,56524,Unknown
35,6,443,Encrypted
36,6,56524,Unknown
37,17,,Unknown
38,17,,Unknown
39,6,443,Encrypted
40,6,58690,Unknown
41,6,443,Encrypted
42,6,58690,Unknown
43,6,56524,Unknown
44,6,443,Encrypted
45,6,56524,Unknown
46,6,443,Encrypted
47,6,443,Encrypted
48,6,56524,Unknown
49,6,443,Encrypted
50,6,56524,Unknown
51,6,443,Encrypted
52,6,56524,Unknown
53,6,443,Encrypted
54,6,56524,Unknown
55,6,443,Encrypted
56,6,56524,Unknown
57,6,443,Encrypted
58,6,56524,Unknown
59,6,443,Encrypted
60,6,56524,Unknown
61,6,443,Encrypted
62,6,56524,Unknown
63,6,443,Encrypted
64,6,56524,Unknown
65,6,443,Encrypted
66,6,56524,Unknown
67,6,443,Encrypted
68,6,56524,Unknown
69,6,443,Encrypted
70,6,56524,Unknown
71,6,443,Encrypted
72,6,56524,Unknown
73,6,443,Encrypted
74,6,56524,Unknown
75,6,56524,Unknown
76,6,443,Encrypted
77,6,56524,Unknown
78,6,56524,Unknown
79,6,56524,Unknown
80,6,443,Encrypted
81,6,443,Encrypted
82,6,58690,Unknown
83,6,443,Encrypted
84,6,58690,Unknown
85,6,58690,Unknown
86,6,443,Encrypted
87,6,443,Encrypted
88,6,58690,Unknown
89,6,443,Encrypted
90,6,58690,Unknown
91,6,58690,Unknown
92,6,58690,Unknown
93,6,443,Encrypted
94,6,443,Encrypted
95,6,58690,Unknown
96,6,56524,Unknown
97,6,56524,Unknown
98,6,443,Encrypted
99,6,56524,Unknown
100,6,58690,Unknown
101,6,443,Encrypted
102,6,56524,Unknown
103,6,58690,Unknown
104,6,58690,Unknown
105,6,443,Encrypted
106,6,58690,Unknown
107,6,58690,Unknown
108,6,443,Encrypted
109,6,443,Encrypted
110,6,58690,Unknown
111,6,443,Encrypted
112,6,58690,Unknown
113,6,58690,Unknown
114,6,58690,Unknown
115,6,443,Encrypted
116,6,443,Encrypted
117,6,58690,Unknown
118,6,58690,Unknown
119,6,443,Encrypted
120,6,58690,Unknown
121,6,58690,Unknown
122,6,58690,Unknown
123,6,443,Encrypted
124,6,443,Encrypted
125,6,58690,Unknown
126,6,58690,Unknown
127,6,443,Encrypted
128,6,58690,Unknown
129,6,443,Encrypted
130,6,58690,Unknown
131,6,58690,Unknown
132,6,58690,Unknown
133,6,443,Encrypted
134,6,443,Encrypted
135,6,58690,Unknown
136,6,58690,Unknown
137,17,,Unknown
138,17,,Unknown
139,6,443,Encrypted
140,6,58690,Unknown
141,6,443,Encrypted
142,6,443,Encrypted
143,6,58690,Unknown
144,6,443,Encrypted
145,6,53874,Unknown
146,6,443,Encrypted
147,6,443,Encrypted
148,6,53874,Unknown
149,6,53874,Unknown
150,6,443,Encrypted
151,6,53874,Unknown
152,6,443,Encrypted
153,6,443,Encrypted
154,6,53874,Unknown
155,6,53874,Unknown
156,6,53874,Unknown
157,6,443,Encrypted
158,6,443,Encrypted
159,6,53874,Unknown
160,6,443,Encrypted
161,6,53874,Unknown
162,6,443,Encrypted
163,6,53874,Unknown
164,6,443,Encrypted
165,6,53874,Unknown
166,6,58690,Unknown
167,6,53874,Unknown
168,6,443,Encrypted
169,6,443,Encrypted
170,6,443,Encrypted
171,6,58690,Unknown
172,6,53874,Unknown
173,6,443,Encrypted
174,6,443,Encrypted
175,6,53874,Unknown
176,6,443,Encrypted
177,6,443,Encrypted
178,6,53874,Unknown
179,6,443,Encrypted
180,6,53874,Unknown
181,6,53874,Unknown
182,6,58690,Unknown
183,6,443,Encrypted
184,6,443,Encrypted
185,6,58690,Unknown
186,6,443,Encrypted
187,6,58690,Unknown
188,6,443,Encrypted
189,6,56524,Unknown
190,6,443,Encrypted
191,6,56524,Unknown
192,6,56524,Unknown
193,6,58690,Unknown
