frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,41410,Unknown
5,6,443,Encrypted
6,6,443,Encrypted
7,6,41410,Unknown
8,6,443,Encrypted
9,6,41410,Unknown
10,6,41410,Unknown
11,6,443,Encrypted
12,6,443,Encrypted
13,6,41410,Unknown
14,6,443,Encrypted
15,6,41410,Unknown
16,6,443,Encrypted
17,6,41410,Unknown
18,6,443,Encrypted
19,6,41410,Unknown
20,6,443,Encrypted
21,6,41410,Unknown
22,6,41410,Unknown
23,6,443,Encrypted
24,6,41410,Unknown
25,6,41410,Unknown
26,6,443,Encrypted
27,6,41410,Unknown
28,6,443,Encrypted
29,17,,Unknown
30,17,,Unknown
31,6,443,Encrypted
32,6,41410,Unknown
33,6,443,Encrypted
34,6,41410,Unknown
35,6,443,Encrypted
36,6,41410,Unknown
37,6,443,Encrypted
38,6,41410,Unknown
39,6,443,Encrypted
40,6,41410,Unknown
41,6,443,Encrypted
42,6,41410,Unknown
43,6,41410,Unknown
44,6,443,Encrypted
45,6,41410,Unknown
46,6,443,Encrypted
47,6,443,Encrypted
48,6,41410,Unknown
49,6,41410,Unknown
50,6,443,Encrypted
51,6,41410,Unknown
52,6,443,Encrypted
53,6,41410,Unknown
54,6,443,Encrypted
55,6,41410,Unknown
56,6,443,Encrypted
57,6,443,Encrypted
58,6,41410,Unknown
59,6,41410,Unknown
60,6,443,Encrypted
61,6,41410,Unknown
62,6,443,Encrypted
63,6,443,Encrypted
64,6,41410,Unknown
65,6,443,Encrypted
66,6,41410,Unknown
67,6,41410,Unknown
68,6,443,Encrypted
69,6,443,Encrypted
70,6,41410,Unknown
71,6,41410,Unknown
72,6,443,Encrypted
73,6,443,Encrypted
74,6,41410,Unknown
75,17,,Unknown
76,17,,Unknown
77,6,41410,Unknown
78,6,443,Encrypted
79,6,41410,Unknown
80,6,443,Encrypted
81,6,35294,Unknown
82,6,443,Encrypted
83,6,443,Encrypted
84,6,443,Encrypted
85,6,41410,Unknown
86,6,35294,Unknown
87,6,35294,Unknown
88,6,443,Encrypted
89,6,443,Encrypted
90,6,35294,Unknown
91,6,35294,Unknown
92,6,35294,Unknown
93,6,443,Encrypted
94,6,35294,Unknown
95,6,443,Encrypted
96,6,35294,Unknown
97,6,443,Encrypted
98,6,35294,Unknown
99,6,443,Encrypted
100,6,35294,Unknown
101,6,35294,Unknown
102,6,41410,Unknown
103,6,443,Encrypted
104,6,41410,Unknown
105,6,443,Encrypted
106,6,35294,Unknown
107,6,443,Encrypted
108,6,443,Encrypted
109,6,35294,Unknown
110,6,443,Encrypted
111,6,35294,Unknown
112,6,443,Encrypted
113,6,35294,Unknown
114,6,443,Encrypted
115,6,35294,Unknown
116,6,41410,Unknown
117,6,443,Encrypted
118,6,41410,Unknown
119,6,41410,Unknown
120,6,443,Encrypted
121,6,41410,Unknown
122,6,41410,Unknown
123,6,443,Encrypted
124,6,35294,Unknown
125,6,443,Encrypted
126,6,41410,Unknown
127,6,41410,Unknown
128,6,443,Encrypted
129,6,443,Encrypted
