frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,443,Encrypted
5,6,443,Encrypted
6,6,42408,Unknown
7,6,443,Encrypted
8,6,443,Encrypted
9,6,443,Encrypted
10,6,42408,Unknown
11,6,42412,Unknown
12,6,443,Encrypted
13,6,443,Encrypted
14,6,443,Encrypted
15,6,42412,Unknown
16,6,42414,Unknown
17,6,443,Encrypted
18,6,443,Encrypted
19,6,443,Encrypted
20,6,42414,Unknown
21,6,443,Encrypted
22,6,42408,Unknown
23,6,42412,Unknown
24,6,42414,Unknown
25,6,443,Encrypted
26,17,,Unknown
27,6,443,Encrypted
28,6,443,Encrypted
29,6,443,Encrypted
30,6,42408,Unknown
31,6,42420,Unknown
32,6,443,Encrypted
33,6,443,Encrypted
34,6,42408,Unknown
35,6,443,Encrypted
36,6,443,Encrypted
37,6,42420,Unknown
38,6,443,Encrypted
39,6,42414,Unknown
40,6,443,Encrypted
41,6,42414,Unknown
42,17,,Unknown
43,6,443,Encrypted
44,6,42414,Unknown
45,6,443,Encrypted
46,6,42414,Unknown
47,6,443,Encrypted
48,6,42414,Unknown
49,6,443,Encrypted
50,6,42414,Unknown
51,6,443,Encrypted
52,6,42408,Unknown
53,6,443,Encrypted
54,6,443,Encrypted
55,6,443,Encrypted
56,6,42412,Unknown
57,6,443,Encrypted
58,6,42408,Unknown
59,6,42412,Unknown
60,6,42414,Unknown
61,6,443,Encrypted
62,6,42414,Unknown
63,6,42408,Unknown
64,6,443,Encrypted
65,6,42408,Unknown
66,6,42420,Unknown
67,6,443,Encrypted
68,6,54918,Unknown
69,6,443,Encrypted
70,6,443,Encrypted
71,6,443,Encrypted
72,6,443,Encrypted
73,6,42420,Unknown
74,6,54918,Unknown
75,6,443,Encrypted
76,6,42420,Unknown
77,6,443,Encrypted
78,6,42420,Unknown
79,6,443,Encrypted
80,6,42420,Unknown
81,6,443,Encrypted
82,6,42420,Unknown
83,6,443,Encrypted
84,6,42420,Unknown
85,6,443,Encrypted
86,6,42408,Unknown
87,6,42420,Unknown
88,6,443,Encrypted
89,6,42420,Unknown
90,6,54918,Unknown
91,6,443,Encrypted
92,6,443,Encrypted
93,6,54918,Unknown
94,6,443,Encrypted
95,6,54918,Unknown
96,6,443,Encrypted
97,6,42408,Unknown
98,6,443,Encrypted
99,6,42408,Unknown
100,6,443,Encrypted
101,6,42408,Unknown
102,6,54918,Unknown
103,6,54918,Unknown
104,6,443,Encrypted
105,6,42408,Unknown
106,6,443,Encrypted
107,6,443,Encrypted
108,6,42408,Unknown
109,6,54918,Unknown
110,6,443,Encrypted
111,17,,Unknown
112,17,,Unknown
113,6,443,Encrypted
114,6,42408,Unknown
115,6,42408,Unknown
116,6,42408,Unknown
117,6,443,Encrypted
118,6,42408,Unknown
119,6,443,Encrypted
120,6,42408,Unknown
121,6,54918,Unknown
122,6,443,Encrypted
123,6,443,Encrypted
124,6,443,Encrypted
125,6,54918,Unknown
126,6,443,Encrypted
127,6,54918,Unknown
128,6,54918,Unknown
129,6,42408,Unknown
130,6,42408,Unknown
131,6,443,Encrypted
132,6,443,Encrypted
133,6,42408,Unknown
134,6,443,Encrypted
135,6,42408,Unknown
136,6,42408,Unknown
137,6,42408,Unknown
138,6,443,Encrypted
139,6,443,Encrypted
140,6,42408,Unknown
141,6,42408,Unknown
142,6,443,Encrypted
143,6,443,Encrypted
144,6,42408,Unknown
145,6,42408,Unknown
146,6,443,Encrypted
147,17,,Unknown
148,17,,Unknown
149,6,443,Encrypted
150,6,57576,Unknown
151,6,443,Encrypted
152,6,443,Encrypted
153,6,443,Encrypted
154,6,57576,Unknown
155,6,57576,Unknown
156,6,443,Encrypted
157,6,443,Encrypted
158,6,57576,Unknown
159,6,443,Encrypted
160,6,57576,Unknown
161,6,443,Encrypted
162,6,443,Encrypted
163,6,57576,Unknown
164,6,443,Encrypted
165,6,443,Encrypted
166,6,443,Encrypted
167,6,443,Encrypted
168,6,443,Encrypted
169,6,57576,Unknown
170,6,443,Encrypted
171,6,57576,Unknown
172,6,57576,Unknown
173,6,443,Encrypted
174,6,57576,Unknown
175,6,57576,Unknown
176,6,57576,Unknown
177,6,443,Encrypted
178,6,57576,Unknown
179,6,443,Encrypted
180,6,57576,Unknown
