frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,17,,Unknown
4,17,,Unknown
5,6,443,Encrypted
6,6,443,Encrypted
7,6,443,Encrypted
8,6,443,Encrypted
9,6,443,Encrypted
10,6,59196,Unknown
11,6,59198,Unknown
12,6,443,Encrypted
13,6,443,Encrypted
14,6,59200,Unknown
15,6,443,Encrypted
16,6,443,Encrypted
17,6,443,Encrypted
18,6,443,Encrypted
19,6,443,Encrypted
20,6,443,Encrypted
21,6,443,Encrypted
22,6,443,Encrypted
23,6,59196,Unknown
24,6,59198,Unknown
25,6,59200,Unknown
26,6,59202,Unknown
27,6,443,Encrypted
28,6,41398,Unknown
29,6,443,Encrypted
30,6,443,Encrypted
31,6,443,Encrypted
32,6,59202,Unknown
33,6,443,Encrypted
34,6,41398,Unknown
35,6,443,Encrypted
36,6,41398,Unknown
37,6,59216,Unknown
38,6,443,Encrypted
39,6,443,Encrypted
40,6,59216,Unknown
41,6,443,Encrypted
42,6,59216,Unknown
43,6,59198,Unknown
44,6,443,Encrypted
45,6,59196,Unknown
46,6,59200,Unknown
47,6,59202,Unknown
48,6,443,Encrypted
49,6,443,Encrypted
50,6,443,Encrypted
51,6,443,Encrypted
52,6,59198,Unknown
53,6,443,Encrypted
54,6,59198,Unknown
55,6,41398,Unknown
56,6,443,Encrypted
57,6,443,Encrypted
58,6,443,Encrypted
59,6,41398,Unknown
60,6,59216,Unknown
61,6,443,Encrypted
62,6,443,Encrypted
63,6,59200,Unknown
64,6,443,Encrypted
65,6,59200,Unknown
66,6,443,Encrypted
67,6,59198,Unknown
68,6,59198,Unknown
69,6,443,Encrypted
70,6,59198,Unknown
71,6,443,Encrypted
72,6,443,Encrypted
73,6,443,Encrypted
74,6,59202,Unknown
75,6,443,Encrypted
76,6,59196,Unknown
77,6,443,Encrypted
78,6,59196,Unknown
79,6,59198,Unknown
80,6,59202,Unknown
81,6,443,Encrypted
82,6,59198,Unknown
83,6,443,Encrypted
84,6,443,Encrypted
85,6,59216,Unknown
86,6,443,Encrypted
87,6,59198,Unknown
88,6,59216,Unknown
89,6,59200,Unknown
90,6,41398,Unknown
91,6,443,Encrypted
92,6,41398,Unknown
93,6,443,Encrypted
94,6,443,Encrypted
95,6,41398,Unknown
96,6,443,Encrypted
97,6,59198,Unknown
98,6,443,Encrypted
99,6,59198,Unknown
100,6,59198,Unknown
101,6,59198,Unknown
102,6,443,Encrypted
103,6,59198,Unknown
104,6,59198,Unknown
105,6,443,Encrypted
106,6,59198,Unknown
107,6,59198,Unknown
108,6,443,Encrypted
109,6,41398,Unknown
110,6,443,Encrypted
111,6,41398,Unknown
112,6,59198,Unknown
113,6,443,Encrypted
114,6,443,Encrypted
115,6,41398,Unknown
116,6,443,Encrypted
117,6,41398,Unknown
118,17,,Unknown
119,6,443,Encrypted
120,6,59198,Unknown
121,6,59198,Unknown
122,17,,Unknown
123,6,443,Encrypted
124,6,59198,Unknown
125,6,41398,Unknown
126,6,59198,Unknown
127,6,443,Encrypted
128,6,59198,Unknown
129,6,443,Encrypted
130,6,59198,Unknown
131,6,443,Encrypted
132,6,443,Encrypted
133,6,59198,Unknown
134,6,443,Encrypted
135,6,59198,Unknown
136,6,59198,Unknown
137,6,59198,Unknown
138,6,443,Encrypted
139,6,443,Encrypted
