frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,17,,Unknown
4,17,,Unknown
5,6,443,Encrypted
6,6,443,Encrypted
7,6,443,Encrypted
8,6,443,Encrypted
9,6,443,Encrypted
10,6,443,Encrypted
11,6,42494,Unknown
12,6,443,Encrypted
13,6,42108,Unknown
14,6,443,Encrypted
15,6,443,Encrypted
16,6,443,Encrypted
17,6,443,Encrypted
18,6,443,Encrypted
19,6,42108,Unknown
20,6,42110,Unknown
21,6,42112,Unknown
22,6,42114,Unknown
23,6,42494,Unknown
24,6,443,Encrypted
25,6,443,Encrypted
26,6,443,Encrypted
27,6,443,Encrypted
28,6,443,Encrypted
29,6,443,Encrypted
30,6,443,Encrypted
31,6,42110,Unknown
32,6,42112,Unknown
33,6,443,Encrypted
34,6,443,Encrypted
35,6,42114,Unknown
36,6,42128,Unknown
37,6,443,Encrypted
38,6,443,Encrypted
39,6,443,Encrypted
40,6,42128,Unknown
41,6,42108,Unknown
42,6,443,Encrypted
43,6,42108,Unknown
44,6,443,Encrypted
45,6,443,Encrypted
46,6,42108,Unknown
47,6,42494,Unknown
48,6,443,Encrypted
49,6,443,Encrypted
50,6,443,Encrypted
51,6,443,Encrypted
52,6,42108,Unknown
53,6,42112,Unknown
54,6,42494,Unknown
55,6,443,Encrypted
56,6,443,Encrypted
57,6,443,Encrypted
58,6,443,Encrypted
59,6,42112,Unknown
60,6,42108,Unknown
61,6,42110,Unknown
62,6,42112,Unknown
63,6,42114,Unknown
64,6,42128,Unknown
65,6,443,Encrypted
66,6,443,Encrypted
67,6,443,Encrypted
68,6,443,Encrypted
69,6,42108,Unknown
70,6,42108,Unknown
71,6,443,Encrypted
72,6,42108,Unknown
73,6,443,Encrypted
74,6,42110,Unknown
75,6,443,Encrypted
76,6,42110,Unknown
77,6,443,Encrypted
78,6,42110,Unknown
79,6,443,Encrypted
80,6,42110,Unknown
81,6,443,Encrypted
82,6,42110,Unknown
83,6,443,Encrypted
84,6,42108,Unknown
85,6,443,Encrypted
86,6,42128,Unknown
87,6,443,Encrypted
88,6,42128,Unknown
89,6,443,Encrypted
90,6,42128,Unknown
91,6,443,Encrypted
92,6,42128,Unknown
93,6,42494,Unknown
94,6,443,Encrypted
95,6,443,Encrypted
96,6,443,Encrypted
97,6,42128,Unknown
98,6,42114,Unknown
99,6,42128,Unknown
100,6,443,Encrypted
101,6,42114,Unknown
102,6,443,Encrypted
103,6,42114,Unknown
104,6,443,Encrypted
105,6,42114,Unknown
106,6,443,Encrypted
107,6,42114,Unknown
108,6,443,Encrypted
109,6,42108,Unknown
110,6,443,Encrypted
111,6,443,Encrypted
112,6,42108,Unknown
113,6,42494,Unknown
114,6,443,Encrypted
115,6,42494,Unknown
116,6,42494,Unknown
117,6,42110,Unknown
118,6,443,Encrypted
119,6,42110,Unknown
120,6,443,Encrypted
121,6,42108,Unknown
122,6,42114,Unknown
123,6,443,Encrypted
124,17,,Unknown
125,6,42108,Unknown
126,17,,Unknown
127,6,42108,Unknown
128,6,42108,Unknown
129,6,443,Encrypted
130,6,443,Encrypted
131,6,42108,Unknown
132,6,42108,Unknown
133,6,42108,Unknown
134,6,443,Encrypted
135,6,42108,Unknown
136,6,42108,Unknown
137,6,443,Encrypted
138,6,42108,Unknown
139,6,42108,Unknown
140,6,443,Encrypted
141,6,42108,Unknown
142,6,443,Encrypted
143,6,42108,Unknown
144,6,42494,Unknown
145,6,443,Encrypted
146,6,443,Encrypted
147,6,42494,Unknown
148,6,443,Encrypted
149,6,42494,Unknown
150,6,443,Encrypted
151,6,42494,Unknown
152,6,443,Encrypted
153,6,42494,Unknown
154,6,42494,Unknown
155,6,42108,Unknown
156,6,42108,Unknown
157,6,443,Encrypted
158,6,443,Encrypted
159,6,42108,Unknown
160,6,443,Encrypted
161,6,42108,Unknown
162,6,42108,Unknown
163,6,42108,Unknown
164,6,443,Encrypted
165,6,443,Encrypted
