frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,443,Encrypted
5,6,443,Encrypted
6,6,443,Encrypted
7,6,42528,Unknown
8,6,42530,Unknown
9,6,443,Encrypted
10,6,443,Encrypted
11,6,443,Encrypted
12,6,443,Encrypted
13,6,42528,Unknown
14,6,42532,Unknown
15,6,443,Encrypted
16,6,443,Encrypted
17,6,443,Encrypted
18,6,42530,Unknown
19,6,443,Encrypted
20,6,443,Encrypted
21,6,42532,Unknown
22,17,,Unknown
23,6,42540,Unknown
24,6,443,Encrypted
25,6,443,Encrypted
26,6,443,Encrypted
27,6,42540,Unknown
28,6,42528,Unknown
29,6,443,Encrypted
30,6,42528,Unknown
31,6,443,Encrypted
32,17,,Unknown
33,6,42530,Unknown
34,6,42532,Unknown
35,6,443,Encrypted
36,6,443,Encrypted
37,6,443,Encrypted
38,6,443,Encrypted
39,6,443,Encrypted
40,6,443,Encrypted
41,6,42530,Unknown
42,6,42528,Unknown
43,6,42530,Unknown
44,6,443,Encrypted
45,6,42528,Unknown
46,6,443,Encrypted
47,6,42528,Unknown
48,6,443,Encrypted
49,6,42532,Unknown
50,6,42540,Unknown
51,6,443,Encrypted
52,6,42540,Unknown
53,6,443,Encrypted
54,6,443,Encrypted
55,6,42532,Unknown
56,6,443,Encrypted
57,6,42532,Unknown
58,6,443,Encrypted
59,6,42532,Unknown
60,6,443,Encrypted
61,6,42532,Unknown
62,6,443,Encrypted
63,6,42532,Unknown
64,6,443,Encrypted
65,6,42528,Unknown
66,6,443,Encrypted
67,6,42540,Unknown
68,6,443,Encrypted
69,6,42540,Unknown
70,6,443,Encrypted
71,6,42540,Unknown
72,6,443,Encrypted
73,6,42540,Unknown
74,6,443,Encrypted
75,6,443,Encrypted
76,6,42540,Unknown
77,6,42540,Unknown
78,6,47768,Unknown
79,6,443,Encrypted
80,6,443,Encrypted
81,6,42528,Unknown
82,6,42528,Unknown
83,6,443,Encrypted
84,6,42528,Unknown
85,6,443,Encrypted
86,6,47768,Unknown
87,6,443,Encrypted
88,6,47768,Unknown
89,6,42528,Unknown
90,6,42532,Unknown
91,6,443,Encrypted
92,6,42532,Unknown
93,6,47768,Unknown
94,6,443,Encrypted
95,6,443,Encrypted
96,6,47768,Unknown
97,6,443,Encrypted
98,6,47768,Unknown
99,6,47768,Unknown
100,6,47768,Unknown
101,6,443,Encrypted
102,6,443,Encrypted
103,6,47768,Unknown
104,6,443,Encrypted
105,6,443,Encrypted
106,6,47768,Unknown
107,6,443,Encrypted
108,6,443,Encrypted
109,6,42528,Unknown
110,6,443,Encrypted
111,6,42528,Unknown
112,6,42528,Unknown
113,6,443,Encrypted
114,6,42528,Unknown
115,6,443,Encrypted
116,6,42528,Unknown
117,6,443,Encrypted
118,6,42528,Unknown
119,6,443,Encrypted
120,6,443,Encrypted
121,6,42528,Unknown
122,6,42528,Unknown
123,6,42528,Unknown
124,6,443,Encrypted
125,6,42528,Unknown
126,6,47768,Unknown
127,6,443,Encrypted
128,6,443,Encrypted
129,6,47768,Unknown
130,6,443,Encrypted
131,6,443,Encrypted
132,6,47768,Unknown
133,6,47768,Unknown
134,6,443,Encrypted
135,6,42528,Unknown
136,6,443,Encrypted
137,6,443,Encrypted
138,6,42528,Unknown
139,17,,Unknown
140,17,,Unknown
141,6,443,Encrypted
142,6,42528,Unknown
143,6,42528,Unknown
144,6,443,Encrypted
145,6,42528,Unknown
146,6,443,Encrypted
147,6,443,Encrypted
148,6,42528,Unknown
149,6,42528,Unknown
150,6,443,Encrypted
151,6,443,Encrypted
152,6,42528,Unknown
153,6,42528,Unknown
154,6,443,Encrypted
155,6,42528,Unknown
156,6,443,Encrypted
157,6,443,Encrypted
158,6,42528,Unknown
159,6,42528,Unknown
160,6,443,Encrypted
161,6,443,Encrypted
162,6,42528,Unknown
163,6,42528,Unknown
164,6,443,Encrypted
165,6,443,Encrypted
166,6,42528,Unknown
167,6,443,Encrypted
168,6,42528,Unknown
169,6,443,Encrypted
170,6,42528,Unknown
171,6,443,Encrypted
172,6,47772,Unknown
173,6,443,Encrypted
174,6,443,Encrypted
175,6,47772,Unknown
176,6,443,Encrypted
177,6,47772,Unknown
178,6,47772,Unknown
179,6,443,Encrypted
180,6,443,Encrypted
181,6,47772,Unknown
182,6,443,Encrypted
183,6,42528,Unknown
184,6,47772,Unknown
185,6,443,Encrypted
186,6,42528,Unknown
187,6,443,Encrypted
188,6,47772,Unknown
189,6,47772,Unknown
190,6,443,Encrypted
191,6,47772,Unknown
192,6,443,Encrypted
193,6,47772,Unknown
194,6,42528,Unknown
195,6,443,Encrypted
196,6,443,Encrypted
197,6,42528,Unknown
198,6,47772,Unknown
199,6,443,Encrypted
200,6,47772,Unknown
201,6,443,Encrypted
202,6,42528,Unknown
203,6,443,Encrypted
204,6,443,Encrypted
205,6,443,Encrypted
206,6,47772,Unknown
207,6,47772,Unknown
208,6,42528,Unknown
209,6,443,Encrypted
210,6,42528,Unknown
211,6,42528,Unknown
212,6,443,Encrypted
213,6,42528,Unknown
214,6,443,Encrypted
215,6,42528,Unknown
216,6,42528,Unknown
217,6,42528,Unknown
218,6,443,Encrypted
