frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,443,Encrypted
5,6,443,Encrypted
6,6,59472,Unknown
7,6,443,Encrypted
8,6,443,Encrypted
9,6,443,Encrypted
10,6,59472,Unknown
11,6,59474,Unknown
12,6,443,Encrypted
13,6,443,Encrypted
14,6,443,Encrypted
15,6,59474,Unknown
16,6,59478,Unknown
17,6,443,Encrypted
18,6,443,Encrypted
19,6,443,Encrypted
20,6,59478,Unknown
21,6,443,Encrypted
22,6,59472,Unknown
23,6,59474,Unknown
24,6,443,Encrypted
25,6,443,Encrypted
26,6,59472,Unknown
27,6,443,Encrypted
28,17,,Unknown
29,6,59478,Unknown
30,6,443,Encrypted
31,6,59478,Unknown
32,6,443,Encrypted
33,6,443,Encrypted
34,6,59472,Unknown
35,6,59484,Unknown
36,6,443,Encrypted
37,6,443,Encrypted
38,6,443,Encrypted
39,6,59484,Unknown
40,17,,Unknown
41,6,443,Encrypted
42,6,59478,Unknown
43,6,443,Encrypted
44,6,59478,Unknown
45,6,443,Encrypted
46,6,59478,Unknown
47,6,443,Encrypted
48,6,59478,Unknown
49,6,443,Encrypted
50,6,59474,Unknown
51,6,443,Encrypted
52,6,59474,Unknown
53,6,443,Encrypted
54,6,59474,Unknown
55,6,443,Encrypted
56,6,59474,Unknown
57,6,443,Encrypted
58,6,59472,Unknown
59,6,443,Encrypted
60,6,59472,Unknown
61,6,443,Encrypted
62,6,443,Encrypted
63,6,59472,Unknown
64,6,59478,Unknown
65,6,443,Encrypted
66,6,59472,Unknown
67,6,443,Encrypted
68,6,443,Encrypted
69,6,59474,Unknown
70,6,443,Encrypted
71,6,59474,Unknown
72,6,59478,Unknown
73,6,443,Encrypted
74,6,59478,Unknown
75,6,443,Encrypted
76,6,59478,Unknown
77,6,59484,Unknown
78,6,443,Encrypted
79,6,59484,Unknown
80,6,443,Encrypted
81,6,54664,Unknown
82,6,443,Encrypted
83,6,443,Encrypted
84,6,443,Encrypted
85,6,443,Encrypted
86,6,59484,Unknown
87,6,54664,Unknown
88,6,443,Encrypted
89,6,59484,Unknown
90,6,443,Encrypted
91,6,59484,Unknown
92,6,443,Encrypted
93,6,59484,Unknown
94,6,443,Encrypted
95,6,59478,Unknown
96,6,443,Encrypted
97,6,59478,Unknown
98,6,59484,Unknown
99,6,443,Encrypted
100,6,59484,Unknown
101,6,54664,Unknown
102,6,443,Encrypted
103,6,443,Encrypted
104,6,443,Encrypted
105,6,54664,Unknown
106,6,54664,Unknown
107,6,443,Encrypted
108,6,54664,Unknown
109,6,443,Encrypted
110,6,54664,Unknown
111,6,443,Encrypted
112,6,54664,Unknown
113,6,54664,Unknown
114,6,443,Encrypted
115,6,59478,Unknown
116,6,443,Encrypted
117,6,59478,Unknown
118,6,59478,Unknown
119,6,59478,Unknown
120,6,443,Encrypted
121,6,59478,Unknown
122,6,59478,Unknown
123,6,443,Encrypted
124,6,443,Encrypted
125,6,59478,Unknown
126,6,59478,Unknown
127,6,59478,Unknown
128,6,443,Encrypted
129,6,54664,Unknown
130,6,443,Encrypted
131,6,443,Encrypted
132,6,443,Encrypted
133,6,443,Encrypted
134,6,54664,Unknown
135,6,54664,Unknown
136,6,59478,Unknown
137,6,59478,Unknown
138,6,443,Encrypted
139,6,443,Encrypted
140,6,59478,Unknown
141,17,,Unknown
142,17,,Unknown
143,6,443,Encrypted
144,6,59478,Unknown
145,6,59478,Unknown
146,6,443,Encrypted
147,6,59478,Unknown
148,6,59478,Unknown
149,6,59478,Unknown
150,6,443,Encrypted
151,6,443,Encrypted
152,6,59478,Unknown
153,6,59478,Unknown
154,6,443,Encrypted
155,6,59478,Unknown
156,6,443,Encrypted
157,6,443,Encrypted
158,6,59478,Unknown
159,6,59478,Unknown
160,6,443,Encrypted
161,6,443,Encrypted
162,6,59478,Unknown
163,6,59478,Unknown
164,6,443,Encrypted
165,6,443,Encrypted
