frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,443,Encrypted
5,6,443,Encrypted
6,6,443,Encrypted
7,6,59586,Unknown
8,6,59588,Unknown
9,6,443,Encrypted
10,6,443,Encrypted
11,6,443,Encrypted
12,6,443,Encrypted
13,6,443,Encrypted
14,6,443,Encrypted
15,6,59586,Unknown
16,6,59588,Unknown
17,6,59590,Unknown
18,6,443,Encrypted
19,6,443,Encrypted
20,6,443,Encrypted
21,6,59590,Unknown
22,17,,Unknown
23,6,59598,Unknown
24,6,443,Encrypted
25,6,59586,Unknown
26,6,443,Encrypted
27,6,59586,Unknown
28,6,443,Encrypted
29,6,443,Encrypted
30,6,443,Encrypted
31,6,59598,Unknown
32,6,59588,Unknown
33,6,443,Encrypted
34,6,443,Encrypted
35,6,59586,Unknown
36,6,59588,Unknown
37,6,443,Encrypted
38,6,443,Encrypted
39,6,59586,Unknown
40,6,443,Encrypted
41,6,59586,Unknown
42,6,443,Encrypted
43,6,59586,Unknown
44,6,443,Encrypted
45,6,59586,Unknown
46,17,,Unknown
47,6,443,Encrypted
48,6,59588,Unknown
49,6,443,Encrypted
50,6,59588,Unknown
51,6,443,Encrypted
52,6,59588,Unknown
53,6,443,Encrypted
54,6,59588,Unknown
55,6,443,Encrypted
56,6,59588,Unknown
57,6,443,Encrypted
58,6,59588,Unknown
59,6,443,Encrypted
60,6,59586,Unknown
61,6,443,Encrypted
62,6,59590,Unknown
63,6,443,Encrypted
64,6,59590,Unknown
65,6,443,Encrypted
66,6,59586,Unknown
67,6,59598,Unknown
68,6,443,Encrypted
69,6,443,Encrypted
70,6,59586,Unknown
71,6,443,Encrypted
72,6,59598,Unknown
73,6,443,Encrypted
74,6,59598,Unknown
75,6,443,Encrypted
76,6,59590,Unknown
77,6,443,Encrypted
78,6,59598,Unknown
79,6,443,Encrypted
80,6,59598,Unknown
81,6,443,Encrypted
82,6,59590,Unknown
83,6,443,Encrypted
84,6,59598,Unknown
85,6,443,Encrypted
86,6,59598,Unknown
87,6,443,Encrypted
88,6,59590,Unknown
89,6,443,Encrypted
90,6,59590,Unknown
91,6,443,Encrypted
92,6,59586,Unknown
93,6,443,Encrypted
94,6,59590,Unknown
95,6,443,Encrypted
96,6,59586,Unknown
97,6,59588,Unknown
98,6,59598,Unknown
99,6,443,Encrypted
100,6,59598,Unknown
101,6,38176,Unknown
102,6,443,Encrypted
103,6,443,Encrypted
104,6,443,Encrypted
105,6,38176,Unknown
106,6,443,Encrypted
107,6,59586,Unknown
108,6,59590,Unknown
109,6,443,Encrypted
110,6,59590,Unknown
111,6,38176,Unknown
112,6,443,Encrypted
113,6,443,Encrypted
114,6,443,Encrypted
115,6,38176,Unknown
116,6,38176,Unknown
117,6,443,Encrypted
118,6,38176,Unknown
119,6,443,Encrypted
120,6,443,Encrypted
121,6,38176,Unknown
122,6,59586,Unknown
123,6,59586,Unknown
124,6,443,Encrypted
125,6,59586,Unknown
126,6,443,Encrypted
127,6,59586,Unknown
128,6,59586,Unknown
129,6,443,Encrypted
130,6,59586,Unknown
131,6,59586,Unknown
132,6,59586,Unknown
