frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,443,Encrypted
5,6,443,Encrypted
6,6,41952,Unknown
7,6,443,Encrypted
8,6,443,Encrypted
9,6,443,Encrypted
10,6,41952,Unknown
11,6,41954,Unknown
12,6,41956,Unknown
13,6,443,Encrypted
14,6,443,Encrypted
15,6,443,Encrypted
16,6,443,Encrypted
17,6,443,Encrypted
18,6,443,Encrypted
19,6,41954,Unknown
20,6,41956,Unknown
21,6,443,Encrypted
22,17,,Unknown
23,6,41952,Unknown
24,6,41954,Unknown
25,6,41956,Unknown
26,6,443,Encrypted
27,6,443,Encrypted
28,6,443,Encrypted
29,6,41964,Unknown
30,17,,Unknown
31,6,443,Encrypted
32,6,443,Encrypted
33,6,443,Encrypted
34,6,41964,Unknown
35,6,443,Encrypted
36,6,41956,Unknown
37,6,443,Encrypted
38,6,41956,Unknown
39,6,443,Encrypted
40,6,41956,Unknown
41,6,443,Encrypted
42,6,41956,Unknown
43,6,443,Encrypted
44,6,41956,Unknown
45,6,443,Encrypted
46,6,443,Encrypted
47,6,443,Encrypted
48,6,443,Encrypted
49,6,41952,Unknown
50,6,443,Encrypted
51,6,41954,Unknown
52,6,443,Encrypted
53,6,41952,Unknown
54,6,41954,Unknown
55,6,41956,Unknown
56,6,443,Encrypted
57,6,41956,Unknown
58,6,53728,Unknown
59,6,443,Encrypted
60,6,443,Encrypted
61,6,443,Encrypted
62,6,41956,Unknown
63,6,41964,Unknown
64,6,53728,Unknown
65,6,443,Encrypted
66,6,443,Encrypted
67,6,41956,Unknown
68,6,443,Encrypted
69,6,41964,Unknown
70,6,443,Encrypted
71,6,41964,Unknown
72,6,443,Encrypted
73,6,41964,Unknown
74,6,443,Encrypted
75,6,41964,Unknown
76,6,443,Encrypted
77,6,41964,Unknown
78,6,443,Encrypted
79,6,41964,Unknown
80,6,443,Encrypted
81,6,41956,Unknown
82,6,41964,Unknown
83,6,443,Encrypted
84,6,41964,Unknown
85,6,53728,Unknown
86,6,443,Encrypted
87,6,443,Encrypted
88,6,53728,Unknown
89,6,443,Encrypted
90,6,53728,Unknown
91,6,53728,Unknown
92,6,53728,Unknown
93,6,443,Encrypted
94,6,53728,Unknown
95,6,443,Encrypted
96,6,443,Encrypted
97,6,53728,Unknown
98,6,443,Encrypted
99,6,41956,Unknown
100,6,41956,Unknown
101,6,53728,Unknown
102,6,443,Encrypted
103,6,443,Encrypted
104,6,443,Encrypted
105,6,53728,Unknown
106,6,53728,Unknown
107,6,41956,Unknown
108,6,443,Encrypted
109,6,41956,Unknown
110,6,41956,Unknown
111,6,443,Encrypted
112,6,443,Encrypted
113,6,41956,Unknown
114,6,41956,Unknown
115,6,443,Encrypted
116,6,41956,Unknown
117,6,41956,Unknown
118,17,,Unknown
119,6,443,Encrypted
120,6,41956,Unknown
121,6,41956,Unknown
122,17,,Unknown
123,6,443,Encrypted
124,6,41956,Unknown
125,6,41956,Unknown
126,6,443,Encrypted
127,6,41956,Unknown
128,6,41956,Unknown
129,6,443,Encrypted
130,6,443,Encrypted
131,6,41956,Unknown
132,6,41956,Unknown
133,6,443,Encrypted
134,6,41956,Unknown
135,6,443,Encrypted
136,6,443,Encrypted
