frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,443,Encrypted
5,6,443,Encrypted
6,6,443,Encrypted
7,17,,Unknown
8,6,59248,Unknown
9,6,59250,Unknown
10,6,59252,Unknown
11,6,59260,Unknown
12,6,443,Encrypted
13,6,443,Encrypted
14,6,443,Encrypted
15,6,443,Encrypted
16,6,443,Encrypted
17,6,443,Encrypted
18,6,443,Encrypted
19,6,443,Encrypted
20,6,443,Encrypted
21,6,443,Encrypted
22,6,443,Encrypted
23,6,443,Encrypted
24,6,59248,Unknown
25,6,59250,Unknown
26,6,59252,Unknown
27,6,59260,Unknown
28,17,,Unknown
29,6,443,Encrypted
30,6,59248,Unknown
31,6,59250,Unknown
32,6,59252,Unknown
33,6,59260,Unknown
34,6,443,Encrypted
35,6,443,Encrypted
36,6,443,Encrypted
37,6,443,Encrypted
38,6,54440,Unknown
39,6,443,Encrypted
40,6,443,Encrypted
41,6,59250,Unknown
42,6,443,Encrypted
43,6,59252,Unknown
44,6,443,Encrypted
45,6,59250,Unknown
46,6,443,Encrypted
47,6,59250,Unknown
48,6,443,Encrypted
49,6,59250,Unknown
50,6,443,Encrypted
51,6,59250,Unknown
52,6,443,Encrypted
53,6,59252,Unknown
54,6,443,Encrypted
55,6,443,Encrypted
56,6,54440,Unknown
57,6,443,Encrypted
58,6,59260,Unknown
59,6,443,Encrypted
60,6,59260,Unknown
61,6,443,Encrypted
62,6,59260,Unknown
63,6,443,Encrypted
64,6,59260,Unknown
65,6,443,Encrypted
66,6,59248,Unknown
67,6,443,Encrypted
68,6,59252,Unknown
69,6,443,Encrypted
70,6,59260,Unknown
71,6,443,Encrypted
72,6,59260,Unknown
73,6,443,Encrypted
74,6,59252,Unknown
75,6,443,Encrypted
76,6,59252,Unknown
77,6,443,Encrypted
78,6,443,Encrypted
79,6,59248,Unknown
80,6,443,Encrypted
81,6,443,Encrypted
82,6,59252,Unknown
83,6,59248,Unknown
84,6,59250,Unknown
85,6,59250,Unknown
86,6,443,Encrypted
87,6,59250,Unknown
88,6,443,Encrypted
89,6,59250,Unknown
90,6,443,Encrypted
91,6,59250,Unknown
92,6,59252,Unknown
93,6,443,Encrypted
94,6,59252,Unknown
95,6,59250,Unknown
96,6,59260,Unknown
97,6,443,Encrypted
98,6,59250,Unknown
99,6,54440,Unknown
100,6,443,Encrypted
101,6,443,Encrypted
102,6,54440,Unknown
103,6,443,Encrypted
104,6,54440,Unknown
105,6,54440,Unknown
106,6,443,Encrypted
107,6,54440,Unknown
108,6,443,Encrypted
109,6,54440,Unknown
110,6,54440,Unknown
111,6,443,Encrypted
112,6,59250,Unknown
113,6,59250,Unknown
114,6,443,Encrypted
115,6,59250,Unknown
116,6,443,Encrypted
117,6,443,Encrypted
118,6,59250,Unknown
119,6,59250,Unknown
120,6,59250,Unknown
121,6,443,Encrypted
122,6,59250,Unknown
123,6,54440,Unknown
124,6,443,Encrypted
125,6,443,Encrypted
126,6,443,Encrypted
127,6,54440,Unknown
128,6,443,Encrypted
129,6,443,Encrypted
130,6,54440,Unknown
131,6,59250,Unknown
132,6,54440,Unknown
133,6,443,Encrypted
134,17,,Unknown
135,6,443,Encrypted
136,6,59250,Unknown
137,17,,Unknown
138,6,443,Encrypted
139,6,59250,Unknown
140,6,59250,Unknown
141,6,443,Encrypted
142,6,59250,Unknown
143,6,443,Encrypted
144,6,443,Encrypted
145,6,59250,Unknown
146,6,59250,Unknown
147,6,443,Encrypted
148,6,443,Encrypted
149,6,59250,Unknown
150,6,59250,Unknown
151,6,443,Encrypted
152,6,443,Encrypted
153,6,59250,Unknown
154,6,59250,Unknown
155,6,59250,Unknown
156,6,443,Encrypted
157,6,443,Encrypted
158,6,59250,Unknown
159,6,59250,Unknown
160,6,443,Encrypted
161,6,443,Encrypted
162,6,59250,Unknown
163,6,59250,Unknown
164,6,443,Encrypted
165,6,443,Encrypted
166,6,59250,Unknown
167,6,59250,Unknown
168,6,443,Encrypted
169,6,59250,Unknown
170,6,59250,Unknown
171,6,443,Encrypted
172,6,59250,Unknown
173,6,59250,Unknown
174,6,443,Encrypted
175,6,443,Encrypted
