frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,443,Encrypted
5,6,443,Encrypted
6,6,443,Encrypted
7,17,,Unknown
8,17,,Unknown
9,6,42300,Unknown
10,6,443,Encrypted
11,6,42294,Unknown
12,6,443,Encrypted
13,6,42296,Unknown
14,6,443,Encrypted
15,6,443,Encrypted
16,6,443,Encrypted
17,6,443,Encrypted
18,6,443,Encrypted
19,6,42294,Unknown
20,6,42300,Unknown
21,6,42304,Unknown
22,6,443,Encrypted
23,6,443,Encrypted
24,6,443,Encrypted
25,6,42296,Unknown
26,6,443,Encrypted
27,6,443,Encrypted
28,6,42304,Unknown
29,6,443,Encrypted
30,6,443,Encrypted
31,6,42690,Unknown
32,6,443,Encrypted
33,6,42300,Unknown
34,6,443,Encrypted
35,6,443,Encrypted
36,6,443,Encrypted
37,6,42690,Unknown
38,6,42296,Unknown
39,6,42300,Unknown
40,6,443,Encrypted
41,6,443,Encrypted
42,6,42294,Unknown
43,6,42304,Unknown
44,6,42316,Unknown
45,6,443,Encrypted
46,6,443,Encrypted
47,6,443,Encrypted
48,6,443,Encrypted
49,6,443,Encrypted
50,6,42316,Unknown
51,6,443,Encrypted
52,6,42296,Unknown
53,6,42690,Unknown
54,6,443,Encrypted
55,6,443,Encrypted
56,6,42296,Unknown
57,6,443,Encrypted
58,6,443,Encrypted
59,6,443,Encrypted
60,6,42294,Unknown
61,6,42690,Unknown
62,6,443,Encrypted
63,6,42294,Unknown
64,6,443,Encrypted
65,6,42294,Unknown
66,6,443,Encrypted
67,6,42294,Unknown
68,6,443,Encrypted
69,6,42294,Unknown
70,6,443,Encrypted
71,6,42294,Unknown
72,6,443,Encrypted
73,6,42296,Unknown
74,6,443,Encrypted
75,6,42300,Unknown
76,6,443,Encrypted
77,6,42300,Unknown
78,6,443,Encrypted
79,6,42300,Unknown
80,6,443,Encrypted
81,6,42300,Unknown
82,6,443,Encrypted
83,6,443,Encrypted
84,6,42300,Unknown
85,6,42304,Unknown
86,6,443,Encrypted
87,6,42300,Unknown
88,6,443,Encrypted
89,6,443,Encrypted
90,6,42296,Unknown
91,6,42304,Unknown
92,6,443,Encrypted
93,6,42304,Unknown
94,6,443,Encrypted
95,6,42304,Unknown
96,6,443,Encrypted
97,6,42304,Unknown
98,6,443,Encrypted
99,6,42304,Unknown
100,6,42316,Unknown
101,6,443,Encrypted
102,6,443,Encrypted
103,6,42296,Unknown
104,6,42294,Unknown
105,6,42296,Unknown
106,6,42690,Unknown
107,6,42316,Unknown
108,6,443,Encrypted
109,6,42294,Unknown
110,6,443,Encrypted
111,6,443,Encrypted
112,6,443,Encrypted
113,6,42296,Unknown
114,6,42300,Unknown
115,6,42690,Unknown
116,6,443,Encrypted
117,6,443,Encrypted
118,6,42300,Unknown
119,6,42296,Unknown
120,6,42690,Unknown
121,6,42304,Unknown
122,6,443,Encrypted
123,6,42316,Unknown
124,6,443,Encrypted
125,6,42316,Unknown
126,6,443,Encrypted
127,6,42316,Unknown
128,6,443,Encrypted
129,6,42316,Unknown
130,6,443,Encrypted
131,6,42316,Unknown
132,6,443,Encrypted
133,6,42296,Unknown
134,6,42316,Unknown
135,6,443,Encrypted
136,6,42316,Unknown
137,6,443,Encrypted
138,6,42296,Unknown
139,6,443,Encrypted
140,6,42296,Unknown
141,6,443,Encrypted
142,6,42296,Unknown
143,6,42296,Unknown
144,6,443,Encrypted
145,6,42296,Unknown
146,6,42296,Unknown
147,6,443,Encrypted
148,6,42296,Unknown
149,6,42296,Unknown
150,6,443,Encrypted
151,6,42296,Unknown
152,17,,Unknown
153,6,42296,Unknown
154,6,42690,Unknown
155,6,443,Encrypted
156,6,443,Encrypted
157,6,443,Encrypted
158,6,42690,Unknown
159,6,443,Encrypted
160,6,443,Encrypted
161,6,42690,Unknown
162,6,443,Encrypted
163,6,42690,Unknown
164,17,,Unknown
165,6,443,Encrypted
166,6,42296,Unknown
167,6,42690,Unknown
168,6,443,Encrypted
169,6,42296,Unknown
170,6,42296,Unknown
171,6,42296,Unknown
172,6,443,Encrypted
173,6,443,Encrypted
174,6,42296,Unknown
175,6,443,Encrypted
176,6,42296,Unknown
177,6,42296,Unknown
178,6,42296,Unknown
179,6,443,Encrypted
180,6,443,Encrypted
181,6,42296,Unknown
182,6,42296,Unknown
183,6,443,Encrypted
184,6,443,Encrypted
185,6,42296,Unknown
186,6,42296,Unknown
187,6,443,Encrypted
188,6,443,Encrypted
