frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,6,443,Encrypted
3,6,54348,Unknown
4,6,443,Encrypted
5,6,443,Encrypted
6,6,54348,Unknown
7,6,443,Encrypted
8,6,54348,Unknown
9,6,54348,Unknown
10,6,443,Encrypted
11,6,443,Encrypted
12,6,54348,Unknown
13,6,54348,Unknown
14,6,443,Encrypted
15,6,54348,Unknown
16,6,54348,Unknown
17,6,443,Encrypted
18,6,443,Encrypted
19,6,54352,Unknown
20,6,443,Encrypted
21,6,443,Encrypted
22,6,443,Encrypted
23,6,54352,Unknown
24,17,,Unknown
25,6,54352,Unknown
26,6,443,Encrypted
27,17,,Unknown
28,6,443,Encrypted
29,6,443,Encrypted
30,6,54352,Unknown
31,6,51422,Unknown
32,6,443,Encrypted
33,6,443,Encrypted
34,6,443,Encrypted
35,6,51422,Unknown
36,6,54352,Unknown
37,6,443,Encrypted
38,6,54352,Unknown
39,6,443,Encrypted
40,6,54352,Unknown
41,6,443,Encrypted
42,6,54352,Unknown
43,6,443,Encrypted
44,6,443,Encrypted
45,6,54352,Unknown
46,6,54352,Unknown
47,6,443,Encrypted
48,6,54352,Unknown
49,6,54360,Unknown
50,6,443,Encrypted
51,6,54352,Unknown
52,6,443,Encrypted
53,6,443,Encrypted
54,6,51422,Unknown
55,6,54360,Unknown
56,6,443,Encrypted
57,6,51422,Unknown
58,6,443,Encrypted
59,6,54360,Unknown
60,6,443,Encrypted
61,6,54360,Unknown
62,6,443,Encrypted
63,6,54360,Unknown
64,6,443,Encrypted
65,6,443,Encrypted
66,6,51422,Unknown
67,6,443,Encrypted
68,6,51422,Unknown
69,6,443,Encrypted
70,6,443,Encrypted
71,6,54360,Unknown
72,6,54360,Unknown
73,6,443,Encrypted
74,6,54360,Unknown
75,6,443,Encrypted
76,6,54360,Unknown
77,6,443,Encrypted
78,6,54360,Unknown
79,6,443,Encrypted
80,6,54360,Unknown
81,6,54360,Unknown
82,6,443,Encrypted
83,6,54360,Unknown
84,6,54360,Unknown
85,6,443,Encrypted
86,6,853,Unknown
87,17,,Unknown
88,17,,Unknown
89,6,443,Encrypted
90,6,57730,Unknown
91,6,443,Encrypted
92,6,443,Encrypted
93,6,57730,Unknown
94,6,57730,Unknown
95,6,443,Encrypted
96,6,443,Encrypted
97,6,57730,Unknown
98,6,57730,Unknown
99,6,443,Encrypted
100,6,57730,Unknown
101,17,,Unknown
102,17,,Unknown
103,6,443,Encrypted
104,6,443,Encrypted
105,6,54370,Unknown
106,6,443,Encrypted
107,6,54372,Unknown
108,6,443,Encrypted
109,6,443,Encrypted
110,6,443,Encrypted
111,6,443,Encrypted
112,6,443,Encrypted
113,6,54370,Unknown
114,6,54372,Unknown
115,6,54372,Unknown
116,6,443,Encrypted
117,6,54370,Unknown
118,6,443,Encrypted
119,6,443,Encrypted
120,6,54372,Unknown
121,6,443,Encrypted
122,6,54370,Unknown
123,6,54372,Unknown
124,6,443,Encrypted
125,6,54372,Unknown
126,6,443,Encrypted
127,6,54372,Unknown
128,6,443,Encrypted
129,6,54372,Unknown
130,6,54370,Unknown
131,6,443,Encrypted
132,6,54370,Unknown
133,6,443,Encrypted
134,6,54370,Unknown
135,6,443,Encrypted
136,6,54370,Unknown
137,6,443,Encrypted
138,6,54370,Unknown
139,6,54372,Unknown
140,6,54370,Unknown
141,6,54370,Unknown
142,6,443,Encrypted
143,6,443,Encrypted
144,6,54372,Unknown
145,6,443,Encrypted
146,6,54370,Unknown
147,6,54370,Unknown
148,6,54372,Unknown
149,6,54372,Unknown
150,6,443,Encrypted
151,6,54372,Unknown
152,6,54372,Unknown
153,6,443,Encrypted
154,6,54372,Unknown
155,6,54372,Unknown
156,6,443,Encrypted
157,6,54372,Unknown
158,6,54372,Unknown
159,6,443,Encrypted
160,6,54372,Unknown
161,6,54372,Unknown
162,6,443,Encrypted
163,6,54372,Unknown
164,6,54372,Unknown
165,6,443,Encrypted
166,6,54372,Unknown
167,6,54372,Unknown
168,6,443,Encrypted
169,6,54372,Unknown
170,6,54372,Unknown
171,6,443,Encrypted
172,6,54372,Unknown
173,6,54372,Unknown
174,6,443,Encrypted
175,6,54372,Unknown
176,6,54372,Unknown
177,6,54372,Unknown
178,6,443,Encrypted
179,6,54372,Unknown
180,6,54372,Unknown
181,6,443,Encrypted
182,6,54372,Unknown
183,6,54372,Unknown
184,6,443,Encrypted
185,6,54372,Unknown
186,6,443,Encrypted
187,6,54372,Unknown
188,6,54372,Unknown
189,6,54372,Unknown
190,6,54372,Unknown
191,6,443,Encrypted
192,6,54372,Unknown
193,6,54372,Unknown
194,6,443,Encrypted
195,6,54372,Unknown
196,6,54372,Unknown
197,6,443,Encrypted
198,6,54372,Unknown
199,6,54372,Unknown
200,6,443,Encrypted
201,6,54372,Unknown
202,6,54372,Unknown
203,6,443,Encrypted
204,6,54372,Unknown
205,6,54372,Unknown
206,6,54372,Unknown
207,6,54372,Unknown
208,6,443,Encrypted
209,6,54372,Unknown
210,6,54372,Unknown
211,6,443,Encrypted
212,6,54372,Unknown
213,6,54372,Unknown
214,6,54372,Unknown
215,6,54372,Unknown
216,6,443,Encrypted
217,6,54372,Unknown
218,6,443,Encrypted
219,6,54372,Unknown
220,6,54372,Unknown
221,6,443,Encrypted
222,6,54372,Unknown
223,6,54372,Unknown
224,6,54372,Unknown
225,6,54372,Unknown
226,6,54372,Unknown
227,6,443,Encrypted
228,6,54372,Unknown
229,6,443,Encrypted
230,6,54372,Unknown
231,6,54372,Unknown
232,6,443,Encrypted
233,6,54372,Unknown
234,6,54372,Unknown
235,6,443,Encrypted
236,6,54372,Unknown
237,6,54372,Unknown
238,6,443,Encrypted
239,6,54372,Unknown
240,6,54372,Unknown
241,6,443,Encrypted
242,6,54372,Unknown
243,6,54372,Unknown
244,6,443,Encrypted
245,6,54372,Unknown
246,6,54372,Unknown
247,6,443,Encrypted
248,6,54372,Unknown
249,6,54372,Unknown
250,6,443,Encrypted
251,6,54372,Unknown
252,6,54372,Unknown
253,6,443,Encrypted
254,6,54372,Unknown
255,6,54372,Unknown
256,6,443,Encrypted
257,6,54372,Unknown
