frame_no,ip_proto,dstport,encrypted
1,6,853,Unknown
2,6,853,Unknown
3,6,853,Unknown
4,17,,Unknown
5,17,,Unknown
6,6,443,Encrypted
7,6,54298,Unknown
8,6,443,Encrypted
9,6,443,Encrypted
10,6,54298,Unknown
11,6,443,Encrypted
12,6,54298,Unknown
13,6,54298,Unknown
14,6,443,Encrypted
15,6,54298,Unknown
16,6,443,Encrypted
17,6,443,Encrypted
18,6,54298,Unknown
19,6,54298,Unknown
20,6,443,Encrypted
21,6,54298,Unknown
22,6,54298,Unknown
23,6,443,Encrypted
24,17,,Unknown
25,17,,Unknown
26,6,443,Encrypted
27,6,57668,Unknown
28,6,443,Encrypted
29,6,443,Encrypted
30,6,57668,Unknown
31,6,443,Encrypted
32,6,443,Encrypted
33,6,54308,Unknown
34,6,443,Encrypted
35,6,443,Encrypted
36,6,443,Encrypted
37,6,54308,Unknown
38,6,54310,Unknown
39,6,443,Encrypted
40,6,443,Encrypted
41,6,443,Encrypted
42,6,54310,Unknown
43,6,54308,Unknown
44,6,443,Encrypted
45,6,54310,Unknown
46,6,443,Encrypted
47,6,443,Encrypted
48,6,54310,Unknown
49,6,443,Encrypted
50,6,54308,Unknown
51,6,54310,Unknown
52,6,443,Encrypted
53,6,54310,Unknown
54,6,443,Encrypted
55,6,54310,Unknown
56,6,443,Encrypted
57,6,54310,Unknown
58,6,54308,Unknown
59,6,443,Encrypted
60,6,54308,Unknown
61,6,443,Encrypted
62,6,54308,Unknown
63,6,443,Encrypted
64,6,54308,Unknown
65,6,54310,Unknown
66,6,443,Encrypted
67,6,54310,Unknown
68,6,54310,Unknown
69,6,57668,Unknown
70,6,443,Encrypted
71,6,57668,Unknown
72,6,443,Encrypted
73,6,54308,Unknown
74,6,443,Encrypted
75,6,54308,Unknown
76,6,54308,Unknown
77,6,443,Encrypted
78,6,443,Encrypted
79,6,57668,Unknown
80,6,443,Encrypted
81,6,57668,Unknown
82,6,443,Encrypted
83,6,57668,Unknown
84,17,,Unknown
85,17,,Unknown
86,6,443,Encrypted
87,6,54316,Unknown
88,6,443,Encrypted
89,6,443,Encrypted
90,6,443,Encrypted
91,6,54316,Unknown
92,6,54316,Unknown
93,6,443,Encrypted
94,6,54316,Unknown
95,6,443,Encrypted
96,6,443,Encrypted
97,6,54316,Unknown
98,6,54316,Unknown
99,6,443,Encrypted
100,6,54316,Unknown
101,6,443,Encrypted
102,6,54316,Unknown
103,6,443,Encrypted
104,6,54316,Unknown
105,6,54316,Unknown
106,6,443,Encrypted
107,6,54316,Unknown
108,6,443,Encrypted
109,6,54316,Unknown
110,6,54316,Unknown
111,6,443,Encrypted
112,6,54316,Unknown
113,6,54316,Unknown
114,6,443,Encrypted
115,6,54316,Unknown
116,6,54316,Unknown
117,6,443,Encrypted
