frame_no,ip_proto,dstport,encrypted
1,6,853,Unknown
2,17,,Unknown
3,17,,Unknown
4,6,443,Encrypted
5,6,54546,Unknown
6,6,443,Encrypted
7,6,443,Encrypted
8,6,54546,Unknown
9,6,443,Encrypted
10,6,54546,Unknown
11,6,54546,Unknown
12,6,443,Encrypted
13,6,443,Encrypted
14,6,54546,Unknown
15,6,54546,Unknown
16,6,443,Encrypted
17,6,54546,Unknown
18,6,54546,Unknown
19,6,443,Encrypted
20,17,,Unknown
21,17,,Unknown
22,6,443,Encrypted
23,6,443,Encrypted
24,6,443,Encrypted
25,6,54554,Unknown
26,6,443,Encrypted
27,6,443,Encrypted
28,6,443,Encrypted
29,6,54554,Unknown
30,6,54556,Unknown
31,6,443,Encrypted
32,6,443,Encrypted
33,6,443,Encrypted
34,6,54556,Unknown
35,6,54554,Unknown
36,6,443,Encrypted
37,6,54556,Unknown
38,6,443,Encrypted
39,6,443,Encrypted
40,6,54554,Unknown
41,6,443,Encrypted
42,6,54556,Unknown
43,6,54554,Unknown
44,6,443,Encrypted
45,6,54554,Unknown
46,6,443,Encrypted
47,6,54554,Unknown
48,6,443,Encrypted
49,6,54554,Unknown
50,6,443,Encrypted
51,6,54554,Unknown
52,6,54554,Unknown
53,6,54554,Unknown
54,6,443,Encrypted
55,6,54556,Unknown
56,6,443,Encrypted
57,6,54556,Unknown
58,6,443,Encrypted
59,6,54556,Unknown
60,6,443,Encrypted
61,6,54554,Unknown
62,6,443,Encrypted
63,6,54556,Unknown
64,6,54556,Unknown
65,6,443,Encrypted
66,6,54556,Unknown
67,6,54556,Unknown
68,6,54556,Unknown
69,6,443,Encrypted
70,6,57914,Unknown
71,6,443,Encrypted
72,6,443,Encrypted
73,6,57914,Unknown
74,6,57914,Unknown
75,6,443,Encrypted
76,6,57914,Unknown
77,6,443,Encrypted
78,6,443,Encrypted
79,6,57914,Unknown
80,17,,Unknown
81,6,443,Encrypted
82,17,,Unknown
83,6,443,Encrypted
84,6,54562,Unknown
85,6,443,Encrypted
86,6,443,Encrypted
87,6,443,Encrypted
88,6,54562,Unknown
89,6,54566,Unknown
90,6,443,Encrypted
91,6,443,Encrypted
92,6,443,Encrypted
93,6,54566,Unknown
94,6,54566,Unknown
95,6,443,Encrypted
96,6,54562,Unknown
97,6,443,Encrypted
98,6,443,Encrypted
99,6,443,Encrypted
100,6,54562,Unknown
101,6,54566,Unknown
102,6,54562,Unknown
103,6,54566,Unknown
104,6,443,Encrypted
105,6,443,Encrypted
106,6,54562,Unknown
107,6,54566,Unknown
108,6,443,Encrypted
109,6,54566,Unknown
110,6,443,Encrypted
111,6,54562,Unknown
112,6,443,Encrypted
113,6,54566,Unknown
114,6,443,Encrypted
115,6,54562,Unknown
116,6,443,Encrypted
117,6,54562,Unknown
118,6,54566,Unknown
119,6,443,Encrypted
120,6,54566,Unknown
121,6,54562,Unknown
122,6,54562,Unknown
123,6,54566,Unknown
124,6,443,Encrypted
125,6,443,Encrypted
126,6,54562,Unknown
127,6,54562,Unknown
128,6,54566,Unknown
129,6,443,Encrypted
130,6,54566,Unknown
131,6,54566,Unknown
132,6,443,Encrypted
133,6,54566,Unknown
134,6,54566,Unknown
135,6,443,Encrypted
136,6,54566,Unknown
137,6,54566,Unknown
138,6,443,Encrypted
139,6,54566,Unknown
140,6,54566,Unknown
141,6,443,Encrypted
142,6,54566,Unknown
143,6,54566,Unknown
144,6,443,Encrypted
145,6,54566,Unknown
146,6,54566,Unknown
147,6,443,Encrypted
148,6,54566,Unknown
149,6,54566,Unknown
150,6,443,Encrypted
151,6,54566,Unknown
152,6,54566,Unknown
153,6,443,Encrypted
154,6,54566,Unknown
155,6,54566,Unknown
156,6,443,Encrypted
157,6,54566,Unknown
158,6,54566,Unknown
159,6,443,Encrypted
160,6,54566,Unknown
161,6,54566,Unknown
162,6,54566,Unknown
163,6,443,Encrypted
164,6,54566,Unknown
165,6,54566,Unknown
166,6,443,Encrypted
167,6,54566,Unknown
168,6,54566,Unknown
169,6,54566,Unknown
170,6,443,Encrypted
171,6,57914,Unknown
172,6,54566,Unknown
173,6,54566,Unknown
174,6,443,Encrypted
175,6,54566,Unknown
176,6,54566,Unknown
177,6,443,Encrypted
178,6,54566,Unknown
179,6,443,Encrypted
180,6,57914,Unknown
181,6,54566,Unknown
182,6,443,Encrypted
183,6,54566,Unknown
184,6,54566,Unknown
185,6,443,Encrypted
186,6,54566,Unknown
187,6,443,Encrypted
188,6,54566,Unknown
189,6,443,Encrypted
190,6,54566,Unknown
191,6,54566,Unknown
192,6,443,Encrypted
193,6,54566,Unknown
194,6,54566,Unknown
195,6,443,Encrypted
196,6,54566,Unknown
197,6,54566,Unknown
198,6,54566,Unknown
199,6,443,Encrypted
200,6,54566,Unknown
201,6,54566,Unknown
202,6,443,Encrypted
203,6,54566,Unknown
204,6,54566,Unknown
205,6,443,Encrypted
206,6,54566,Unknown
207,6,54566,Unknown
208,6,443,Encrypted
209,6,54566,Unknown
210,6,54566,Unknown
211,6,443,Encrypted
212,6,54566,Unknown
213,6,54566,Unknown
214,6,54566,Unknown
215,6,54566,Unknown
216,6,443,Encrypted
217,6,54566,Unknown
218,6,443,Encrypted
219,6,54566,Unknown
220,6,54566,Unknown
221,6,443,Encrypted
222,6,54566,Unknown
223,6,54566,Unknown
224,6,443,Encrypted
225,6,54566,Unknown
226,6,54566,Unknown
227,6,443,Encrypted
228,6,54566,Unknown
229,6,54566,Unknown
230,6,443,Encrypted
231,6,54566,Unknown
232,6,54566,Unknown
233,6,443,Encrypted
234,6,54566,Unknown
235,6,54566,Unknown
236,6,443,Encrypted
237,6,54566,Unknown
238,6,54566,Unknown
239,6,443,Encrypted
240,6,54566,Unknown
241,6,54566,Unknown
242,6,443,Encrypted
243,6,54566,Unknown
244,6,54566,Unknown
245,6,443,Encrypted
246,6,54566,Unknown
247,6,54566,Unknown
248,6,443,Encrypted
249,6,54566,Unknown
250,6,54566,Unknown
251,6,443,Encrypted
252,6,54566,Unknown
253,6,54566,Unknown
254,6,443,Encrypted
255,6,54566,Unknown
256,6,54566,Unknown
257,6,443,Encrypted
258,6,54566,Unknown
259,6,54566,Unknown
260,6,443,Encrypted
