frame_no,ip_proto,dstport,encrypted
1,6,853,Unknown
2,17,,Unknown
3,17,,Unknown
4,6,443,Encrypted
5,6,54594,Unknown
6,6,443,Encrypted
7,6,443,Encrypted
8,6,54594,Unknown
9,6,443,Encrypted
10,6,54594,Unknown
11,6,54594,Unknown
12,6,443,Encrypted
13,6,443,Encrypted
14,6,54594,Unknown
15,17,,Unknown
16,17,,Unknown
17,6,443,Encrypted
18,6,54594,Unknown
19,6,443,Encrypted
20,6,54594,Unknown
21,6,54594,Unknown
22,6,443,Encrypted
23,6,443,Encrypted
24,6,443,Encrypted
25,6,54602,Unknown
26,6,443,Encrypted
27,6,443,Encrypted
28,6,443,Encrypted
29,6,57962,Unknown
30,6,54602,Unknown
31,6,443,Encrypted
32,6,54604,Unknown
33,6,443,Encrypted
34,6,443,Encrypted
35,6,443,Encrypted
36,6,54604,Unknown
37,6,443,Encrypted
38,6,57962,Unknown
39,6,54602,Unknown
40,6,443,Encrypted
41,6,54602,Unknown
42,6,443,Encrypted
43,6,443,Encrypted
44,6,54602,Unknown
45,17,,Unknown
46,6,443,Encrypted
47,6,853,Unknown
48,6,57962,Unknown
49,6,54602,Unknown
50,6,54604,Unknown
51,17,,Unknown
52,6,54610,Unknown
53,6,443,Encrypted
54,6,443,Encrypted
55,6,443,Encrypted
56,6,443,Encrypted
57,6,54602,Unknown
58,6,443,Encrypted
59,6,54602,Unknown
60,6,443,Encrypted
61,6,443,Encrypted
62,6,54610,Unknown
63,6,443,Encrypted
64,6,443,Encrypted
65,6,443,Encrypted
66,6,54602,Unknown
67,6,54604,Unknown
68,6,54602,Unknown
69,6,443,Encrypted
70,6,54602,Unknown
71,6,443,Encrypted
72,6,57962,Unknown
73,6,54610,Unknown
74,6,443,Encrypted
75,6,54610,Unknown
76,6,54614,Unknown
77,6,443,Encrypted
78,6,443,Encrypted
79,6,54602,Unknown
80,6,54604,Unknown
81,6,443,Encrypted
82,6,443,Encrypted
83,6,54614,Unknown
84,6,443,Encrypted
85,6,54610,Unknown
86,6,443,Encrypted
87,6,54604,Unknown
88,6,443,Encrypted
89,6,54604,Unknown
90,6,443,Encrypted
91,6,54604,Unknown
92,6,443,Encrypted
93,6,54604,Unknown
94,6,54604,Unknown
95,6,54610,Unknown
96,6,54604,Unknown
97,6,54614,Unknown
98,6,443,Encrypted
99,6,443,Encrypted
100,6,54604,Unknown
101,6,443,Encrypted
102,6,54604,Unknown
103,6,443,Encrypted
104,6,54610,Unknown
105,6,443,Encrypted
106,6,54610,Unknown
107,6,443,Encrypted
108,6,54614,Unknown
109,6,54610,Unknown
110,6,54610,Unknown
111,6,443,Encrypted
112,6,54610,Unknown
113,6,54610,Unknown
114,6,54614,Unknown
115,6,443,Encrypted
116,6,443,Encrypted
117,6,54614,Unknown
118,6,443,Encrypted
119,6,54614,Unknown
120,6,443,Encrypted
121,6,54614,Unknown
122,6,443,Encrypted
123,6,54614,Unknown
124,6,443,Encrypted
125,6,54614,Unknown
126,6,443,Encrypted
127,6,54614,Unknown
128,6,54614,Unknown
129,6,54614,Unknown
130,6,443,Encrypted
131,6,54614,Unknown
132,6,54614,Unknown
133,6,443,Encrypted
134,6,54614,Unknown
135,6,54614,Unknown
136,6,443,Encrypted
137,6,54614,Unknown
138,6,54614,Unknown
139,6,443,Encrypted
140,6,54614,Unknown
141,6,54614,Unknown
142,6,443,Encrypted
143,6,54614,Unknown
144,6,54614,Unknown
145,6,443,Encrypted
146,6,54614,Unknown
147,6,54614,Unknown
148,6,443,Encrypted
149,6,54614,Unknown
150,6,54614,Unknown
151,6,443,Encrypted
152,6,54614,Unknown
153,6,54614,Unknown
154,6,443,Encrypted
155,6,54614,Unknown
156,6,54614,Unknown
157,6,443,Encrypted
158,6,54614,Unknown
159,6,443,Encrypted
160,6,54614,Unknown
161,6,443,Encrypted
162,6,54614,Unknown
163,6,443,Encrypted
164,6,54614,Unknown
165,6,54614,Unknown
166,6,443,Encrypted
167,6,54614,Unknown
168,6,54614,Unknown
169,6,54614,Unknown
170,6,54614,Unknown
171,6,54614,Unknown
172,6,443,Encrypted
173,6,54614,Unknown
174,6,443,Encrypted
175,6,54614,Unknown
176,6,54614,Unknown
177,6,443,Encrypted
178,6,54614,Unknown
179,6,443,Encrypted
180,6,57962,Unknown
181,6,54614,Unknown
182,6,54614,Unknown
183,6,443,Encrypted
184,6,443,Encrypted
185,6,57962,Unknown
186,6,54614,Unknown
187,6,54614,Unknown
188,6,443,Encrypted
189,6,54614,Unknown
190,6,54614,Unknown
191,6,443,Encrypted
192,6,54614,Unknown
193,6,54614,Unknown
194,6,443,Encrypted
195,6,54614,Unknown
196,6,54614,Unknown
197,6,443,Encrypted
198,6,54614,Unknown
199,6,54614,Unknown
200,6,443,Encrypted
201,6,54614,Unknown
202,6,54614,Unknown
203,6,443,Encrypted
204,6,54614,Unknown
205,6,54614,Unknown
206,6,443,Encrypted
207,6,54614,Unknown
208,6,54614,Unknown
209,6,443,Encrypted
210,6,54614,Unknown
211,6,54614,Unknown
212,6,443,Encrypted
213,6,54614,Unknown
214,6,54614,Unknown
215,6,443,Encrypted
216,6,54614,Unknown
217,6,54614,Unknown
218,6,443,Encrypted
219,6,54614,Unknown
220,6,443,Encrypted
221,6,54614,Unknown
222,6,54614,Unknown
223,6,443,Encrypted
224,6,54614,Unknown
225,6,54614,Unknown
226,6,443,Encrypted
227,6,54614,Unknown
228,6,54614,Unknown
229,6,443,Encrypted
230,6,54614,Unknown
231,6,54614,Unknown
232,6,443,Encrypted
233,6,54614,Unknown
234,6,443,Encrypted
235,6,54614,Unknown
236,6,443,Encrypted
237,6,54614,Unknown
238,6,443,Encrypted
239,6,54614,Unknown
240,6,443,Encrypted
241,6,54614,Unknown
242,6,443,Encrypted
243,6,54614,Unknown
244,6,443,Encrypted
245,6,54614,Unknown
246,6,443,Encrypted
247,6,54614,Unknown
248,6,443,Encrypted
249,6,54614,Unknown
250,6,443,Encrypted
251,6,54614,Unknown
252,6,443,Encrypted
253,6,54614,Unknown
254,6,443,Encrypted
255,6,54614,Unknown
256,6,443,Encrypted
257,6,54614,Unknown
258,6,443,Encrypted
259,6,54614,Unknown
260,6,443,Encrypted
