frame_no,ip_proto,dstport,encrypted
1,6,853,Unknown
2,17,,Unknown
3,17,,Unknown
4,6,443,Encrypted
5,6,54450,Unknown
6,6,443,Encrypted
7,6,443,Encrypted
8,6,443,Encrypted
9,6,54450,Unknown
10,6,54450,Unknown
11,6,443,Encrypted
12,6,54450,Unknown
13,6,443,Encrypted
14,6,443,Encrypted
15,6,54450,Unknown
16,17,,Unknown
17,17,,Unknown
18,6,443,Encrypted
19,6,54450,Unknown
20,6,443,Encrypted
21,6,54450,Unknown
22,6,54450,Unknown
23,6,443,Encrypted
24,6,57818,Unknown
25,6,443,Encrypted
26,6,443,Encrypted
27,6,57818,Unknown
28,6,443,Encrypted
29,6,443,Encrypted
30,6,54458,Unknown
31,6,443,Encrypted
32,6,443,Encrypted
33,6,443,Encrypted
34,6,54458,Unknown
35,6,54460,Unknown
36,6,443,Encrypted
37,6,443,Encrypted
38,6,443,Encrypted
39,6,54460,Unknown
40,6,54460,Unknown
41,6,443,Encrypted
42,6,54460,Unknown
43,6,443,Encrypted
44,6,54460,Unknown
45,6,443,Encrypted
46,6,443,Encrypted
47,6,54460,Unknown
48,6,54458,Unknown
49,6,443,Encrypted
50,6,443,Encrypted
51,6,54458,Unknown
52,6,54460,Unknown
53,6,443,Encrypted
54,6,54460,Unknown
55,6,443,Encrypted
56,6,54460,Unknown
57,6,443,Encrypted
58,6,54460,Unknown
59,6,54458,Unknown
60,6,443,Encrypted
61,6,54458,Unknown
62,6,443,Encrypted
63,6,54458,Unknown
64,6,443,Encrypted
65,6,54458,Unknown
66,6,443,Encrypted
67,6,54458,Unknown
68,6,54460,Unknown
69,6,54458,Unknown
70,6,54460,Unknown
71,6,443,Encrypted
72,6,443,Encrypted
73,6,54460,Unknown
74,6,443,Encrypted
75,6,54458,Unknown
76,6,54458,Unknown
77,6,57818,Unknown
78,6,443,Encrypted
79,6,57818,Unknown
80,6,443,Encrypted
81,6,443,Encrypted
82,6,443,Encrypted
83,6,57818,Unknown
84,6,57818,Unknown
85,6,443,Encrypted
86,6,57818,Unknown
87,17,,Unknown
88,17,,Unknown
89,6,443,Encrypted
90,6,443,Encrypted
91,6,54466,Unknown
92,6,443,Encrypted
93,6,54468,Unknown
94,6,443,Encrypted
95,6,443,Encrypted
96,6,54466,Unknown
97,6,443,Encrypted
98,6,54466,Unknown
99,6,443,Encrypted
100,6,54468,Unknown
101,6,443,Encrypted
102,6,54468,Unknown
103,6,54468,Unknown
104,6,443,Encrypted
105,6,54466,Unknown
106,6,443,Encrypted
107,6,443,Encrypted
108,6,54468,Unknown
109,6,443,Encrypted
110,6,54466,Unknown
111,6,54468,Unknown
112,6,443,Encrypted
113,6,54468,Unknown
114,6,443,Encrypted
115,6,54468,Unknown
116,6,443,Encrypted
117,6,54468,Unknown
118,6,443,Encrypted
119,6,54468,Unknown
120,6,54466,Unknown
121,6,443,Encrypted
122,6,54466,Unknown
123,6,443,Encrypted
124,6,54466,Unknown
125,6,443,Encrypted
126,6,54466,Unknown
127,6,54468,Unknown
128,6,443,Encrypted
129,6,54468,Unknown
130,6,54468,Unknown
131,6,54468,Unknown
132,6,443,Encrypted
133,6,54468,Unknown
134,6,54466,Unknown
135,6,54468,Unknown
136,6,443,Encrypted
137,6,443,Encrypted
138,6,54466,Unknown
139,6,54468,Unknown
140,6,54466,Unknown
141,6,54468,Unknown
142,6,443,Encrypted
143,6,54468,Unknown
144,6,54468,Unknown
145,6,443,Encrypted
146,6,54468,Unknown
147,6,54468,Unknown
148,6,443,Encrypted
149,6,54468,Unknown
150,6,54468,Unknown
151,6,443,Encrypted
152,6,54468,Unknown
153,6,54468,Unknown
154,6,54468,Unknown
155,6,443,Encrypted
156,6,54468,Unknown
157,6,54468,Unknown
158,6,443,Encrypted
159,6,54468,Unknown
160,6,54468,Unknown
161,6,443,Encrypted
162,6,54468,Unknown
163,6,54468,Unknown
164,6,443,Encrypted
165,6,54468,Unknown
166,6,54468,Unknown
167,6,443,Encrypted
168,6,54468,Unknown
169,6,54468,Unknown
170,6,54468,Unknown
171,6,54468,Unknown
172,6,443,Encrypted
173,6,54468,Unknown
174,6,54468,Unknown
175,6,443,Encrypted
176,6,54468,Unknown
177,6,54468,Unknown
178,6,443,Encrypted
179,6,54468,Unknown
180,6,54468,Unknown
181,6,443,Encrypted
182,6,54468,Unknown
183,6,54468,Unknown
184,6,443,Encrypted
185,6,54468,Unknown
186,6,54468,Unknown
187,6,54468,Unknown
188,6,443,Encrypted
189,6,54468,Unknown
190,6,54468,Unknown
191,6,443,Encrypted
192,6,54468,Unknown
193,6,443,Encrypted
194,6,54468,Unknown
195,6,443,Encrypted
196,6,54468,Unknown
197,6,54468,Unknown
198,6,443,Encrypted
199,6,54468,Unknown
200,6,54468,Unknown
201,6,443,Encrypted
202,6,54468,Unknown
203,6,54468,Unknown
204,6,443,Encrypted
205,6,54468,Unknown
206,6,54468,Unknown
207,6,443,Encrypted
208,6,54468,Unknown
209,6,54468,Unknown
210,6,54468,Unknown
211,6,443,Encrypted
212,6,54468,Unknown
213,6,54468,Unknown
214,6,443,Encrypted
215,6,54468,Unknown
216,6,54468,Unknown
217,6,443,Encrypted
218,6,54468,Unknown
219,6,54468,Unknown
220,6,54468,Unknown
221,6,54468,Unknown
222,6,443,Encrypted
223,6,54468,Unknown
224,6,54468,Unknown
225,6,443,Encrypted
226,6,54468,Unknown
227,6,54468,Unknown
228,6,443,Encrypted
229,6,54468,Unknown
230,6,54468,Unknown
231,6,443,Encrypted
232,6,54468,Unknown
233,6,54468,Unknown
234,6,443,Encrypted
235,6,54468,Unknown
236,6,54468,Unknown
237,6,443,Encrypted
238,6,54468,Unknown
239,6,54468,Unknown
240,6,443,Encrypted
241,6,54468,Unknown
242,6,54468,Unknown
243,6,443,Encrypted
244,6,54468,Unknown
245,6,54468,Unknown
246,6,443,Encrypted
247,6,54468,Unknown
248,6,54468,Unknown
249,6,443,Encrypted
250,6,54468,Unknown
251,6,54468,Unknown
252,6,443,Encrypted
253,6,54468,Unknown
254,6,54468,Unknown
255,6,443,Encrypted
256,6,54468,Unknown
257,6,54468,Unknown
258,6,443,Encrypted
259,6,54468,Unknown
260,6,54468,Unknown
