packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,72,dns,4038,53,10.215.173.1,10.215.173.2,inbound
2,163,dns,53,4038,10.215.173.2,10.215.173.1,inbound
3,60,tcp,59404,443,10.215.173.1,104.16.66.50,inbound
4,60,tcp,59406,443,10.215.173.1,104.16.66.50,inbound
5,60,tcp,59408,443,10.215.173.1,104.16.66.50,inbound
6,60,tcp,59414,443,10.215.173.1,104.16.66.50,inbound
7,69,dns,60251,53,10.215.173.1,10.215.173.2,inbound
8,48,tcp,443,59404,104.16.66.50,10.215.173.1,inbound
9,48,tcp,443,59406,104.16.66.50,10.215.173.1,inbound
10,48,tcp,443,59408,104.16.66.50,10.215.173.1,inbound
11,40,tcp,59404,443,10.215.173.1,104.16.66.50,inbound
12,40,tcp,59406,443,10.215.173.1,104.16.66.50,inbound
13,40,tcp,59408,443,10.215.173.1,104.16.66.50,inbound
14,552,tls,59404,443,10.215.173.1,104.16.66.50,inbound
15,45,tls,59404,443,10.215.173.1,104.16.66.50,inbound
16,552,tls,59406,443,10.215.173.1,104.16.66.50,inbound
17,45,tls,59406,443,10.215.173.1,104.16.66.50,inbound
18,552,tls,59408,443,10.215.173.1,104.16.66.50,inbound
19,45,tls,59408,443,10.215.173.1,104.16.66.50,inbound
20,40,tcp,443,59404,104.16.66.50,10.215.173.1,inbound
21,40,tcp,443,59406,104.16.66.50,10.215.173.1,inbound
22,40,tcp,443,59408,104.16.66.50,10.215.173.1,inbound
23,48,tcp,443,59414,104.16.66.50,10.215.173.1,inbound
24,197,dns,53,60251,10.215.173.2,10.215.173.1,inbound
25,40,tcp,59414,443,10.215.173.1,104.16.66.50,inbound
26,552,tls,59414,443,10.215.173.1,104.16.66.50,inbound
27,45,tls,59414,443,10.215.173.1,104.16.66.50,inbound
28,40,tcp,443,59414,104.16.66.50,10.215.173.1,inbound
29,60,tcp,41612,443,10.215.173.1,142.250.191.74,outbound
30,2936,tls,443,59404,104.16.66.50,10.215.173.1,inbound
31,40,tcp,59404,443,10.215.173.1,104.16.66.50,inbound
32,2321,tls,443,59404,104.16.66.50,10.215.173.1,inbound
33,40,tcp,59404,443,10.215.173.1,104.16.66.50,inbound
34,5217,tls,443,59408,104.16.66.50,10.215.173.1,inbound
35,40,tcp,59408,443,10.215.173.1,104.16.66.50,inbound
36,5217,tls,443,59406,104.16.66.50,10.215.173.1,inbound
37,40,tcp,59406,443,10.215.173.1,104.16.66.50,inbound
38,2936,tls,443,59414,104.16.66.50,10.215.173.1,inbound
39,40,tcp,59414,443,10.215.173.1,104.16.66.50,inbound
40,2321,tls,443,59414,104.16.66.50,10.215.173.1,inbound
41,40,tcp,59414,443,10.215.173.1,104.16.66.50,inbound
42,104,tls,59404,443,10.215.173.1,104.16.66.50,inbound
43,40,tcp,443,59404,104.16.66.50,10.215.173.1,inbound
44,86,tls,59404,443,10.215.173.1,104.16.66.50,inbound
45,40,tcp,443,59404,104.16.66.50,10.215.173.1,inbound
46,77,tls,59404,443,10.215.173.1,104.16.66.50,inbound
47,40,tcp,443,59404,104.16.66.50,10.215.173.1,inbound
48,75,tls,59404,443,10.215.173.1,104.16.66.50,inbound
49,40,tcp,443,59404,104.16.66.50,10.215.173.1,inbound
50,607,tls,59404,443,10.215.173.1,104.16.66.50,inbound
51,40,tcp,443,59404,104.16.66.50,10.215.173.1,inbound
52,104,tls,59406,443,10.215.173.1,104.16.66.50,inbound
53,40,tcp,443,59406,104.16.66.50,10.215.173.1,inbound
54,48,tcp,443,41612,142.250.191.74,10.215.173.1,inbound
55,40,tcp,41612,443,10.215.173.1,142.250.191.74,outbound
56,552,tls,41612,443,10.215.173.1,142.250.191.74,outbound
57,45,tls,41612,443,10.215.173.1,142.250.191.74,outbound
58,102,tls,443,59404,104.16.66.50,10.215.173.1,inbound
59,40,tcp,443,41612,142.250.191.74,10.215.173.1,inbound
60,71,tls,59404,443,10.215.173.1,104.16.66.50,inbound
61,40,tcp,443,59404,104.16.66.50,10.215.173.1,inbound
62,71,tls,443,59404,104.16.66.50,10.215.173.1,inbound
63,102,tls,443,59406,104.16.66.50,10.215.173.1,inbound
64,86,tls,59406,443,10.215.173.1,104.16.66.50,inbound
65,40,tcp,443,59406,104.16.66.50,10.215.173.1,inbound
66,77,tls,59406,443,10.215.173.1,104.16.66.50,inbound
67,40,tcp,443,59406,104.16.66.50,10.215.173.1,inbound
68,75,tls,59406,443,10.215.173.1,104.16.66.50,inbound
69,40,tcp,443,59406,104.16.66.50,10.215.173.1,inbound
70,104,tls,59408,443,10.215.173.1,104.16.66.50,inbound
71,40,tcp,443,59408,104.16.66.50,10.215.173.1,inbound
72,64,tls,59406,443,10.215.173.1,104.16.66.50,inbound
73,40,tcp,443,59406,104.16.66.50,10.215.173.1,inbound
74,40,tcp,59406,443,10.215.173.1,104.16.66.50,inbound
75,40,tcp,443,59406,104.16.66.50,10.215.173.1,inbound
76,86,tls,59408,443,10.215.173.1,104.16.66.50,inbound
77,40,tcp,443,59408,104.16.66.50,10.215.173.1,inbound
78,127,tls,59404,443,10.215.173.1,104.16.66.50,inbound
79,77,tls,59408,443,10.215.173.1,104.16.66.50,inbound
80,40,tcp,443,59404,104.16.66.50,10.215.173.1,inbound
81,40,tcp,443,59408,104.16.66.50,10.215.173.1,inbound
82,75,tls,59408,443,10.215.173.1,104.16.66.50,inbound
83,40,tcp,443,59408,104.16.66.50,10.215.173.1,inbound
84,64,tls,59408,443,10.215.173.1,104.16.66.50,inbound
85,40,tcp,443,59408,104.16.66.50,10.215.173.1,inbound
86,40,tcp,59408,443,10.215.173.1,104.16.66.50,inbound
87,40,tcp,443,59408,104.16.66.50,10.215.173.1,inbound
88,127,tls,59404,443,10.215.173.1,104.16.66.50,inbound
89,40,tcp,443,59404,104.16.66.50,10.215.173.1,inbound
90,104,tls,59414,443,10.215.173.1,104.16.66.50,inbound
91,40,tcp,443,59414,104.16.66.50,10.215.173.1,inbound
92,86,tls,59414,443,10.215.173.1,104.16.66.50,inbound
93,40,tcp,443,59414,104.16.66.50,10.215.173.1,inbound
94,77,tls,59414,443,10.215.173.1,104.16.66.50,inbound
95,40,tcp,443,59414,104.16.66.50,10.215.173.1,inbound
96,75,tls,59414,443,10.215.173.1,104.16.66.50,inbound
97,40,tcp,443,59414,104.16.66.50,10.215.173.1,inbound
98,40,tcp,59414,443,10.215.173.1,104.16.66.50,inbound
99,40,tcp,443,59414,104.16.66.50,10.215.173.1,inbound
100,148,tls,59404,443,10.215.173.1,104.16.66.50,inbound
101,40,tcp,443,59404,104.16.66.50,10.215.173.1,inbound
102,102,tls,443,59408,104.16.66.50,10.215.173.1,inbound
103,40,tcp,59408,443,10.215.173.1,104.16.66.50,inbound
104,40,tcp,443,59408,104.16.66.50,10.215.173.1,inbound
105,196,tls,443,41612,142.250.191.74,10.215.173.1,inbound
106,40,tcp,41612,443,10.215.173.1,142.250.191.74,outbound
107,91,tls,41612,443,10.215.173.1,142.250.191.74,outbound
108,108,tls,41612,443,10.215.173.1,142.250.191.74,outbound
109,40,tcp,443,41612,142.250.191.74,10.215.173.1,inbound
110,102,tls,443,59414,104.16.66.50,10.215.173.1,inbound
111,40,tcp,59414,443,10.215.173.1,104.16.66.50,inbound
112,40,tcp,443,59414,104.16.66.50,10.215.173.1,inbound
113,159,tls,59404,443,10.215.173.1,104.16.66.50,inbound
114,40,tcp,443,59404,104.16.66.50,10.215.173.1,inbound
115,147,tls,443,41612,142.250.191.74,10.215.173.1,inbound
116,625,tls,41612,443,10.215.173.1,142.250.191.74,outbound
117,40,tcp,443,41612,142.250.191.74,10.215.173.1,inbound
118,260,tls,41612,443,10.215.173.1,142.250.191.74,outbound
119,40,tcp,443,41612,142.250.191.74,10.215.173.1,inbound
120,78,tls,41612,443,10.215.173.1,142.250.191.74,outbound
121,40,tcp,443,41612,142.250.191.74,10.215.173.1,inbound
122,265,tls,443,59404,104.16.66.50,10.215.173.1,inbound
123,71,tls,443,59404,104.16.66.50,10.215.173.1,inbound
124,40,tcp,59404,443,10.215.173.1,104.16.66.50,inbound
125,103,tls,59404,443,10.215.173.1,104.16.66.50,inbound
126,40,tcp,443,59404,104.16.66.50,10.215.173.1,inbound
127,154,tls,443,59404,104.16.66.50,10.215.173.1,inbound
128,611,tls,443,59404,104.16.66.50,10.215.173.1,inbound
129,40,tcp,59404,443,10.215.173.1,104.16.66.50,inbound
130,155,tls,59404,443,10.215.173.1,104.16.66.50,inbound
131,40,tcp,443,59404,104.16.66.50,10.215.173.1,inbound
132,120,tls,443,59404,104.16.66.50,10.215.173.1,inbound
133,1067,tls,443,59404,104.16.66.50,10.215.173.1,inbound
134,40,tcp,59404,443,10.215.173.1,104.16.66.50,inbound
135,268,tls,443,41612,142.250.191.74,10.215.173.1,inbound
136,136,tls,443,41612,142.250.191.74,10.215.173.1,inbound
137,40,tcp,41612,443,10.215.173.1,142.250.191.74,outbound
138,86,tls,41612,443,10.215.173.1,142.250.191.74,outbound
139,86,tls,41612,443,10.215.173.1,142.250.191.74,outbound
140,40,tcp,443,41612,142.250.191.74,10.215.173.1,inbound
141,71,tls,41612,443,10.215.173.1,142.250.191.74,outbound
142,40,tcp,443,41612,142.250.191.74,10.215.173.1,inbound
143,40,tcp,41612,443,10.215.173.1,142.250.191.74,outbound
144,40,tcp,443,41612,142.250.191.74,10.215.173.1,inbound
145,40,tcp,443,41612,142.250.191.74,10.215.173.1,inbound
146,68,dns,36124,53,10.215.173.1,10.215.173.2,inbound
147,129,tls,443,59404,104.16.66.50,10.215.173.1,inbound
148,155,dns,53,36124,10.215.173.2,10.215.173.1,inbound
149,136,tls,59404,443,10.215.173.1,104.16.66.50,inbound
150,40,tcp,443,59404,104.16.66.50,10.215.173.1,inbound
151,127,tls,59404,443,10.215.173.1,104.16.66.50,inbound
152,40,tcp,443,59404,104.16.66.50,10.215.173.1,inbound
153,96,tls,443,59404,104.16.66.50,10.215.173.1,inbound
154,40,tcp,59404,443,10.215.173.1,104.16.66.50,inbound
155,127,tls,443,59404,104.16.66.50,10.215.173.1,inbound
156,40,tcp,59404,443,10.215.173.1,104.16.66.50,inbound
157,110,tls,59404,443,10.215.173.1,104.16.66.50,inbound
158,40,tcp,443,59404,104.16.66.50,10.215.173.1,inbound
159,291,tls,443,59404,104.16.66.50,10.215.173.1,inbound
160,71,tls,443,59404,104.16.66.50,10.215.173.1,inbound
161,40,tcp,59404,443,10.215.173.1,104.16.66.50,inbound
162,164,tls,59404,443,10.215.173.1,104.16.66.50,inbound
163,40,tcp,443,59404,104.16.66.50,10.215.173.1,inbound
164,363,tls,443,59404,104.16.66.50,10.215.173.1,inbound
165,40,tcp,59404,443,10.215.173.1,104.16.66.50,inbound
166,174,tls,443,59404,104.16.66.50,10.215.173.1,inbound
167,40,tcp,59404,443,10.215.173.1,104.16.66.50,inbound
168,64,tls,59404,443,10.215.173.1,104.16.66.50,inbound
