packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,72,dns,27762,53,10.215.173.1,10.215.173.2,inbound
2,163,dns,53,27762,10.215.173.2,10.215.173.1,inbound
3,60,tcp,58882,443,10.215.173.1,104.16.66.50,inbound
4,60,tcp,58884,443,10.215.173.1,104.16.66.50,inbound
5,60,tcp,58886,443,10.215.173.1,104.16.66.50,inbound
6,48,tcp,443,58882,104.16.66.50,10.215.173.1,inbound
7,40,tcp,58882,443,10.215.173.1,104.16.66.50,inbound
8,552,tls,58882,443,10.215.173.1,104.16.66.50,inbound
9,45,tls,58882,443,10.215.173.1,104.16.66.50,inbound
10,40,tcp,443,58882,104.16.66.50,10.215.173.1,inbound
11,60,tcp,58894,443,10.215.173.1,104.16.66.50,inbound
12,69,dns,43883,53,10.215.173.1,10.215.173.2,inbound
13,5217,tls,443,58882,104.16.66.50,10.215.173.1,inbound
14,48,tcp,443,58884,104.16.66.50,10.215.173.1,inbound
15,48,tcp,443,58886,104.16.66.50,10.215.173.1,inbound
16,40,tcp,58882,443,10.215.173.1,104.16.66.50,inbound
17,104,tls,58882,443,10.215.173.1,104.16.66.50,inbound
18,40,tcp,58884,443,10.215.173.1,104.16.66.50,inbound
19,40,tcp,58886,443,10.215.173.1,104.16.66.50,inbound
20,40,tcp,443,58882,104.16.66.50,10.215.173.1,inbound
21,48,tcp,443,58894,104.16.66.50,10.215.173.1,inbound
22,197,dns,53,43883,10.215.173.2,10.215.173.1,inbound
23,725,tls,58882,443,10.215.173.1,104.16.66.50,inbound
24,40,tcp,58894,443,10.215.173.1,104.16.66.50,inbound
25,40,tcp,443,58882,104.16.66.50,10.215.173.1,inbound
26,552,tls,58884,443,10.215.173.1,104.16.66.50,inbound
27,45,tls,58884,443,10.215.173.1,104.16.66.50,inbound
28,552,tls,58886,443,10.215.173.1,104.16.66.50,inbound
29,45,tls,58886,443,10.215.173.1,104.16.66.50,inbound
30,552,tls,58894,443,10.215.173.1,104.16.66.50,inbound
31,45,tls,58894,443,10.215.173.1,104.16.66.50,inbound
32,60,tcp,46804,443,10.215.173.1,142.250.191.42,outbound
33,40,tcp,443,58884,104.16.66.50,10.215.173.1,inbound
34,40,tcp,443,58886,104.16.66.50,10.215.173.1,inbound
35,40,tcp,443,58894,104.16.66.50,10.215.173.1,inbound
36,102,tls,443,58882,104.16.66.50,10.215.173.1,inbound
37,71,tls,58882,443,10.215.173.1,104.16.66.50,inbound
38,40,tcp,443,58882,104.16.66.50,10.215.173.1,inbound
39,159,tls,58882,443,10.215.173.1,104.16.66.50,inbound
40,71,tls,443,58882,104.16.66.50,10.215.173.1,inbound
41,5217,tls,443,58884,104.16.66.50,10.215.173.1,inbound
42,5217,tls,443,58886,104.16.66.50,10.215.173.1,inbound
43,5217,tls,443,58894,104.16.66.50,10.215.173.1,inbound
44,48,tcp,443,46804,142.250.191.42,10.215.173.1,inbound
45,40,tcp,58884,443,10.215.173.1,104.16.66.50,inbound
46,104,tls,58884,443,10.215.173.1,104.16.66.50,inbound
47,40,tcp,58886,443,10.215.173.1,104.16.66.50,inbound
48,182,tls,58884,443,10.215.173.1,104.16.66.50,inbound
49,40,tcp,443,58884,104.16.66.50,10.215.173.1,inbound
50,104,tls,58886,443,10.215.173.1,104.16.66.50,inbound
51,40,tcp,58894,443,10.215.173.1,104.16.66.50,inbound
52,40,tcp,46804,443,10.215.173.1,142.250.191.42,outbound
53,40,tcp,443,58882,104.16.66.50,10.215.173.1,inbound
54,40,tcp,443,58884,104.16.66.50,10.215.173.1,inbound
55,40,tcp,443,58886,104.16.66.50,10.215.173.1,inbound
56,144,tls,58882,443,10.215.173.1,104.16.66.50,inbound
57,182,tls,58886,443,10.215.173.1,104.16.66.50,inbound
58,40,tcp,443,58882,104.16.66.50,10.215.173.1,inbound
59,40,tcp,443,58886,104.16.66.50,10.215.173.1,inbound
60,40,tcp,58886,443,10.215.173.1,104.16.66.50,inbound
61,40,tcp,443,58886,104.16.66.50,10.215.173.1,inbound
62,552,tls,46804,443,10.215.173.1,142.250.191.42,outbound
63,45,tls,46804,443,10.215.173.1,142.250.191.42,outbound
64,110,tls,58882,443,10.215.173.1,104.16.66.50,inbound
65,40,tcp,443,58882,104.16.66.50,10.215.173.1,inbound
66,40,tcp,443,46804,142.250.191.42,10.215.173.1,inbound
67,155,tls,58882,443,10.215.173.1,104.16.66.50,inbound
68,40,tcp,443,58882,104.16.66.50,10.215.173.1,inbound
69,104,tls,58894,443,10.215.173.1,104.16.66.50,inbound
70,40,tcp,443,58894,104.16.66.50,10.215.173.1,inbound
71,40,tcp,443,58886,104.16.66.50,10.215.173.1,inbound
72,86,tls,58894,443,10.215.173.1,104.16.66.50,inbound
73,40,tcp,443,58894,104.16.66.50,10.215.173.1,inbound
74,136,tls,58894,443,10.215.173.1,104.16.66.50,inbound
75,40,tcp,443,58894,104.16.66.50,10.215.173.1,inbound
76,40,tcp,58894,443,10.215.173.1,104.16.66.50,inbound
77,40,tcp,443,58894,104.16.66.50,10.215.173.1,inbound
78,148,tls,58882,443,10.215.173.1,104.16.66.50,inbound
79,40,tcp,443,58882,104.16.66.50,10.215.173.1,inbound
80,102,tls,443,58894,104.16.66.50,10.215.173.1,inbound
81,40,tcp,58894,443,10.215.173.1,104.16.66.50,inbound
82,40,tcp,443,58894,104.16.66.50,10.215.173.1,inbound
83,196,tls,443,46804,142.250.191.42,10.215.173.1,inbound
84,40,tcp,46804,443,10.215.173.1,142.250.191.42,outbound
