packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,72,dns,29670,53,10.215.173.1,10.215.173.2,inbound
2,163,dns,53,29670,10.215.173.2,10.215.173.1,inbound
3,60,tcp,59700,443,10.215.173.1,104.16.66.50,inbound
4,60,tcp,59702,443,10.215.173.1,104.16.66.50,inbound
5,60,tcp,59704,443,10.215.173.1,104.16.66.50,inbound
6,60,tcp,59712,443,10.215.173.1,104.16.66.50,inbound
7,69,dns,44027,53,10.215.173.1,10.215.173.2,inbound
8,48,tcp,443,59700,104.16.66.50,10.215.173.1,inbound
9,48,tcp,443,59702,104.16.66.50,10.215.173.1,inbound
10,48,tcp,443,59704,104.16.66.50,10.215.173.1,inbound
11,40,tcp,59700,443,10.215.173.1,104.16.66.50,inbound
12,40,tcp,59702,443,10.215.173.1,104.16.66.50,inbound
13,40,tcp,59704,443,10.215.173.1,104.16.66.50,inbound
14,552,tls,59700,443,10.215.173.1,104.16.66.50,inbound
15,45,tls,59700,443,10.215.173.1,104.16.66.50,inbound
16,552,tls,59702,443,10.215.173.1,104.16.66.50,inbound
17,45,tls,59702,443,10.215.173.1,104.16.66.50,inbound
18,552,tls,59704,443,10.215.173.1,104.16.66.50,inbound
19,45,tls,59704,443,10.215.173.1,104.16.66.50,inbound
20,40,tcp,443,59700,104.16.66.50,10.215.173.1,inbound
21,40,tcp,443,59702,104.16.66.50,10.215.173.1,inbound
22,40,tcp,443,59704,104.16.66.50,10.215.173.1,inbound
23,245,dns,53,44027,10.215.173.2,10.215.173.1,inbound
24,48,tcp,443,59712,104.16.66.50,10.215.173.1,inbound
25,40,tcp,59712,443,10.215.173.1,104.16.66.50,inbound
26,60,tcp,41908,443,10.215.173.1,142.250.191.74,outbound
27,552,tls,59712,443,10.215.173.1,104.16.66.50,inbound
28,45,tls,59712,443,10.215.173.1,104.16.66.50,inbound
29,40,tcp,443,59712,104.16.66.50,10.215.173.1,inbound
30,2936,tls,443,59702,104.16.66.50,10.215.173.1,inbound
31,40,tcp,59702,443,10.215.173.1,104.16.66.50,inbound
32,2321,tls,443,59702,104.16.66.50,10.215.173.1,inbound
33,40,tcp,59702,443,10.215.173.1,104.16.66.50,inbound
34,5217,tls,443,59700,104.16.66.50,10.215.173.1,inbound
35,48,tcp,443,41908,142.250.191.74,10.215.173.1,inbound
36,40,tcp,59700,443,10.215.173.1,104.16.66.50,inbound
37,40,tcp,41908,443,10.215.173.1,142.250.191.74,outbound
38,552,tls,41908,443,10.215.173.1,142.250.191.74,outbound
39,45,tls,41908,443,10.215.173.1,142.250.191.74,outbound
