packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,72,dns,57456,53,10.215.173.1,10.215.173.2,inbound
2,163,dns,53,57456,10.215.173.2,10.215.173.1,inbound
3,60,tcp,59586,443,10.215.173.1,104.16.66.50,inbound
4,60,tcp,59588,443,10.215.173.1,104.16.66.50,inbound
5,60,tcp,59590,443,10.215.173.1,104.16.66.50,inbound
6,60,tcp,59598,443,10.215.173.1,104.16.66.50,inbound
7,48,tcp,443,59586,104.16.66.50,10.215.173.1,inbound
8,48,tcp,443,59588,104.16.66.50,10.215.173.1,inbound
9,40,tcp,59586,443,10.215.173.1,104.16.66.50,inbound
10,40,tcp,59588,443,10.215.173.1,104.16.66.50,inbound
11,552,tls,59586,443,10.215.173.1,104.16.66.50,inbound
12,45,tls,59586,443,10.215.173.1,104.16.66.50,inbound
13,552,tls,59588,443,10.215.173.1,104.16.66.50,inbound
14,45,tls,59588,443,10.215.173.1,104.16.66.50,inbound
15,40,tcp,443,59586,104.16.66.50,10.215.173.1,inbound
16,40,tcp,443,59588,104.16.66.50,10.215.173.1,inbound
17,48,tcp,443,59590,104.16.66.50,10.215.173.1,inbound
18,40,tcp,59590,443,10.215.173.1,104.16.66.50,inbound
19,552,tls,59590,443,10.215.173.1,104.16.66.50,inbound
20,45,tls,59590,443,10.215.173.1,104.16.66.50,inbound
21,40,tcp,443,59590,104.16.66.50,10.215.173.1,inbound
22,69,dns,36534,53,10.215.173.1,10.215.173.2,inbound
23,48,tcp,443,59598,104.16.66.50,10.215.173.1,inbound
24,40,tcp,59598,443,10.215.173.1,104.16.66.50,inbound
25,2936,tls,443,59586,104.16.66.50,10.215.173.1,inbound
26,40,tcp,59586,443,10.215.173.1,104.16.66.50,inbound
27,2321,tls,443,59586,104.16.66.50,10.215.173.1,inbound
28,40,tcp,59586,443,10.215.173.1,104.16.66.50,inbound
29,552,tls,59598,443,10.215.173.1,104.16.66.50,inbound
30,45,tls,59598,443,10.215.173.1,104.16.66.50,inbound
31,40,tcp,443,59598,104.16.66.50,10.215.173.1,inbound
32,2936,tls,443,59588,104.16.66.50,10.215.173.1,inbound
33,40,tcp,59588,443,10.215.173.1,104.16.66.50,inbound
34,104,tls,59586,443,10.215.173.1,104.16.66.50,inbound
35,40,tcp,443,59586,104.16.66.50,10.215.173.1,inbound
36,2321,tls,443,59588,104.16.66.50,10.215.173.1,inbound
37,40,tcp,59588,443,10.215.173.1,104.16.66.50,inbound
38,86,tls,59586,443,10.215.173.1,104.16.66.50,inbound
39,40,tcp,443,59586,104.16.66.50,10.215.173.1,inbound
40,77,tls,59586,443,10.215.173.1,104.16.66.50,inbound
41,40,tcp,443,59586,104.16.66.50,10.215.173.1,inbound
42,75,tls,59586,443,10.215.173.1,104.16.66.50,inbound
43,40,tcp,443,59586,104.16.66.50,10.215.173.1,inbound
44,611,tls,59586,443,10.215.173.1,104.16.66.50,inbound
45,40,tcp,443,59586,104.16.66.50,10.215.173.1,inbound
46,245,dns,53,36534,10.215.173.2,10.215.173.1,inbound
47,104,tls,59588,443,10.215.173.1,104.16.66.50,inbound
48,40,tcp,443,59588,104.16.66.50,10.215.173.1,inbound
49,86,tls,59588,443,10.215.173.1,104.16.66.50,inbound
50,40,tcp,443,59588,104.16.66.50,10.215.173.1,inbound
51,77,tls,59588,443,10.215.173.1,104.16.66.50,inbound
52,40,tcp,443,59588,104.16.66.50,10.215.173.1,inbound
53,75,tls,59588,443,10.215.173.1,104.16.66.50,inbound
54,40,tcp,443,59588,104.16.66.50,10.215.173.1,inbound
55,64,tls,59588,443,10.215.173.1,104.16.66.50,inbound
56,40,tcp,443,59588,104.16.66.50,10.215.173.1,inbound
57,40,tcp,59588,443,10.215.173.1,104.16.66.50,inbound
