packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,72,dns,60975,53,10.215.173.1,10.215.173.2,inbound
2,163,dns,53,60975,10.215.173.2,10.215.173.1,inbound
3,60,tcp,42294,443,10.215.173.1,104.16.65.50,inbound
4,60,tcp,42296,443,10.215.173.1,104.16.65.50,inbound
5,60,tcp,42300,443,10.215.173.1,104.16.65.50,inbound
6,60,tcp,42304,443,10.215.173.1,104.16.65.50,inbound
7,69,dns,41929,53,10.215.173.1,10.215.173.2,inbound
8,245,dns,53,41929,10.215.173.2,10.215.173.1,inbound
9,48,tcp,443,42300,104.16.65.50,10.215.173.1,inbound
10,40,tcp,42300,443,10.215.173.1,104.16.65.50,inbound
11,48,tcp,443,42294,104.16.65.50,10.215.173.1,inbound
12,40,tcp,42294,443,10.215.173.1,104.16.65.50,inbound
13,48,tcp,443,42296,104.16.65.50,10.215.173.1,inbound
14,40,tcp,42296,443,10.215.173.1,104.16.65.50,inbound
15,552,tls,42300,443,10.215.173.1,104.16.65.50,inbound
16,552,tls,42294,443,10.215.173.1,104.16.65.50,inbound
17,45,tls,42294,443,10.215.173.1,104.16.65.50,inbound
18,45,tls,42300,443,10.215.173.1,104.16.65.50,inbound
19,40,tcp,443,42294,104.16.65.50,10.215.173.1,inbound
20,40,tcp,443,42300,104.16.65.50,10.215.173.1,inbound
21,48,tcp,443,42304,104.16.65.50,10.215.173.1,inbound
22,40,tcp,42304,443,10.215.173.1,104.16.65.50,inbound
23,552,tls,42296,443,10.215.173.1,104.16.65.50,inbound
24,45,tls,42296,443,10.215.173.1,104.16.65.50,inbound
25,40,tcp,443,42296,104.16.65.50,10.215.173.1,inbound
26,552,tls,42304,443,10.215.173.1,104.16.65.50,inbound
27,45,tls,42304,443,10.215.173.1,104.16.65.50,inbound
28,40,tcp,443,42304,104.16.65.50,10.215.173.1,inbound
29,60,tcp,42690,443,10.215.173.1,142.251.46.202,outbound
30,60,tcp,42316,443,10.215.173.1,104.16.65.50,inbound
31,48,tcp,443,42690,142.251.46.202,10.215.173.1,inbound
32,40,tcp,42690,443,10.215.173.1,142.251.46.202,outbound
33,2936,tls,443,42300,104.16.65.50,10.215.173.1,inbound
34,40,tcp,42300,443,10.215.173.1,104.16.65.50,inbound
35,552,tls,42690,443,10.215.173.1,142.251.46.202,outbound
36,45,tls,42690,443,10.215.173.1,142.251.46.202,outbound
37,40,tcp,443,42690,142.251.46.202,10.215.173.1,inbound
38,5217,tls,443,42296,104.16.65.50,10.215.173.1,inbound
39,2321,tls,443,42300,104.16.65.50,10.215.173.1,inbound
