packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,72,dns,59985,53,10.215.173.1,10.215.173.2,inbound
2,163,dns,53,59985,10.215.173.2,10.215.173.1,inbound
3,60,tcp,58942,443,10.215.173.1,104.16.66.50,inbound
4,60,tcp,58944,443,10.215.173.1,104.16.66.50,inbound
5,60,tcp,58946,443,10.215.173.1,104.16.66.50,inbound
6,48,tcp,443,58942,104.16.66.50,10.215.173.1,inbound
7,40,tcp,58942,443,10.215.173.1,104.16.66.50,inbound
8,552,tls,58942,443,10.215.173.1,104.16.66.50,inbound
9,45,tls,58942,443,10.215.173.1,104.16.66.50,inbound
10,40,tcp,443,58942,104.16.66.50,10.215.173.1,inbound
11,60,tcp,58954,443,10.215.173.1,104.16.66.50,inbound
12,48,tcp,443,58944,104.16.66.50,10.215.173.1,inbound
13,48,tcp,443,58946,104.16.66.50,10.215.173.1,inbound
14,40,tcp,58944,443,10.215.173.1,104.16.66.50,inbound
15,40,tcp,58946,443,10.215.173.1,104.16.66.50,inbound
16,5217,tls,443,58942,104.16.66.50,10.215.173.1,inbound
17,552,tls,58944,443,10.215.173.1,104.16.66.50,inbound
18,45,tls,58944,443,10.215.173.1,104.16.66.50,inbound
19,40,tcp,58942,443,10.215.173.1,104.16.66.50,inbound
20,40,tcp,443,58944,104.16.66.50,10.215.173.1,inbound
21,552,tls,58946,443,10.215.173.1,104.16.66.50,inbound
22,69,dns,32632,53,10.215.173.1,10.215.173.2,inbound
23,45,tls,58946,443,10.215.173.1,104.16.66.50,inbound
24,40,tcp,443,58946,104.16.66.50,10.215.173.1,inbound
25,48,tcp,443,58954,104.16.66.50,10.215.173.1,inbound
26,40,tcp,58954,443,10.215.173.1,104.16.66.50,inbound
27,552,tls,58954,443,10.215.173.1,104.16.66.50,inbound
28,45,tls,58954,443,10.215.173.1,104.16.66.50,inbound
29,40,tcp,443,58954,104.16.66.50,10.215.173.1,inbound
30,104,tls,58942,443,10.215.173.1,104.16.66.50,inbound
31,40,tcp,443,58942,104.16.66.50,10.215.173.1,inbound
32,86,tls,58942,443,10.215.173.1,104.16.66.50,inbound
33,40,tcp,443,58942,104.16.66.50,10.215.173.1,inbound
34,5217,tls,443,58944,104.16.66.50,10.215.173.1,inbound
35,40,tcp,58944,443,10.215.173.1,104.16.66.50,inbound
36,197,dns,53,32632,10.215.173.2,10.215.173.1,inbound
37,104,tls,58944,443,10.215.173.1,104.16.66.50,inbound
38,40,tcp,443,58944,104.16.66.50,10.215.173.1,inbound
39,77,tls,58942,443,10.215.173.1,104.16.66.50,inbound
40,40,tcp,443,58942,104.16.66.50,10.215.173.1,inbound
41,75,tls,58942,443,10.215.173.1,104.16.66.50,inbound
42,40,tcp,443,58942,104.16.66.50,10.215.173.1,inbound
43,102,tls,443,58942,104.16.66.50,10.215.173.1,inbound
44,71,tls,58942,443,10.215.173.1,104.16.66.50,inbound
45,40,tcp,443,58942,104.16.66.50,10.215.173.1,inbound
46,86,tls,58944,443,10.215.173.1,104.16.66.50,inbound
47,40,tcp,443,58944,104.16.66.50,10.215.173.1,inbound
48,607,tls,58942,443,10.215.173.1,104.16.66.50,inbound
49,40,tcp,443,58942,104.16.66.50,10.215.173.1,inbound
50,77,tls,58944,443,10.215.173.1,104.16.66.50,inbound
51,40,tcp,443,58944,104.16.66.50,10.215.173.1,inbound
52,75,tls,58944,443,10.215.173.1,104.16.66.50,inbound
53,40,tcp,443,58944,104.16.66.50,10.215.173.1,inbound
54,5217,tls,443,58946,104.16.66.50,10.215.173.1,inbound
55,40,tcp,58946,443,10.215.173.1,104.16.66.50,inbound
56,2936,tls,443,58954,104.16.66.50,10.215.173.1,inbound
57,60,tcp,41150,443,10.215.173.1,142.250.191.74,outbound
58,40,tcp,58954,443,10.215.173.1,104.16.66.50,inbound
59,64,tls,58944,443,10.215.173.1,104.16.66.50,inbound
60,40,tcp,58944,443,10.215.173.1,104.16.66.50,inbound
61,40,tcp,443,58944,104.16.66.50,10.215.173.1,inbound
62,144,tls,58942,443,10.215.173.1,104.16.66.50,inbound
63,71,tls,443,58942,104.16.66.50,10.215.173.1,inbound
64,133,tls,443,58944,104.16.66.50,10.215.173.1,inbound
65,2321,tls,443,58954,104.16.66.50,10.215.173.1,inbound
66,40,tcp,58944,443,10.215.173.1,104.16.66.50,inbound
67,40,tcp,58954,443,10.215.173.1,104.16.66.50,inbound
68,40,tcp,443,58942,104.16.66.50,10.215.173.1,inbound
69,40,tcp,443,58944,104.16.66.50,10.215.173.1,inbound
70,104,tls,58946,443,10.215.173.1,104.16.66.50,inbound
71,40,tcp,443,58946,104.16.66.50,10.215.173.1,inbound
72,86,tls,58946,443,10.215.173.1,104.16.66.50,inbound
73,40,tcp,443,58946,104.16.66.50,10.215.173.1,inbound
74,104,tls,58954,443,10.215.173.1,104.16.66.50,inbound
75,40,tcp,443,58954,104.16.66.50,10.215.173.1,inbound
76,86,tls,58954,443,10.215.173.1,104.16.66.50,inbound
77,77,tls,58946,443,10.215.173.1,104.16.66.50,inbound
78,40,tcp,443,58946,104.16.66.50,10.215.173.1,inbound
79,40,tcp,443,58954,104.16.66.50,10.215.173.1,inbound
80,75,tls,58946,443,10.215.173.1,104.16.66.50,inbound
81,40,tcp,443,58946,104.16.66.50,10.215.173.1,inbound
82,77,tls,58954,443,10.215.173.1,104.16.66.50,inbound
83,40,tcp,443,58954,104.16.66.50,10.215.173.1,inbound
84,48,tcp,443,41150,142.250.191.74,10.215.173.1,inbound
85,75,tls,58954,443,10.215.173.1,104.16.66.50,inbound
86,40,tcp,41150,443,10.215.173.1,142.250.191.74,outbound
87,40,tcp,443,58954,104.16.66.50,10.215.173.1,inbound
