packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,72,dns,58814,53,10.215.173.1,10.215.173.2,inbound
2,163,dns,53,58814,10.215.173.2,10.215.173.1,inbound
3,60,tcp,41952,443,10.215.173.1,104.16.65.50,inbound
4,60,tcp,41954,443,10.215.173.1,104.16.65.50,inbound
5,60,tcp,41956,443,10.215.173.1,104.16.65.50,inbound
6,48,tcp,443,41952,104.16.65.50,10.215.173.1,inbound
7,40,tcp,41952,443,10.215.173.1,104.16.65.50,inbound
8,552,tls,41952,443,10.215.173.1,104.16.65.50,inbound
9,45,tls,41952,443,10.215.173.1,104.16.65.50,inbound
10,40,tcp,443,41952,104.16.65.50,10.215.173.1,inbound
11,48,tcp,443,41954,104.16.65.50,10.215.173.1,inbound
12,48,tcp,443,41956,104.16.65.50,10.215.173.1,inbound
13,40,tcp,41954,443,10.215.173.1,104.16.65.50,inbound
14,40,tcp,41956,443,10.215.173.1,104.16.65.50,inbound
15,552,tls,41954,443,10.215.173.1,104.16.65.50,inbound
16,45,tls,41954,443,10.215.173.1,104.16.65.50,inbound
17,552,tls,41956,443,10.215.173.1,104.16.65.50,inbound
18,45,tls,41956,443,10.215.173.1,104.16.65.50,inbound
19,40,tcp,443,41954,104.16.65.50,10.215.173.1,inbound
20,40,tcp,443,41956,104.16.65.50,10.215.173.1,inbound
21,60,tcp,41964,443,10.215.173.1,104.16.65.50,inbound
22,69,dns,45441,53,10.215.173.1,10.215.173.2,inbound
23,5217,tls,443,41952,104.16.65.50,10.215.173.1,inbound
24,5217,tls,443,41954,104.16.65.50,10.215.173.1,inbound
25,5217,tls,443,41956,104.16.65.50,10.215.173.1,inbound
26,40,tcp,41952,443,10.215.173.1,104.16.65.50,inbound
27,40,tcp,41954,443,10.215.173.1,104.16.65.50,inbound
28,40,tcp,41956,443,10.215.173.1,104.16.65.50,inbound
29,48,tcp,443,41964,104.16.65.50,10.215.173.1,inbound
30,197,dns,53,45441,10.215.173.2,10.215.173.1,inbound
31,40,tcp,41964,443,10.215.173.1,104.16.65.50,inbound
32,552,tls,41964,443,10.215.173.1,104.16.65.50,inbound
33,45,tls,41964,443,10.215.173.1,104.16.65.50,inbound
34,40,tcp,443,41964,104.16.65.50,10.215.173.1,inbound
35,104,tls,41956,443,10.215.173.1,104.16.65.50,inbound
36,40,tcp,443,41956,104.16.65.50,10.215.173.1,inbound
37,86,tls,41956,443,10.215.173.1,104.16.65.50,inbound
38,40,tcp,443,41956,104.16.65.50,10.215.173.1,inbound
39,77,tls,41956,443,10.215.173.1,104.16.65.50,inbound
40,40,tcp,443,41956,104.16.65.50,10.215.173.1,inbound
41,75,tls,41956,443,10.215.173.1,104.16.65.50,inbound
42,40,tcp,443,41956,104.16.65.50,10.215.173.1,inbound
43,611,tls,41956,443,10.215.173.1,104.16.65.50,inbound
44,40,tcp,443,41956,104.16.65.50,10.215.173.1,inbound
45,104,tls,41954,443,10.215.173.1,104.16.65.50,inbound
46,60,tcp,53728,443,10.215.173.1,142.250.189.234,outbound
47,104,tls,41952,443,10.215.173.1,104.16.65.50,inbound
48,182,tls,41952,443,10.215.173.1,104.16.65.50,inbound
49,40,tcp,443,41952,104.16.65.50,10.215.173.1,inbound
50,182,tls,41954,443,10.215.173.1,104.16.65.50,inbound
51,40,tcp,443,41954,104.16.65.50,10.215.173.1,inbound
52,110,tls,41956,443,10.215.173.1,104.16.65.50,inbound
53,40,tcp,443,41952,104.16.65.50,10.215.173.1,inbound
54,40,tcp,443,41954,104.16.65.50,10.215.173.1,inbound
55,40,tcp,443,41956,104.16.65.50,10.215.173.1,inbound
56,140,tls,41956,443,10.215.173.1,104.16.65.50,inbound
57,40,tcp,443,41956,104.16.65.50,10.215.173.1,inbound
58,48,tcp,443,53728,142.250.189.234,10.215.173.1,inbound
59,40,tcp,53728,443,10.215.173.1,142.250.189.234,outbound
60,552,tls,53728,443,10.215.173.1,142.250.189.234,outbound
61,45,tls,53728,443,10.215.173.1,142.250.189.234,outbound
62,111,tls,443,41956,104.16.65.50,10.215.173.1,inbound
63,5217,tls,443,41964,104.16.65.50,10.215.173.1,inbound
64,40,tcp,443,53728,142.250.189.234,10.215.173.1,inbound
65,40,tcp,41964,443,10.215.173.1,104.16.65.50,inbound
66,71,tls,41956,443,10.215.173.1,104.16.65.50,inbound
67,40,tcp,443,41956,104.16.65.50,10.215.173.1,inbound
68,104,tls,41964,443,10.215.173.1,104.16.65.50,inbound
69,40,tcp,443,41964,104.16.65.50,10.215.173.1,inbound
70,86,tls,41964,443,10.215.173.1,104.16.65.50,inbound
71,40,tcp,443,41964,104.16.65.50,10.215.173.1,inbound
72,77,tls,41964,443,10.215.173.1,104.16.65.50,inbound
73,40,tcp,443,41964,104.16.65.50,10.215.173.1,inbound
74,75,tls,41964,443,10.215.173.1,104.16.65.50,inbound
75,40,tcp,443,41964,104.16.65.50,10.215.173.1,inbound
76,64,tls,41964,443,10.215.173.1,104.16.65.50,inbound
77,40,tcp,443,41964,104.16.65.50,10.215.173.1,inbound
78,40,tcp,41964,443,10.215.173.1,104.16.65.50,inbound
79,40,tcp,443,41964,104.16.65.50,10.215.173.1,inbound
80,148,tls,41956,443,10.215.173.1,104.16.65.50,inbound
81,40,tcp,443,41956,104.16.65.50,10.215.173.1,inbound
82,102,tls,443,41964,104.16.65.50,10.215.173.1,inbound
83,40,tcp,41964,443,10.215.173.1,104.16.65.50,inbound
84,40,tcp,443,41964,104.16.65.50,10.215.173.1,inbound
85,196,tls,443,53728,142.250.189.234,10.215.173.1,inbound
86,40,tcp,53728,443,10.215.173.1,142.250.189.234,outbound
87,91,tls,53728,443,10.215.173.1,142.250.189.234,outbound
88,40,tcp,443,53728,142.250.189.234,10.215.173.1,inbound
89,108,tls,53728,443,10.215.173.1,142.250.189.234,outbound
90,40,tcp,443,53728,142.250.189.234,10.215.173.1,inbound
91,109,tls,443,53728,142.250.189.234,10.215.173.1,inbound
92,78,tls,443,53728,142.250.189.234,10.215.173.1,inbound
93,625,tls,53728,443,10.215.173.1,142.250.189.234,outbound
94,40,tcp,443,53728,142.250.189.234,10.215.173.1,inbound
95,260,tls,53728,443,10.215.173.1,142.250.189.234,outbound
96,78,tls,53728,443,10.215.173.1,142.250.189.234,outbound
97,40,tcp,443,53728,142.250.189.234,10.215.173.1,inbound
98,159,tls,41956,443,10.215.173.1,104.16.65.50,inbound
99,40,tcp,443,41956,104.16.65.50,10.215.173.1,inbound
100,732,tls,443,41956,104.16.65.50,10.215.173.1,inbound
101,364,tls,443,53728,142.250.189.234,10.215.173.1,inbound
102,86,tls,53728,443,10.215.173.1,142.250.189.234,outbound
103,71,tls,53728,443,10.215.173.1,142.250.189.234,outbound
104,40,tcp,53728,443,10.215.173.1,142.250.189.234,outbound
105,40,tcp,443,53728,142.250.189.234,10.215.173.1,inbound
106,40,tcp,443,53728,142.250.189.234,10.215.173.1,inbound
107,174,tls,443,41956,104.16.65.50,10.215.173.1,inbound
108,40,tcp,41956,443,10.215.173.1,104.16.65.50,inbound
109,1098,tls,443,41956,104.16.65.50,10.215.173.1,inbound
110,154,tls,443,41956,104.16.65.50,10.215.173.1,inbound
111,40,tcp,41956,443,10.215.173.1,104.16.65.50,inbound
112,103,tls,41956,443,10.215.173.1,104.16.65.50,inbound
113,40,tcp,443,41956,104.16.65.50,10.215.173.1,inbound
114,120,tls,443,41956,104.16.65.50,10.215.173.1,inbound
115,155,tls,41956,443,10.215.173.1,104.16.65.50,inbound
116,40,tcp,443,41956,104.16.65.50,10.215.173.1,inbound
117,129,tls,443,41956,104.16.65.50,10.215.173.1,inbound
118,68,dns,30104,53,10.215.173.1,10.215.173.2,inbound
119,136,tls,41956,443,10.215.173.1,104.16.65.50,inbound
120,40,tcp,443,41956,104.16.65.50,10.215.173.1,inbound
121,96,tls,443,41956,104.16.65.50,10.215.173.1,inbound
122,155,dns,53,30104,10.215.173.2,10.215.173.1,inbound
123,127,tls,41956,443,10.215.173.1,104.16.65.50,inbound
124,40,tcp,443,41956,104.16.65.50,10.215.173.1,inbound
125,127,tls,443,41956,104.16.65.50,10.215.173.1,inbound
126,133,tls,41956,443,10.215.173.1,104.16.65.50,inbound
127,40,tcp,443,41956,104.16.65.50,10.215.173.1,inbound
128,322,tls,443,41956,104.16.65.50,10.215.173.1,inbound
129,40,tcp,41956,443,10.215.173.1,104.16.65.50,inbound
130,141,tls,41956,443,10.215.173.1,104.16.65.50,inbound
131,40,tcp,443,41956,104.16.65.50,10.215.173.1,inbound
132,363,tls,443,41956,104.16.65.50,10.215.173.1,inbound
133,40,tcp,41956,443,10.215.173.1,104.16.65.50,inbound
134,174,tls,443,41956,104.16.65.50,10.215.173.1,inbound
135,40,tcp,41956,443,10.215.173.1,104.16.65.50,inbound
136,64,tls,41956,443,10.215.173.1,104.16.65.50,inbound
