packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,72,dns,56464,53,10.215.173.1,10.215.173.2,inbound
2,163,dns,53,56464,10.215.173.2,10.215.173.1,inbound
3,60,tcp,59640,443,10.215.173.1,104.16.66.50,inbound
4,60,tcp,59642,443,10.215.173.1,104.16.66.50,inbound
5,60,tcp,59644,443,10.215.173.1,104.16.66.50,inbound
6,60,tcp,59646,443,10.215.173.1,104.16.66.50,inbound
7,69,dns,48943,53,10.215.173.1,10.215.173.2,inbound
8,48,tcp,443,59640,104.16.66.50,10.215.173.1,inbound
9,48,tcp,443,59642,104.16.66.50,10.215.173.1,inbound
10,48,tcp,443,59644,104.16.66.50,10.215.173.1,inbound
11,40,tcp,59640,443,10.215.173.1,104.16.66.50,inbound
12,40,tcp,59642,443,10.215.173.1,104.16.66.50,inbound
13,40,tcp,59644,443,10.215.173.1,104.16.66.50,inbound
14,552,tls,59642,443,10.215.173.1,104.16.66.50,inbound
15,45,tls,59642,443,10.215.173.1,104.16.66.50,inbound
16,552,tls,59644,443,10.215.173.1,104.16.66.50,inbound
17,45,tls,59644,443,10.215.173.1,104.16.66.50,inbound
18,40,tcp,443,59642,104.16.66.50,10.215.173.1,inbound
19,40,tcp,443,59644,104.16.66.50,10.215.173.1,inbound
20,552,tls,59640,443,10.215.173.1,104.16.66.50,inbound
21,45,tls,59640,443,10.215.173.1,104.16.66.50,inbound
22,40,tcp,443,59640,104.16.66.50,10.215.173.1,inbound
23,48,tcp,443,59646,104.16.66.50,10.215.173.1,inbound
24,40,tcp,59646,443,10.215.173.1,104.16.66.50,inbound
25,552,tls,59646,443,10.215.173.1,104.16.66.50,inbound
26,45,tls,59646,443,10.215.173.1,104.16.66.50,inbound
27,40,tcp,443,59646,104.16.66.50,10.215.173.1,inbound
28,245,dns,53,48943,10.215.173.2,10.215.173.1,inbound
29,60,tcp,54098,443,10.215.173.1,142.250.189.234,outbound
30,2936,tls,443,59646,104.16.66.50,10.215.173.1,inbound
31,40,tcp,59646,443,10.215.173.1,104.16.66.50,inbound
32,2321,tls,443,59646,104.16.66.50,10.215.173.1,inbound
33,40,tcp,59646,443,10.215.173.1,104.16.66.50,inbound
34,2936,tls,443,59642,104.16.66.50,10.215.173.1,inbound
35,40,tcp,59642,443,10.215.173.1,104.16.66.50,inbound
36,104,tls,59646,443,10.215.173.1,104.16.66.50,inbound
37,40,tcp,443,59646,104.16.66.50,10.215.173.1,inbound
38,86,tls,59646,443,10.215.173.1,104.16.66.50,inbound
39,40,tcp,443,59646,104.16.66.50,10.215.173.1,inbound
40,48,tcp,443,54098,142.250.189.234,10.215.173.1,inbound
41,40,tcp,54098,443,10.215.173.1,142.250.189.234,outbound
42,2321,tls,443,59642,104.16.66.50,10.215.173.1,inbound
43,40,tcp,59642,443,10.215.173.1,104.16.66.50,inbound
44,2936,tls,443,59644,104.16.66.50,10.215.173.1,inbound
45,40,tcp,59644,443,10.215.173.1,104.16.66.50,inbound
46,552,tls,54098,443,10.215.173.1,142.250.189.234,outbound
47,45,tls,54098,443,10.215.173.1,142.250.189.234,outbound
48,40,tcp,443,54098,142.250.189.234,10.215.173.1,inbound
49,77,tls,59646,443,10.215.173.1,104.16.66.50,inbound
50,40,tcp,443,59646,104.16.66.50,10.215.173.1,inbound
51,2321,tls,443,59644,104.16.66.50,10.215.173.1,inbound
52,40,tcp,59644,443,10.215.173.1,104.16.66.50,inbound
53,75,tls,59646,443,10.215.173.1,104.16.66.50,inbound
54,40,tcp,443,59646,104.16.66.50,10.215.173.1,inbound
55,104,tls,59642,443,10.215.173.1,104.16.66.50,inbound
56,40,tcp,443,59642,104.16.66.50,10.215.173.1,inbound
57,2936,tls,443,59640,104.16.66.50,10.215.173.1,inbound
58,40,tcp,59640,443,10.215.173.1,104.16.66.50,inbound
59,86,tls,59642,443,10.215.173.1,104.16.66.50,inbound
60,40,tcp,443,59642,104.16.66.50,10.215.173.1,inbound
61,77,tls,59642,443,10.215.173.1,104.16.66.50,inbound
62,40,tcp,443,59642,104.16.66.50,10.215.173.1,inbound
63,60,tcp,59660,443,10.215.173.1,104.16.66.50,inbound
64,75,tls,59642,443,10.215.173.1,104.16.66.50,inbound
65,104,tls,59644,443,10.215.173.1,104.16.66.50,inbound
66,182,tls,59644,443,10.215.173.1,104.16.66.50,inbound
67,40,tcp,443,59644,104.16.66.50,10.215.173.1,inbound
68,64,tls,59646,443,10.215.173.1,104.16.66.50,inbound
69,40,tcp,59646,443,10.215.173.1,104.16.66.50,inbound
70,40,tcp,443,59646,104.16.66.50,10.215.173.1,inbound
71,2321,tls,443,59640,104.16.66.50,10.215.173.1,inbound
