packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,60,tcp,57432,853,192.168.1.129,10.215.173.2,inbound
2,60,tcp,57432,853,192.168.1.129,10.215.173.2,inbound
3,75,dns,27615,53,10.215.173.1,10.215.173.2,inbound
4,91,dns,53,27615,10.215.173.2,10.215.173.1,inbound
5,60,tcp,52346,443,10.215.173.1,34.111.202.166,outbound
6,48,tcp,443,52346,34.111.202.166,10.215.173.1,inbound
7,40,tcp,52346,443,10.215.173.1,34.111.202.166,outbound
8,552,tls,52346,443,10.215.173.1,34.111.202.166,outbound
9,40,tcp,443,52346,34.111.202.166,10.215.173.1,inbound
10,104,tls,52346,443,10.215.173.1,34.111.202.166,outbound
11,40,tcp,443,52346,34.111.202.166,10.215.173.1,inbound
12,258,tls,443,52346,34.111.202.166,10.215.173.1,inbound
13,40,tcp,52346,443,10.215.173.1,34.111.202.166,outbound
14,104,tls,52346,443,10.215.173.1,34.111.202.166,outbound
15,40,tcp,443,52346,34.111.202.166,10.215.173.1,inbound
16,7804,tls,52346,443,10.215.173.1,34.111.202.166,outbound
17,40,tcp,443,52346,34.111.202.166,10.215.173.1,inbound
18,804,tls,443,52346,34.111.202.166,10.215.173.1,inbound
19,40,tcp,52346,443,10.215.173.1,34.111.202.166,outbound
20,60,tcp,57432,853,192.168.1.129,10.215.173.2,inbound
