packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,60,tcp,38660,853,192.168.1.129,10.215.173.2,inbound
2,60,tcp,38660,853,192.168.1.129,10.215.173.2,inbound
3,60,tcp,38660,853,192.168.1.129,10.215.173.2,inbound
4,65,dns,10967,53,10.215.173.1,10.215.173.2,inbound
5,268,dns,53,10967,10.215.173.2,10.215.173.1,inbound
6,60,tcp,54298,443,10.215.173.1,151.101.42.217,outbound
7,48,tcp,443,54298,151.101.42.217,10.215.173.1,inbound
8,40,tcp,54298,443,10.215.173.1,151.101.42.217,outbound
9,552,tls,54298,443,10.215.173.1,151.101.42.217,outbound
10,40,tcp,443,54298,151.101.42.217,10.215.173.1,inbound
11,45,tls,54298,443,10.215.173.1,151.101.42.217,outbound
12,40,tcp,443,54298,151.101.42.217,10.215.173.1,inbound
13,2928,tls,443,54298,151.101.42.217,10.215.173.1,inbound
14,40,tcp,54298,443,10.215.173.1,151.101.42.217,outbound
15,1859,tls,443,54298,151.101.42.217,10.215.173.1,inbound
16,40,tcp,54298,443,10.215.173.1,151.101.42.217,outbound
17,133,tls,54298,443,10.215.173.1,151.101.42.217,outbound
18,40,tcp,443,54298,151.101.42.217,10.215.173.1,inbound
19,314,tls,443,54298,151.101.42.217,10.215.173.1,inbound
20,377,tls,54298,443,10.215.173.1,151.101.42.217,outbound
21,40,tcp,443,54298,151.101.42.217,10.215.173.1,inbound
22,872,tls,443,54298,151.101.42.217,10.215.173.1,inbound
23,40,tcp,54298,443,10.215.173.1,151.101.42.217,outbound
24,66,dns,19802,53,10.215.173.1,10.215.173.2,inbound
25,82,dns,53,19802,10.215.173.2,10.215.173.1,inbound
26,60,tcp,57668,443,10.215.173.1,89.30.121.170,outbound
27,48,tcp,443,57668,89.30.121.170,10.215.173.1,inbound
28,40,tcp,57668,443,10.215.173.1,89.30.121.170,outbound
29,197,tls,57668,443,10.215.173.1,89.30.121.170,outbound
30,40,tcp,443,57668,89.30.121.170,10.215.173.1,inbound
31,60,tcp,54308,443,10.215.173.1,151.101.42.217,outbound
32,60,tcp,54310,443,10.215.173.1,151.101.42.217,outbound
33,48,tcp,443,54308,151.101.42.217,10.215.173.1,inbound
34,40,tcp,54308,443,10.215.173.1,151.101.42.217,outbound
35,552,tls,54308,443,10.215.173.1,151.101.42.217,outbound
36,45,tls,54308,443,10.215.173.1,151.101.42.217,outbound
37,40,tcp,443,54308,151.101.42.217,10.215.173.1,inbound
38,48,tcp,443,54310,151.101.42.217,10.215.173.1,inbound
39,40,tcp,54310,443,10.215.173.1,151.101.42.217,outbound
40,552,tls,54310,443,10.215.173.1,151.101.42.217,outbound
41,45,tls,54310,443,10.215.173.1,151.101.42.217,outbound
42,40,tcp,443,54310,151.101.42.217,10.215.173.1,inbound
43,4741,tls,443,54308,151.101.42.217,10.215.173.1,inbound
44,40,tcp,54308,443,10.215.173.1,151.101.42.217,outbound
45,4741,tls,443,54310,151.101.42.217,10.215.173.1,inbound
46,40,tcp,54310,443,10.215.173.1,151.101.42.217,outbound
47,133,tls,54310,443,10.215.173.1,151.101.42.217,outbound
48,40,tcp,443,54310,151.101.42.217,10.215.173.1,inbound
49,133,tls,54308,443,10.215.173.1,151.101.42.217,outbound
50,40,tcp,443,54308,151.101.42.217,10.215.173.1,inbound
51,298,tls,443,54310,151.101.42.217,10.215.173.1,inbound
52,93,tls,54310,443,10.215.173.1,151.101.42.217,outbound
53,40,tcp,443,54310,151.101.42.217,10.215.173.1,inbound
54,126,tls,54310,443,10.215.173.1,151.101.42.217,outbound
55,40,tcp,443,54310,151.101.42.217,10.215.173.1,inbound
