packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,60,tcp,55604,853,10.215.173.1,10.215.173.2,inbound
2,60,tcp,55604,853,10.215.173.1,10.215.173.2,inbound
3,60,tcp,55604,853,10.215.173.1,10.215.173.2,inbound
4,75,dns,65078,53,10.215.173.1,10.215.173.2,inbound
5,91,dns,53,65078,10.215.173.2,10.215.173.1,inbound
6,60,tcp,52118,443,10.215.173.1,34.111.202.166,outbound
7,48,tcp,443,52118,34.111.202.166,10.215.173.1,inbound
8,40,tcp,52118,443,10.215.173.1,34.111.202.166,outbound
9,552,tls,52118,443,10.215.173.1,34.111.202.166,outbound
10,45,tls,52118,443,10.215.173.1,34.111.202.166,outbound
11,40,tcp,443,52118,34.111.202.166,10.215.173.1,inbound
12,3187,tls,443,52118,34.111.202.166,10.215.173.1,inbound
13,40,tcp,52118,443,10.215.173.1,34.111.202.166,outbound
14,104,tls,52118,443,10.215.173.1,34.111.202.166,outbound
15,40,tcp,443,52118,34.111.202.166,10.215.173.1,inbound
16,412,tls,52118,443,10.215.173.1,34.111.202.166,outbound
17,10000,tls,52118,443,10.215.173.1,34.111.202.166,outbound
18,40,tcp,443,52118,34.111.202.166,10.215.173.1,inbound
19,6914,tls,52118,443,10.215.173.1,34.111.202.166,outbound
20,40,tcp,443,52118,34.111.202.166,10.215.173.1,inbound
21,804,tls,443,52118,34.111.202.166,10.215.173.1,inbound
22,40,tcp,52118,443,10.215.173.1,34.111.202.166,outbound
23,60,tcp,55604,853,10.215.173.1,10.215.173.2,inbound
