packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,75,dns,19756,53,10.215.173.1,10.215.173.2,inbound
2,91,dns,53,19756,10.215.173.2,10.215.173.1,inbound
3,60,tcp,52108,443,10.215.173.1,34.111.202.166,outbound
4,60,tcp,57196,853,192.168.1.129,10.215.173.2,inbound
5,48,tcp,443,52108,34.111.202.166,10.215.173.1,inbound
6,40,tcp,52108,443,10.215.173.1,34.111.202.166,outbound
7,552,tls,52108,443,10.215.173.1,34.111.202.166,outbound
8,104,tls,52108,443,10.215.173.1,34.111.202.166,outbound
9,40,tcp,443,52108,34.111.202.166,10.215.173.1,inbound
10,258,tls,443,52108,34.111.202.166,10.215.173.1,inbound
11,40,tcp,52108,443,10.215.173.1,34.111.202.166,outbound
12,104,tls,52108,443,10.215.173.1,34.111.202.166,outbound
13,40,tcp,443,52108,34.111.202.166,10.215.173.1,inbound
14,411,tls,52108,443,10.215.173.1,34.111.202.166,outbound
15,40,tcp,443,52108,34.111.202.166,10.215.173.1,inbound
16,8254,tls,52108,443,10.215.173.1,34.111.202.166,outbound
17,40,tcp,443,52108,34.111.202.166,10.215.173.1,inbound
18,1331,tls,52108,443,10.215.173.1,34.111.202.166,outbound
19,40,tcp,443,52108,34.111.202.166,10.215.173.1,inbound
20,804,tls,443,52108,34.111.202.166,10.215.173.1,inbound
21,40,tcp,52108,443,10.215.173.1,34.111.202.166,outbound
22,60,tcp,57196,853,192.168.1.129,10.215.173.2,inbound
