packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,268,dns,53,58084,10.215.173.2,10.215.173.1,inbound
2,60,tcp,54348,443,10.215.173.1,151.101.42.217,outbound
3,48,tcp,443,54348,151.101.42.217,10.215.173.1,inbound
4,40,tcp,54348,443,10.215.173.1,151.101.42.217,outbound
5,552,tls,54348,443,10.215.173.1,151.101.42.217,outbound
6,40,tcp,443,54348,151.101.42.217,10.215.173.1,inbound
7,45,tls,54348,443,10.215.173.1,151.101.42.217,outbound
8,40,tcp,443,54348,151.101.42.217,10.215.173.1,inbound
9,4747,tls,443,54348,151.101.42.217,10.215.173.1,inbound
10,40,tcp,54348,443,10.215.173.1,151.101.42.217,outbound
11,133,tls,54348,443,10.215.173.1,151.101.42.217,outbound
12,40,tcp,443,54348,151.101.42.217,10.215.173.1,inbound
13,314,tls,443,54348,151.101.42.217,10.215.173.1,inbound
14,377,tls,54348,443,10.215.173.1,151.101.42.217,outbound
15,40,tcp,443,54348,151.101.42.217,10.215.173.1,inbound
16,872,tls,443,54348,151.101.42.217,10.215.173.1,inbound
17,60,tcp,54352,443,10.215.173.1,151.101.42.217,outbound
18,40,tcp,54348,443,10.215.173.1,151.101.42.217,outbound
19,48,tcp,443,54352,151.101.42.217,10.215.173.1,inbound
20,40,tcp,54352,443,10.215.173.1,151.101.42.217,outbound
21,552,tls,54352,443,10.215.173.1,151.101.42.217,outbound
22,45,tls,54352,443,10.215.173.1,151.101.42.217,outbound
23,40,tcp,443,54352,151.101.42.217,10.215.173.1,inbound
24,79,dns,47046,53,10.215.173.1,10.215.173.2,inbound
25,4741,tls,443,54352,151.101.42.217,10.215.173.1,inbound
26,40,tcp,54352,443,10.215.173.1,151.101.42.217,outbound
27,513,dns,53,47046,10.215.173.2,10.215.173.1,inbound
28,60,tcp,51422,443,10.215.173.1,172.217.164.106,outbound
29,133,tls,54352,443,10.215.173.1,151.101.42.217,outbound
30,40,tcp,443,54352,151.101.42.217,10.215.173.1,inbound
31,48,tcp,443,51422,172.217.164.106,10.215.173.1,inbound
32,40,tcp,51422,443,10.215.173.1,172.217.164.106,outbound
33,552,tls,51422,443,10.215.173.1,172.217.164.106,outbound
34,45,tls,51422,443,10.215.173.1,172.217.164.106,outbound
35,40,tcp,443,51422,172.217.164.106,10.215.173.1,inbound
36,298,tls,443,54352,151.101.42.217,10.215.173.1,inbound
37,93,tls,54352,443,10.215.173.1,151.101.42.217,outbound
38,40,tcp,443,54352,151.101.42.217,10.215.173.1,inbound
39,84,tls,54352,443,10.215.173.1,151.101.42.217,outbound
40,40,tcp,443,54352,151.101.42.217,10.215.173.1,inbound
41,82,tls,54352,443,10.215.173.1,151.101.42.217,outbound
42,40,tcp,443,54352,151.101.42.217,10.215.173.1,inbound
43,146,tls,54352,443,10.215.173.1,151.101.42.217,outbound
44,60,tcp,54360,443,10.215.173.1,151.101.42.217,outbound
45,135,tls,443,54352,151.101.42.217,10.215.173.1,inbound
46,40,tcp,443,54352,151.101.42.217,10.215.173.1,inbound
47,78,tls,54352,443,10.215.173.1,151.101.42.217,outbound
48,40,tcp,443,54352,151.101.42.217,10.215.173.1,inbound
49,48,tcp,443,54360,151.101.42.217,10.215.173.1,inbound
50,40,tcp,54360,443,10.215.173.1,151.101.42.217,outbound
51,1157,tls,443,54352,151.101.42.217,10.215.173.1,inbound
52,552,tls,54360,443,10.215.173.1,151.101.42.217,outbound
53,45,tls,54360,443,10.215.173.1,151.101.42.217,outbound
54,2840,tls,443,51422,172.217.164.106,10.215.173.1,inbound
55,40,tcp,443,54360,151.101.42.217,10.215.173.1,inbound
56,40,tcp,51422,443,10.215.173.1,172.217.164.106,outbound
57,1928,tls,443,51422,172.217.164.106,10.215.173.1,inbound
58,40,tcp,51422,443,10.215.173.1,172.217.164.106,outbound
59,2928,tls,443,54360,151.101.42.217,10.215.173.1,inbound
60,40,tcp,54360,443,10.215.173.1,151.101.42.217,outbound
61,1484,tls,443,54360,151.101.42.217,10.215.173.1,inbound
62,40,tcp,54360,443,10.215.173.1,151.101.42.217,outbound
63,409,tls,443,54360,151.101.42.217,10.215.173.1,inbound
64,40,tcp,54360,443,10.215.173.1,151.101.42.217,outbound
65,104,tls,51422,443,10.215.173.1,172.217.164.106,outbound
66,40,tcp,443,51422,172.217.164.106,10.215.173.1,inbound
67,3044,tls,51422,443,10.215.173.1,172.217.164.106,outbound
68,40,tcp,443,51422,172.217.164.106,10.215.173.1,inbound
69,40,tcp,54352,443,10.215.173.1,151.101.42.217,outbound
70,133,tls,54360,443,10.215.173.1,151.101.42.217,outbound
71,40,tcp,443,54360,151.101.42.217,10.215.173.1,inbound
72,298,tls,443,54360,151.101.42.217,10.215.173.1,inbound
73,93,tls,54360,443,10.215.173.1,151.101.42.217,outbound
74,40,tcp,443,54360,151.101.42.217,10.215.173.1,inbound
75,84,tls,54360,443,10.215.173.1,151.101.42.217,outbound
76,40,tcp,443,54360,151.101.42.217,10.215.173.1,inbound
77,82,tls,54360,443,10.215.173.1,151.101.42.217,outbound
78,40,tcp,443,54360,151.101.42.217,10.215.173.1,inbound
79,146,tls,54360,443,10.215.173.1,151.101.42.217,outbound
80,40,tcp,443,54360,151.101.42.217,10.215.173.1,inbound
81,135,tls,443,54360,151.101.42.217,10.215.173.1,inbound
82,78,tls,54360,443,10.215.173.1,151.101.42.217,outbound
83,40,tcp,443,54360,151.101.42.217,10.215.173.1,inbound
84,1156,tls,443,54360,151.101.42.217,10.215.173.1,inbound
85,40,tcp,54360,443,10.215.173.1,151.101.42.217,outbound
86,60,tcp,38724,853,192.168.1.129,10.215.173.2,inbound
87,66,dns,1428,53,10.215.173.1,10.215.173.2,inbound
88,82,dns,53,1428,10.215.173.2,10.215.173.1,inbound
89,60,tcp,57730,443,10.215.173.1,89.30.121.170,outbound
90,48,tcp,443,57730,89.30.121.170,10.215.173.1,inbound
91,40,tcp,57730,443,10.215.173.1,89.30.121.170,outbound
92,197,tls,57730,443,10.215.173.1,89.30.121.170,outbound
93,40,tcp,443,57730,89.30.121.170,10.215.173.1,inbound
94,4073,tls,443,57730,89.30.121.170,10.215.173.1,inbound
95,40,tcp,57730,443,10.215.173.1,89.30.121.170,outbound
96,133,tls,57730,443,10.215.173.1,89.30.121.170,outbound
97,40,tcp,443,57730,89.30.121.170,10.215.173.1,inbound
98,91,tls,443,57730,89.30.121.170,10.215.173.1,inbound
99,399,tls,57730,443,10.215.173.1,89.30.121.170,outbound
100,40,tcp,443,57730,89.30.121.170,10.215.173.1,inbound
101,61,dns,17751,53,10.215.173.1,10.215.173.2,inbound
102,264,dns,53,17751,10.215.173.2,10.215.173.1,inbound
103,60,tcp,54370,443,10.215.173.1,151.101.42.217,outbound
104,60,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
105,48,tcp,443,54370,151.101.42.217,10.215.173.1,inbound
106,40,tcp,54370,443,10.215.173.1,151.101.42.217,outbound
107,48,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
108,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
109,552,tls,54370,443,10.215.173.1,151.101.42.217,outbound
110,552,tls,54372,443,10.215.173.1,151.101.42.217,outbound
111,45,tls,54372,443,10.215.173.1,151.101.42.217,outbound
112,45,tls,54370,443,10.215.173.1,151.101.42.217,outbound
113,40,tcp,443,54370,151.101.42.217,10.215.173.1,inbound
114,40,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
115,4741,tls,443,54372,151.101.42.217,10.215.173.1,inbound
116,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
117,4741,tls,443,54370,151.101.42.217,10.215.173.1,inbound
118,40,tcp,54370,443,10.215.173.1,151.101.42.217,outbound
119,133,tls,54372,443,10.215.173.1,151.101.42.217,outbound
120,40,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
121,133,tls,54370,443,10.215.173.1,151.101.42.217,outbound
122,40,tcp,443,54370,151.101.42.217,10.215.173.1,inbound
123,298,tls,443,54372,151.101.42.217,10.215.173.1,inbound
124,93,tls,54372,443,10.215.173.1,151.101.42.217,outbound
125,40,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
126,126,tls,54372,443,10.215.173.1,151.101.42.217,outbound
127,40,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
128,207,tls,54372,443,10.215.173.1,151.101.42.217,outbound
129,40,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
130,298,tls,443,54370,151.101.42.217,10.215.173.1,inbound
131,93,tls,54370,443,10.215.173.1,151.101.42.217,outbound
132,40,tcp,443,54370,151.101.42.217,10.215.173.1,inbound
133,84,tls,54370,443,10.215.173.1,151.101.42.217,outbound
134,40,tcp,443,54370,151.101.42.217,10.215.173.1,inbound
135,82,tls,54370,443,10.215.173.1,151.101.42.217,outbound
136,40,tcp,443,54370,151.101.42.217,10.215.173.1,inbound
137,146,tls,54370,443,10.215.173.1,151.101.42.217,outbound
138,40,tcp,443,54370,151.101.42.217,10.215.173.1,inbound
139,106,tls,443,54372,151.101.42.217,10.215.173.1,inbound
140,97,tls,443,54370,151.101.42.217,10.215.173.1,inbound
141,78,tls,443,54370,151.101.42.217,10.215.173.1,inbound
142,40,tcp,54370,443,10.215.173.1,151.101.42.217,outbound
143,78,tls,54372,443,10.215.173.1,151.101.42.217,outbound
144,40,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
145,78,tls,54370,443,10.215.173.1,151.101.42.217,outbound
146,40,tcp,443,54370,151.101.42.217,10.215.173.1,inbound
147,1157,tls,443,54370,151.101.42.217,10.215.173.1,inbound
148,10000,tls,443,54372,151.101.42.217,10.215.173.1,inbound
149,6681,tls,443,54372,151.101.42.217,10.215.173.1,inbound
150,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
151,2928,tls,443,54372,151.101.42.217,10.215.173.1,inbound
152,2928,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
153,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
154,10000,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
155,1632,tls,443,54372,151.101.42.217,10.215.173.1,inbound
156,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
157,5816,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
158,4372,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
159,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
160,10000,tls,443,54372,151.101.42.217,10.215.173.1,inbound
161,10000,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
162,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
163,9000,tls,443,54372,151.101.42.217,10.215.173.1,inbound
164,4372,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
165,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
166,10000,tls,443,54372,151.101.42.217,10.215.173.1,inbound
167,188,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
168,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
169,7260,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
170,2928,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
171,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
172,10000,tls,443,54372,151.101.42.217,10.215.173.1,inbound
173,4520,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
174,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
175,1484,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
176,7260,tls,443,54372,151.101.42.217,10.215.173.1,inbound
177,10000,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
178,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
179,3076,tls,443,54372,151.101.42.217,10.215.173.1,inbound
180,8704,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
181,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
182,7260,tls,443,54372,151.101.42.217,10.215.173.1,inbound
183,10000,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
184,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
185,3076,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
186,40,tcp,54370,443,10.215.173.1,151.101.42.217,outbound
187,2928,tls,443,54372,151.101.42.217,10.215.173.1,inbound
188,10000,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
189,188,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
190,4372,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
191,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
192,10000,tls,443,54372,151.101.42.217,10.215.173.1,inbound
193,5964,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
194,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
195,2928,tls,443,54372,151.101.42.217,10.215.173.1,inbound
196,7260,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
197,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
198,1484,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
199,2928,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
200,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
201,4372,tls,443,54372,151.101.42.217,10.215.173.1,inbound
202,10000,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
203,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
204,10000,tls,443,54372,151.101.42.217,10.215.173.1,inbound
205,6112,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
206,10000,tls,443,54372,151.101.42.217,10.215.173.1,inbound
207,1632,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
208,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
209,10000,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
210,1632,tls,443,54372,151.101.42.217,10.215.173.1,inbound
211,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
212,2928,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
213,5816,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
214,10000,tls,443,54372,151.101.42.217,10.215.173.1,inbound
215,10000,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
216,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
217,9000,tls,443,54372,151.101.42.217,10.215.173.1,inbound
218,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
219,8704,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
220,8704,tls,443,54372,151.101.42.217,10.215.173.1,inbound
221,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
222,5816,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
223,2928,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
224,10000,tls,443,54372,151.101.42.217,10.215.173.1,inbound
225,8852,tls,443,54372,151.101.42.217,10.215.173.1,inbound
226,10000,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
227,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
228,7408,tls,443,54372,151.101.42.217,10.215.173.1,inbound
229,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
230,8704,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
231,10000,tls,443,54372,151.101.42.217,10.215.173.1,inbound
232,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
233,10000,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
234,7556,tls,443,54372,151.101.42.217,10.215.173.1,inbound
235,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
236,7260,tls,443,54372,151.101.42.217,10.215.173.1,inbound
237,5816,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
238,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
239,7260,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
240,2928,tls,443,54372,151.101.42.217,10.215.173.1,inbound
241,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
242,8704,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
243,5816,tls,443,54372,151.101.42.217,10.215.173.1,inbound
244,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
245,5816,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
246,10000,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
247,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
248,3076,tls,443,54372,151.101.42.217,10.215.173.1,inbound
249,10000,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
250,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
251,10000,tls,443,54372,151.101.42.217,10.215.173.1,inbound
252,8256,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
253,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
254,2928,tls,443,54372,151.101.42.217,10.215.173.1,inbound
255,1484,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
256,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
257,10000,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
258,10000,tls,443,54372,151.101.42.217,10.215.173.1,inbound
259,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
260,3224,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
261,1484,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
262,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
263,2928,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
264,7260,tls,443,54372,151.101.42.217,10.215.173.1,inbound
265,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
266,2928,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
267,1484,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
268,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
269,4372,tcp,443,54372,151.101.42.217,10.215.173.1,inbound
270,3665,tls,443,54372,151.101.42.217,10.215.173.1,inbound
271,40,tcp,54372,443,10.215.173.1,151.101.42.217,outbound
272,1410,tls,443,51422,172.217.164.106,10.215.173.1,inbound
273,2928,tls,443,54372,151.101.42.217,10.215.173.1,inbound
