packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,60,tcp,57498,853,192.168.1.129,10.215.173.2,inbound
2,60,tcp,57498,853,192.168.1.129,10.215.173.2,inbound
3,60,tcp,57498,853,192.168.1.129,10.215.173.2,inbound
4,75,dns,3875,53,10.215.173.1,10.215.173.2,inbound
5,91,dns,53,3875,10.215.173.2,10.215.173.1,inbound
6,60,tcp,52412,443,10.215.173.1,34.111.202.166,outbound
7,48,tcp,443,52412,34.111.202.166,10.215.173.1,inbound
8,40,tcp,52412,443,10.215.173.1,34.111.202.166,outbound
9,552,tls,52412,443,10.215.173.1,34.111.202.166,outbound
10,104,tls,52412,443,10.215.173.1,34.111.202.166,outbound
11,40,tcp,443,52412,34.111.202.166,10.215.173.1,inbound
12,258,tls,443,52412,34.111.202.166,10.215.173.1,inbound
13,40,tcp,52412,443,10.215.173.1,34.111.202.166,outbound
14,104,tls,52412,443,10.215.173.1,34.111.202.166,outbound
15,10000,tls,52412,443,10.215.173.1,34.111.202.166,outbound
16,40,tcp,443,52412,34.111.202.166,10.215.173.1,inbound
17,5850,tls,52412,443,10.215.173.1,34.111.202.166,outbound
18,40,tcp,443,52412,34.111.202.166,10.215.173.1,inbound
19,804,tls,443,52412,34.111.202.166,10.215.173.1,inbound
20,40,tcp,52412,443,10.215.173.1,34.111.202.166,outbound
