packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,60,tcp,38968,853,192.168.1.129,10.215.173.2,inbound
2,65,dns,54461,53,10.215.173.1,10.215.173.2,inbound
3,268,dns,53,54461,10.215.173.2,10.215.173.1,inbound
4,60,tcp,54594,443,10.215.173.1,151.101.42.217,outbound
5,48,tcp,443,54594,151.101.42.217,10.215.173.1,inbound
6,40,tcp,54594,443,10.215.173.1,151.101.42.217,outbound
7,552,tls,54594,443,10.215.173.1,151.101.42.217,outbound
8,40,tcp,443,54594,151.101.42.217,10.215.173.1,inbound
9,45,tls,54594,443,10.215.173.1,151.101.42.217,outbound
10,40,tcp,443,54594,151.101.42.217,10.215.173.1,inbound
11,4747,tls,443,54594,151.101.42.217,10.215.173.1,inbound
12,40,tcp,54594,443,10.215.173.1,151.101.42.217,outbound
13,133,tls,54594,443,10.215.173.1,151.101.42.217,outbound
14,40,tcp,443,54594,151.101.42.217,10.215.173.1,inbound
15,66,dns,38897,53,10.215.173.1,10.215.173.2,inbound
16,82,dns,53,38897,10.215.173.2,10.215.173.1,inbound
17,60,tcp,57962,443,10.215.173.1,89.30.121.170,outbound
18,314,tls,443,54594,151.101.42.217,10.215.173.1,inbound
19,377,tls,54594,443,10.215.173.1,151.101.42.217,outbound
20,40,tcp,443,54594,151.101.42.217,10.215.173.1,inbound
21,872,tls,443,54594,151.101.42.217,10.215.173.1,inbound
22,40,tcp,54594,443,10.215.173.1,151.101.42.217,outbound
23,60,tcp,54602,443,10.215.173.1,151.101.42.217,outbound
24,60,tcp,54604,443,10.215.173.1,151.101.42.217,outbound
25,48,tcp,443,54602,151.101.42.217,10.215.173.1,inbound
26,40,tcp,54602,443,10.215.173.1,151.101.42.217,outbound
27,552,tls,54602,443,10.215.173.1,151.101.42.217,outbound
28,45,tls,54602,443,10.215.173.1,151.101.42.217,outbound
29,48,tcp,443,57962,89.30.121.170,10.215.173.1,inbound
30,40,tcp,443,54602,151.101.42.217,10.215.173.1,inbound
31,40,tcp,57962,443,10.215.173.1,89.30.121.170,outbound
32,48,tcp,443,54604,151.101.42.217,10.215.173.1,inbound
33,40,tcp,54604,443,10.215.173.1,151.101.42.217,outbound
34,552,tls,54604,443,10.215.173.1,151.101.42.217,outbound
35,45,tls,54604,443,10.215.173.1,151.101.42.217,outbound
36,40,tcp,443,54604,151.101.42.217,10.215.173.1,inbound
37,197,tls,57962,443,10.215.173.1,89.30.121.170,outbound
38,40,tcp,443,57962,89.30.121.170,10.215.173.1,inbound
39,2928,tls,443,54602,151.101.42.217,10.215.173.1,inbound
40,40,tcp,54602,443,10.215.173.1,151.101.42.217,outbound
41,1853,tls,443,54602,151.101.42.217,10.215.173.1,inbound
42,40,tcp,54602,443,10.215.173.1,151.101.42.217,outbound
43,133,tls,54602,443,10.215.173.1,151.101.42.217,outbound
44,40,tcp,443,54602,151.101.42.217,10.215.173.1,inbound
45,61,dns,40093,53,10.215.173.1,10.215.173.2,inbound
46,60,tcp,54610,443,10.215.173.1,151.101.42.217,outbound
47,60,tcp,38968,853,192.168.1.129,10.215.173.2,inbound
48,4073,tls,443,57962,89.30.121.170,10.215.173.1,inbound
49,298,tls,443,54602,151.101.42.217,10.215.173.1,inbound
50,4741,tls,443,54604,151.101.42.217,10.215.173.1,inbound
51,264,dns,53,40093,10.215.173.2,10.215.173.1,inbound
52,48,tcp,443,54610,151.101.42.217,10.215.173.1,inbound
53,40,tcp,57962,443,10.215.173.1,89.30.121.170,outbound
54,40,tcp,54604,443,10.215.173.1,151.101.42.217,outbound
55,40,tcp,54610,443,10.215.173.1,151.101.42.217,outbound
56,93,tls,54602,443,10.215.173.1,151.101.42.217,outbound
57,40,tcp,443,54602,151.101.42.217,10.215.173.1,inbound
58,126,tls,54602,443,10.215.173.1,151.101.42.217,outbound
59,40,tcp,443,54602,151.101.42.217,10.215.173.1,inbound
60,552,tls,54610,443,10.215.173.1,151.101.42.217,outbound
61,45,tls,54610,443,10.215.173.1,151.101.42.217,outbound
62,40,tcp,443,54610,151.101.42.217,10.215.173.1,inbound
63,60,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
64,146,tls,54602,443,10.215.173.1,151.101.42.217,outbound
65,133,tls,54604,443,10.215.173.1,151.101.42.217,outbound
66,40,tcp,443,54602,151.101.42.217,10.215.173.1,inbound
67,40,tcp,443,54604,151.101.42.217,10.215.173.1,inbound
68,106,tls,443,54602,151.101.42.217,10.215.173.1,inbound
69,78,tls,54602,443,10.215.173.1,151.101.42.217,outbound
70,40,tcp,443,54602,151.101.42.217,10.215.173.1,inbound
71,133,tls,57962,443,10.215.173.1,89.30.121.170,outbound
72,40,tcp,443,57962,89.30.121.170,10.215.173.1,inbound
73,2928,tls,443,54610,151.101.42.217,10.215.173.1,inbound
74,40,tcp,54610,443,10.215.173.1,151.101.42.217,outbound
75,1853,tls,443,54610,151.101.42.217,10.215.173.1,inbound
76,48,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
77,40,tcp,54610,443,10.215.173.1,151.101.42.217,outbound
78,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
79,1157,tls,443,54602,151.101.42.217,10.215.173.1,inbound
80,298,tls,443,54604,151.101.42.217,10.215.173.1,inbound
81,552,tls,54614,443,10.215.173.1,151.101.42.217,outbound
82,45,tls,54614,443,10.215.173.1,151.101.42.217,outbound
83,40,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
84,133,tls,54610,443,10.215.173.1,151.101.42.217,outbound
85,40,tcp,443,54610,151.101.42.217,10.215.173.1,inbound
86,93,tls,54604,443,10.215.173.1,151.101.42.217,outbound
87,40,tcp,443,54604,151.101.42.217,10.215.173.1,inbound
88,84,tls,54604,443,10.215.173.1,151.101.42.217,outbound
89,40,tcp,443,54604,151.101.42.217,10.215.173.1,inbound
90,82,tls,54604,443,10.215.173.1,151.101.42.217,outbound
91,40,tcp,443,54604,151.101.42.217,10.215.173.1,inbound
92,146,tls,54604,443,10.215.173.1,151.101.42.217,outbound
93,40,tcp,443,54604,151.101.42.217,10.215.173.1,inbound
94,97,tls,443,54604,151.101.42.217,10.215.173.1,inbound
95,298,tls,443,54610,151.101.42.217,10.215.173.1,inbound
96,78,tls,443,54604,151.101.42.217,10.215.173.1,inbound
97,4741,tls,443,54614,151.101.42.217,10.215.173.1,inbound
98,40,tcp,54604,443,10.215.173.1,151.101.42.217,outbound
99,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
100,1157,tls,443,54604,151.101.42.217,10.215.173.1,inbound
101,78,tls,54604,443,10.215.173.1,151.101.42.217,outbound
102,40,tcp,443,54604,151.101.42.217,10.215.173.1,inbound
103,93,tls,54610,443,10.215.173.1,151.101.42.217,outbound
104,40,tcp,443,54610,151.101.42.217,10.215.173.1,inbound
105,232,tls,54610,443,10.215.173.1,151.101.42.217,outbound
106,40,tcp,443,54610,151.101.42.217,10.215.173.1,inbound
107,133,tls,54614,443,10.215.173.1,151.101.42.217,outbound
108,40,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
109,97,tls,443,54610,151.101.42.217,10.215.173.1,inbound
110,78,tls,443,54610,151.101.42.217,10.215.173.1,inbound
111,78,tls,54610,443,10.215.173.1,151.101.42.217,outbound
112,40,tcp,443,54610,151.101.42.217,10.215.173.1,inbound
113,1157,tls,443,54610,151.101.42.217,10.215.173.1,inbound
114,298,tls,443,54614,151.101.42.217,10.215.173.1,inbound
115,40,tcp,54602,443,10.215.173.1,151.101.42.217,outbound
116,93,tls,54614,443,10.215.173.1,151.101.42.217,outbound
117,40,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
118,84,tls,54614,443,10.215.173.1,151.101.42.217,outbound
119,40,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
120,82,tls,54614,443,10.215.173.1,151.101.42.217,outbound
121,40,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
122,207,tls,54614,443,10.215.173.1,151.101.42.217,outbound
123,40,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
124,40,tcp,54610,443,10.215.173.1,151.101.42.217,outbound
125,135,tls,443,54614,151.101.42.217,10.215.173.1,inbound
126,78,tls,54614,443,10.215.173.1,151.101.42.217,outbound
127,40,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
128,2928,tls,443,54614,151.101.42.217,10.215.173.1,inbound
129,1484,tls,443,54614,151.101.42.217,10.215.173.1,inbound
130,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
131,4372,tls,443,54614,151.101.42.217,10.215.173.1,inbound
132,2928,tls,443,54614,151.101.42.217,10.215.173.1,inbound
133,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
134,1484,tls,443,54614,151.101.42.217,10.215.173.1,inbound
135,4372,tls,443,54614,151.101.42.217,10.215.173.1,inbound
136,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
137,4372,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
138,4372,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
139,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
140,4372,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
141,4372,tls,443,54614,151.101.42.217,10.215.173.1,inbound
142,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
143,4372,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
144,4372,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
145,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
146,2928,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
147,5816,tls,443,54614,151.101.42.217,10.215.173.1,inbound
148,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
149,2928,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
150,2928,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
151,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
152,5816,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
153,2928,tls,443,54614,151.101.42.217,10.215.173.1,inbound
154,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
155,8704,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
156,5816,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
157,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
158,2928,tls,443,54614,151.101.42.217,10.215.173.1,inbound
159,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
160,2928,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
161,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
162,5816,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
163,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
164,10000,tls,443,54614,151.101.42.217,10.215.173.1,inbound
165,188,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
166,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
167,10000,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
168,188,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
169,5816,tls,443,54614,151.101.42.217,10.215.173.1,inbound
170,10000,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
171,188,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
172,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
173,4372,tls,443,54614,151.101.42.217,10.215.173.1,inbound
174,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
175,10000,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
176,7408,tls,443,54614,151.101.42.217,10.215.173.1,inbound
177,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
178,5816,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
179,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
180,91,tls,443,57962,89.30.121.170,10.215.173.1,inbound
181,4372,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
182,1484,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
183,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
184,399,tls,57962,443,10.215.173.1,89.30.121.170,outbound
185,40,tcp,443,57962,89.30.121.170,10.215.173.1,inbound
186,2928,tls,443,54614,151.101.42.217,10.215.173.1,inbound
187,2928,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
188,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
189,2928,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
190,2928,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
191,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
192,2928,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
193,2928,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
194,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
195,2928,tls,443,54614,151.101.42.217,10.215.173.1,inbound
196,1484,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
197,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
198,2928,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
199,2928,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
200,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
201,2928,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
202,2928,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
203,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
204,8704,tls,443,54614,151.101.42.217,10.215.173.1,inbound
205,2928,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
206,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
207,2928,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
208,2928,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
209,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
210,2928,tls,443,54614,151.101.42.217,10.215.173.1,inbound
211,2928,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
212,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
213,10000,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
214,1632,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
215,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
216,10000,tls,443,54614,151.101.42.217,10.215.173.1,inbound
217,8852,tls,443,54614,151.101.42.217,10.215.173.1,inbound
218,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
219,8704,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
220,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
221,4372,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
222,4372,tls,443,54614,151.101.42.217,10.215.173.1,inbound
223,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
224,4372,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
225,4372,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
226,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
227,4372,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
228,2928,tls,443,54614,151.101.42.217,10.215.173.1,inbound
229,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
230,5816,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
231,2928,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
232,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
233,1484,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
234,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
235,4372,tls,443,54614,151.101.42.217,10.215.173.1,inbound
236,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
237,2928,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
238,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
239,1484,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
240,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
241,4372,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
242,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
243,2928,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
244,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
245,1484,tcp,443,54614,151.101.42.217,10.215.173.1,inbound
246,40,tcp,54614,443,10.215.173.1,151.101.42.217,outbound
