packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,60,tcp,57228,853,192.168.1.129,10.215.173.2,inbound
2,60,tcp,57228,853,192.168.1.129,10.215.173.2,inbound
3,75,dns,58609,53,10.215.173.1,10.215.173.2,inbound
4,91,dns,53,58609,10.215.173.2,10.215.173.1,inbound
5,60,tcp,52142,443,10.215.173.1,34.111.202.166,outbound
6,48,tcp,443,52142,34.111.202.166,10.215.173.1,inbound
7,40,tcp,52142,443,10.215.173.1,34.111.202.166,outbound
8,552,tls,52142,443,10.215.173.1,34.111.202.166,outbound
9,104,tls,52142,443,10.215.173.1,34.111.202.166,outbound
10,40,tcp,443,52142,34.111.202.166,10.215.173.1,inbound
11,258,tls,443,52142,34.111.202.166,10.215.173.1,inbound
12,40,tcp,52142,443,10.215.173.1,34.111.202.166,outbound
13,104,tls,52142,443,10.215.173.1,34.111.202.166,outbound
14,40,tcp,443,52142,34.111.202.166,10.215.173.1,inbound
15,8883,tls,52142,443,10.215.173.1,34.111.202.166,outbound
16,40,tcp,443,52142,34.111.202.166,10.215.173.1,inbound
17,804,tls,443,52142,34.111.202.166,10.215.173.1,inbound
18,40,tcp,52142,443,10.215.173.1,34.111.202.166,outbound
19,60,tcp,57228,853,192.168.1.129,10.215.173.2,inbound
