packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,63,dns,28380,53,10.215.173.1,10.215.173.2,inbound
2,522,dns,53,28380,10.215.173.2,10.215.173.1,inbound
3,60,tcp,59232,443,10.215.173.1,18.216.126.12,outbound
4,48,tcp,443,59232,18.216.126.12,10.215.173.1,inbound
5,40,tcp,59232,443,10.215.173.1,18.216.126.12,outbound
6,552,tls,59232,443,10.215.173.1,18.216.126.12,outbound
7,45,tls,59232,443,10.215.173.1,18.216.126.12,outbound
8,40,tcp,443,59232,18.216.126.12,10.215.173.1,inbound
9,5441,tls,443,59232,18.216.126.12,10.215.173.1,inbound
10,40,tcp,59232,443,10.215.173.1,18.216.126.12,outbound
11,166,tls,59232,443,10.215.173.1,18.216.126.12,outbound
12,40,tcp,443,59232,18.216.126.12,10.215.173.1,inbound
13,91,tls,443,59232,18.216.126.12,10.215.173.1,inbound
14,293,tls,59232,443,10.215.173.1,18.216.126.12,outbound
15,40,tcp,443,59232,18.216.126.12,10.215.173.1,inbound
16,349,tls,443,59232,18.216.126.12,10.215.173.1,inbound
17,40,tcp,59232,443,10.215.173.1,18.216.126.12,outbound
18,67,dns,17112,53,10.215.173.1,10.215.173.2,inbound
19,83,dns,53,17112,10.215.173.2,10.215.173.1,inbound
20,60,tcp,54354,443,10.215.173.1,20.109.35.196,outbound
21,60,tcp,54356,443,10.215.173.1,20.109.35.196,outbound
22,60,tcp,54358,443,10.215.173.1,20.109.35.196,outbound
23,48,tcp,443,54356,20.109.35.196,10.215.173.1,inbound
24,40,tcp,54356,443,10.215.173.1,20.109.35.196,outbound
25,48,tcp,443,54354,20.109.35.196,10.215.173.1,inbound
26,40,tcp,54354,443,10.215.173.1,20.109.35.196,outbound
27,48,tcp,443,54358,20.109.35.196,10.215.173.1,inbound
28,40,tcp,54358,443,10.215.173.1,20.109.35.196,outbound
29,205,tls,54356,443,10.215.173.1,20.109.35.196,outbound
30,205,tls,54354,443,10.215.173.1,20.109.35.196,outbound
31,205,tls,54358,443,10.215.173.1,20.109.35.196,outbound
32,40,tcp,443,54354,20.109.35.196,10.215.173.1,inbound
33,40,tcp,443,54356,20.109.35.196,10.215.173.1,inbound
34,40,tcp,443,54358,20.109.35.196,10.215.173.1,inbound
35,2936,tls,443,54354,20.109.35.196,10.215.173.1,inbound
36,40,tcp,54354,443,10.215.173.1,20.109.35.196,outbound
37,2714,tls,443,54354,20.109.35.196,10.215.173.1,inbound
38,5610,tls,443,54358,20.109.35.196,10.215.173.1,inbound
39,40,tcp,54354,443,10.215.173.1,20.109.35.196,outbound
40,40,tcp,54358,443,10.215.173.1,20.109.35.196,outbound
41,5610,tls,443,54356,20.109.35.196,10.215.173.1,inbound
42,40,tcp,54356,443,10.215.173.1,20.109.35.196,outbound
43,166,tls,54354,443,10.215.173.1,20.109.35.196,outbound
44,40,tcp,443,54354,20.109.35.196,10.215.173.1,inbound
45,166,tls,54358,443,10.215.173.1,20.109.35.196,outbound
46,40,tcp,443,54358,20.109.35.196,10.215.173.1,inbound
47,166,tls,54356,443,10.215.173.1,20.109.35.196,outbound
48,40,tcp,443,54356,20.109.35.196,10.215.173.1,inbound
49,314,tls,443,54354,20.109.35.196,10.215.173.1,inbound
50,314,tls,443,54358,20.109.35.196,10.215.173.1,inbound
51,314,tls,443,54356,20.109.35.196,10.215.173.1,inbound
52,393,tls,54354,443,10.215.173.1,20.109.35.196,outbound
