packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,262,dns,53,13688,10.215.173.2,10.215.173.1,inbound
2,60,tcp,58146,443,10.215.173.1,3.20.21.231,outbound
3,48,tcp,443,58146,3.20.21.231,10.215.173.1,inbound
4,40,tcp,58146,443,10.215.173.1,3.20.21.231,outbound
5,552,tls,58146,443,10.215.173.1,3.20.21.231,outbound
6,45,tls,58146,443,10.215.173.1,3.20.21.231,outbound
7,40,tcp,443,58146,3.20.21.231,10.215.173.1,inbound
8,5441,tls,443,58146,3.20.21.231,10.215.173.1,inbound
9,40,tcp,58146,443,10.215.173.1,3.20.21.231,outbound
10,166,tls,58146,443,10.215.173.1,3.20.21.231,outbound
11,40,tcp,443,58146,3.20.21.231,10.215.173.1,inbound
12,91,tls,443,58146,3.20.21.231,10.215.173.1,inbound
13,293,tls,58146,443,10.215.173.1,3.20.21.231,outbound
14,40,tcp,443,58146,3.20.21.231,10.215.173.1,inbound
15,235,tls,443,58146,3.20.21.231,10.215.173.1,inbound
16,155,tls,443,58146,3.20.21.231,10.215.173.1,inbound
17,40,tcp,58146,443,10.215.173.1,3.20.21.231,outbound
18,67,dns,53651,53,10.215.173.1,10.215.173.2,inbound
19,83,dns,53,53651,10.215.173.2,10.215.173.1,inbound
20,60,tcp,53026,443,10.215.173.1,20.109.35.196,outbound
21,60,tcp,53028,443,10.215.173.1,20.109.35.196,outbound
22,60,tcp,53030,443,10.215.173.1,20.109.35.196,outbound
23,48,tcp,443,53026,20.109.35.196,10.215.173.1,inbound
24,40,tcp,53026,443,10.215.173.1,20.109.35.196,outbound
25,205,tls,53026,443,10.215.173.1,20.109.35.196,outbound
26,40,tcp,443,53026,20.109.35.196,10.215.173.1,inbound
27,48,tcp,443,53030,20.109.35.196,10.215.173.1,inbound
28,40,tcp,53030,443,10.215.173.1,20.109.35.196,outbound
29,205,tls,53030,443,10.215.173.1,20.109.35.196,outbound
30,40,tcp,443,53030,20.109.35.196,10.215.173.1,inbound
31,48,tcp,443,53028,20.109.35.196,10.215.173.1,inbound
32,40,tcp,53028,443,10.215.173.1,20.109.35.196,outbound
33,205,tls,53028,443,10.215.173.1,20.109.35.196,outbound
34,40,tcp,443,53028,20.109.35.196,10.215.173.1,inbound
35,2936,tls,443,53026,20.109.35.196,10.215.173.1,inbound
36,40,tcp,53026,443,10.215.173.1,20.109.35.196,outbound
37,2714,tls,443,53026,20.109.35.196,10.215.173.1,inbound
38,40,tcp,53026,443,10.215.173.1,20.109.35.196,outbound
39,166,tls,53026,443,10.215.173.1,20.109.35.196,outbound
40,40,tcp,443,53026,20.109.35.196,10.215.173.1,inbound
41,2936,tls,443,53030,20.109.35.196,10.215.173.1,inbound
42,40,tcp,53030,443,10.215.173.1,20.109.35.196,outbound
43,2714,tls,443,53030,20.109.35.196,10.215.173.1,inbound
44,40,tcp,53030,443,10.215.173.1,20.109.35.196,outbound
45,166,tls,53030,443,10.215.173.1,20.109.35.196,outbound
46,40,tcp,443,53030,20.109.35.196,10.215.173.1,inbound
47,2936,tls,443,53028,20.109.35.196,10.215.173.1,inbound
48,40,tcp,53028,443,10.215.173.1,20.109.35.196,outbound
49,2714,tls,443,53028,20.109.35.196,10.215.173.1,inbound
50,40,tcp,53028,443,10.215.173.1,20.109.35.196,outbound
51,166,tls,53028,443,10.215.173.1,20.109.35.196,outbound
52,40,tcp,443,53028,20.109.35.196,10.215.173.1,inbound
53,314,tls,443,53026,20.109.35.196,10.215.173.1,inbound
54,378,tls,53026,443,10.215.173.1,20.109.35.196,outbound
55,40,tcp,443,53026,20.109.35.196,10.215.173.1,inbound
