packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,67,dns,51876,53,10.215.173.1,10.215.173.2,inbound
2,83,dns,53,51876,10.215.173.2,10.215.173.1,inbound
3,60,tcp,52330,443,10.215.173.1,20.109.35.196,outbound
4,48,tcp,443,52330,20.109.35.196,10.215.173.1,inbound
5,40,tcp,52330,443,10.215.173.1,20.109.35.196,outbound
6,205,tls,52330,443,10.215.173.1,20.109.35.196,outbound
7,40,tcp,443,52330,20.109.35.196,10.215.173.1,inbound
8,5610,tls,443,52330,20.109.35.196,10.215.173.1,inbound
9,40,tcp,52330,443,10.215.173.1,20.109.35.196,outbound
10,166,tls,52330,443,10.215.173.1,20.109.35.196,outbound
11,40,tcp,443,52330,20.109.35.196,10.215.173.1,inbound
12,314,tls,443,52330,20.109.35.196,10.215.173.1,inbound
13,370,tls,52330,443,10.215.173.1,20.109.35.196,outbound
14,40,tcp,443,52330,20.109.35.196,10.215.173.1,inbound
15,2936,tls,443,52330,20.109.35.196,10.215.173.1,inbound
16,2936,tcp,443,52330,20.109.35.196,10.215.173.1,inbound
17,40,tcp,52330,443,10.215.173.1,20.109.35.196,outbound
18,2936,tcp,443,52330,20.109.35.196,10.215.173.1,inbound
19,2936,tcp,443,52330,20.109.35.196,10.215.173.1,inbound
20,40,tcp,52330,443,10.215.173.1,20.109.35.196,outbound
21,2936,tcp,443,52330,20.109.35.196,10.215.173.1,inbound
22,40,tcp,52330,443,10.215.173.1,20.109.35.196,outbound
23,10000,tls,443,52330,20.109.35.196,10.215.173.1,inbound
24,40,tcp,52330,443,10.215.173.1,20.109.35.196,outbound
25,4432,tls,443,52330,20.109.35.196,10.215.173.1,inbound
26,40,tcp,52330,443,10.215.173.1,20.109.35.196,outbound
27,421,tls,52330,443,10.215.173.1,20.109.35.196,outbound
28,40,tcp,443,52330,20.109.35.196,10.215.173.1,inbound
29,220,tls,52330,443,10.215.173.1,20.109.35.196,outbound
30,40,tcp,443,52330,20.109.35.196,10.215.173.1,inbound
31,1060,tls,443,52330,20.109.35.196,10.215.173.1,inbound
32,40,tcp,52330,443,10.215.173.1,20.109.35.196,outbound
33,378,tls,52330,443,10.215.173.1,20.109.35.196,outbound
34,40,tcp,443,52330,20.109.35.196,10.215.173.1,inbound
35,60,tcp,52334,443,10.215.173.1,20.109.35.196,outbound
36,60,tcp,52338,443,10.215.173.1,20.109.35.196,outbound
37,2936,tls,443,52330,20.109.35.196,10.215.173.1,inbound
38,40,tcp,52330,443,10.215.173.1,20.109.35.196,outbound
39,5832,tcp,443,52330,20.109.35.196,10.215.173.1,inbound
40,40,tcp,52330,443,10.215.173.1,20.109.35.196,outbound
41,2936,tcp,443,52330,20.109.35.196,10.215.173.1,inbound
42,48,tcp,443,52338,20.109.35.196,10.215.173.1,inbound
43,40,tcp,52330,443,10.215.173.1,20.109.35.196,outbound
44,40,tcp,52338,443,10.215.173.1,20.109.35.196,outbound
45,2404,tls,443,52330,20.109.35.196,10.215.173.1,inbound
46,40,tcp,52330,443,10.215.173.1,20.109.35.196,outbound
47,48,tcp,443,52334,20.109.35.196,10.215.173.1,inbound
48,40,tcp,52334,443,10.215.173.1,20.109.35.196,outbound
49,205,tls,52338,443,10.215.173.1,20.109.35.196,outbound
50,40,tcp,443,52338,20.109.35.196,10.215.173.1,inbound
51,205,tls,52334,443,10.215.173.1,20.109.35.196,outbound
52,40,tcp,443,52334,20.109.35.196,10.215.173.1,inbound
53,5610,tls,443,52338,20.109.35.196,10.215.173.1,inbound
54,40,tcp,52338,443,10.215.173.1,20.109.35.196,outbound
55,166,tls,52338,443,10.215.173.1,20.109.35.196,outbound
56,40,tcp,443,52338,20.109.35.196,10.215.173.1,inbound
57,5610,tls,443,52334,20.109.35.196,10.215.173.1,inbound
58,40,tcp,52334,443,10.215.173.1,20.109.35.196,outbound
59,166,tls,52334,443,10.215.173.1,20.109.35.196,outbound
60,40,tcp,443,52334,20.109.35.196,10.215.173.1,inbound
61,314,tls,443,52338,20.109.35.196,10.215.173.1,inbound
62,387,tls,52338,443,10.215.173.1,20.109.35.196,outbound
63,40,tcp,443,52338,20.109.35.196,10.215.173.1,inbound
64,314,tls,443,52334,20.109.35.196,10.215.173.1,inbound
65,714,tls,52334,443,10.215.173.1,20.109.35.196,outbound
66,40,tcp,443,52334,20.109.35.196,10.215.173.1,inbound
67,1151,tls,443,52334,20.109.35.196,10.215.173.1,inbound
68,40,tcp,52334,443,10.215.173.1,20.109.35.196,outbound
69,1170,tls,443,52338,20.109.35.196,10.215.173.1,inbound
70,40,tcp,52338,443,10.215.173.1,20.109.35.196,outbound
71,40,tcp,52330,443,10.215.173.1,20.109.35.196,outbound
72,40,tcp,443,52330,20.109.35.196,10.215.173.1,inbound
73,40,tcp,443,52330,20.109.35.196,10.215.173.1,inbound
74,40,tcp,52334,443,10.215.173.1,20.109.35.196,outbound
75,40,tcp,443,52334,20.109.35.196,10.215.173.1,inbound
76,40,tcp,443,52334,20.109.35.196,10.215.173.1,inbound
77,40,tcp,52338,443,10.215.173.1,20.109.35.196,outbound
78,40,tcp,443,52338,20.109.35.196,10.215.173.1,inbound
79,40,tcp,443,52338,20.109.35.196,10.215.173.1,inbound
