packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,303,dns,53,24531,10.215.173.2,10.215.173.1,inbound
2,60,tcp,33012,443,10.215.173.1,142.250.189.170,outbound
3,48,tcp,443,33012,142.250.189.170,10.215.173.1,inbound
4,40,tcp,33012,443,10.215.173.1,142.250.189.170,outbound
5,552,tls,33012,443,10.215.173.1,142.250.189.170,outbound
6,114,tls,33012,443,10.215.173.1,142.250.189.170,outbound
7,40,tcp,443,33012,142.250.189.170,10.215.173.1,inbound
8,258,tls,443,33012,142.250.189.170,10.215.173.1,inbound
9,40,tcp,33012,443,10.215.173.1,142.250.189.170,outbound
10,104,tls,33012,443,10.215.173.1,142.250.189.170,outbound
11,40,tcp,443,33012,142.250.189.170,10.215.173.1,inbound
12,1093,tls,33012,443,10.215.173.1,142.250.189.170,outbound
13,40,tcp,443,33012,142.250.189.170,10.215.173.1,inbound
14,63,dns,30154,53,10.215.173.1,10.215.173.2,inbound
15,522,dns,53,30154,10.215.173.2,10.215.173.1,inbound
16,60,tcp,55118,443,10.215.173.1,18.224.247.9,outbound
17,48,tcp,443,55118,18.224.247.9,10.215.173.1,inbound
18,40,tcp,55118,443,10.215.173.1,18.224.247.9,outbound
19,552,tls,55118,443,10.215.173.1,18.224.247.9,outbound
20,45,tls,55118,443,10.215.173.1,18.224.247.9,outbound
21,40,tcp,443,55118,18.224.247.9,10.215.173.1,inbound
22,3036,tls,443,55118,18.224.247.9,10.215.173.1,inbound
23,40,tcp,55118,443,10.215.173.1,18.224.247.9,outbound
24,2445,tls,443,55118,18.224.247.9,10.215.173.1,inbound
25,40,tcp,55118,443,10.215.173.1,18.224.247.9,outbound
26,166,tls,55118,443,10.215.173.1,18.224.247.9,outbound
27,40,tcp,443,55118,18.224.247.9,10.215.173.1,inbound
28,1315,tls,443,33012,142.250.189.170,10.215.173.1,inbound
29,40,tcp,33012,443,10.215.173.1,142.250.189.170,outbound
30,91,tls,443,55118,18.224.247.9,10.215.173.1,inbound
31,293,tls,55118,443,10.215.173.1,18.224.247.9,outbound
32,40,tcp,443,55118,18.224.247.9,10.215.173.1,inbound
33,350,tls,443,55118,18.224.247.9,10.215.173.1,inbound
34,40,tcp,55118,443,10.215.173.1,18.224.247.9,outbound
35,67,dns,51538,53,10.215.173.1,10.215.173.2,inbound
36,83,dns,53,51538,10.215.173.2,10.215.173.1,inbound
37,60,tcp,54472,443,10.215.173.1,20.109.35.196,outbound
38,60,tcp,54474,443,10.215.173.1,20.109.35.196,outbound
39,60,tcp,54478,443,10.215.173.1,20.109.35.196,outbound
40,60,tcp,54480,443,10.215.173.1,20.109.35.196,outbound
41,48,tcp,443,54472,20.109.35.196,10.215.173.1,inbound
42,40,tcp,54472,443,10.215.173.1,20.109.35.196,outbound
43,48,tcp,443,54474,20.109.35.196,10.215.173.1,inbound
44,40,tcp,54474,443,10.215.173.1,20.109.35.196,outbound
45,205,tls,54472,443,10.215.173.1,20.109.35.196,outbound
46,205,tls,54474,443,10.215.173.1,20.109.35.196,outbound
47,40,tcp,443,54472,20.109.35.196,10.215.173.1,inbound
48,40,tcp,443,54474,20.109.35.196,10.215.173.1,inbound
49,48,tcp,443,54480,20.109.35.196,10.215.173.1,inbound
50,40,tcp,54480,443,10.215.173.1,20.109.35.196,outbound
51,205,tls,54480,443,10.215.173.1,20.109.35.196,outbound
52,40,tcp,443,54480,20.109.35.196,10.215.173.1,inbound
53,48,tcp,443,54478,20.109.35.196,10.215.173.1,inbound
54,40,tcp,54478,443,10.215.173.1,20.109.35.196,outbound
55,205,tls,54478,443,10.215.173.1,20.109.35.196,outbound
56,40,tcp,443,54478,20.109.35.196,10.215.173.1,inbound
57,65,dns,32050,53,10.215.173.1,10.215.173.2,inbound
58,115,dns,53,32050,10.215.173.2,10.215.173.1,inbound
59,60,tcp,45576,443,10.215.173.1,142.251.46.174,outbound
60,60,tcp,45578,443,10.215.173.1,142.251.46.174,outbound
61,48,tcp,443,45576,142.251.46.174,10.215.173.1,inbound
62,40,tcp,45576,443,10.215.173.1,142.251.46.174,outbound
63,48,tcp,443,45578,142.251.46.174,10.215.173.1,inbound
64,40,tcp,45578,443,10.215.173.1,142.251.46.174,outbound
65,552,tls,45576,443,10.215.173.1,142.251.46.174,outbound
66,100,tls,45576,443,10.215.173.1,142.251.46.174,outbound
67,40,tcp,443,45576,142.251.46.174,10.215.173.1,inbound
68,552,tls,45578,443,10.215.173.1,142.251.46.174,outbound
69,100,tls,45578,443,10.215.173.1,142.251.46.174,outbound
70,40,tcp,443,45578,142.251.46.174,10.215.173.1,inbound
71,60,tcp,45584,443,10.215.173.1,142.251.46.174,outbound
72,258,tls,443,45576,142.251.46.174,10.215.173.1,inbound
73,258,tls,443,45578,142.251.46.174,10.215.173.1,inbound
74,40,tcp,45576,443,10.215.173.1,142.251.46.174,outbound
75,40,tcp,45578,443,10.215.173.1,142.251.46.174,outbound
76,104,tls,45578,443,10.215.173.1,142.251.46.174,outbound
77,40,tcp,443,45578,142.251.46.174,10.215.173.1,inbound
78,104,tls,45576,443,10.215.173.1,142.251.46.174,outbound
79,40,tcp,443,45576,142.251.46.174,10.215.173.1,inbound
80,819,tls,45578,443,10.215.173.1,142.251.46.174,outbound
81,40,tcp,443,45578,142.251.46.174,10.215.173.1,inbound
82,983,tls,45576,443,10.215.173.1,142.251.46.174,outbound
83,40,tcp,443,45576,142.251.46.174,10.215.173.1,inbound
84,48,tcp,443,45584,142.251.46.174,10.215.173.1,inbound
85,40,tcp,45584,443,10.215.173.1,142.251.46.174,outbound
86,552,tls,45584,443,10.215.173.1,142.251.46.174,outbound
87,100,tls,45584,443,10.215.173.1,142.251.46.174,outbound
88,40,tcp,443,45584,142.251.46.174,10.215.173.1,inbound
89,2936,tls,443,54480,20.109.35.196,10.215.173.1,inbound
90,40,tcp,54480,443,10.215.173.1,20.109.35.196,outbound
91,5610,tls,443,54474,20.109.35.196,10.215.173.1,inbound
92,2714,tls,443,54480,20.109.35.196,10.215.173.1,inbound
93,40,tcp,54474,443,10.215.173.1,20.109.35.196,outbound
94,40,tcp,54480,443,10.215.173.1,20.109.35.196,outbound
95,5610,tls,443,54472,20.109.35.196,10.215.173.1,inbound
96,5610,tls,443,54478,20.109.35.196,10.215.173.1,inbound
97,40,tcp,54472,443,10.215.173.1,20.109.35.196,outbound
98,40,tcp,54478,443,10.215.173.1,20.109.35.196,outbound
99,166,tls,54474,443,10.215.173.1,20.109.35.196,outbound
100,40,tcp,443,54474,20.109.35.196,10.215.173.1,inbound
101,166,tls,54480,443,10.215.173.1,20.109.35.196,outbound
102,40,tcp,443,54480,20.109.35.196,10.215.173.1,inbound
103,166,tls,54472,443,10.215.173.1,20.109.35.196,outbound
104,40,tcp,443,54472,20.109.35.196,10.215.173.1,inbound
105,258,tls,443,45584,142.251.46.174,10.215.173.1,inbound
106,166,tls,54478,443,10.215.173.1,20.109.35.196,outbound
107,40,tcp,45584,443,10.215.173.1,142.251.46.174,outbound
108,40,tcp,443,54478,20.109.35.196,10.215.173.1,inbound
109,104,tls,45584,443,10.215.173.1,142.251.46.174,outbound
110,40,tcp,443,45584,142.251.46.174,10.215.173.1,inbound
111,954,tls,45584,443,10.215.173.1,142.251.46.174,outbound
112,40,tcp,443,45584,142.251.46.174,10.215.173.1,inbound
113,1121,tls,443,45578,142.251.46.174,10.215.173.1,inbound
114,819,tls,45578,443,10.215.173.1,142.251.46.174,outbound
115,40,tcp,443,45578,142.251.46.174,10.215.173.1,inbound
116,557,tls,443,45578,142.251.46.174,10.215.173.1,inbound
117,314,tls,443,54480,20.109.35.196,10.215.173.1,inbound
118,393,tls,54480,443,10.215.173.1,20.109.35.196,outbound
119,40,tcp,443,54480,20.109.35.196,10.215.173.1,inbound
120,314,tls,443,54474,20.109.35.196,10.215.173.1,inbound
121,395,tls,54474,443,10.215.173.1,20.109.35.196,outbound
