packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,67,dns,15225,53,10.215.173.1,10.215.173.2,inbound
2,83,dns,53,15225,10.215.173.2,10.215.173.1,inbound
3,60,tcp,52400,443,10.215.173.1,20.109.35.196,outbound
4,48,tcp,443,52400,20.109.35.196,10.215.173.1,inbound
5,40,tcp,52400,443,10.215.173.1,20.109.35.196,outbound
6,205,tls,52400,443,10.215.173.1,20.109.35.196,outbound
7,40,tcp,443,52400,20.109.35.196,10.215.173.1,inbound
8,2936,tls,443,52400,20.109.35.196,10.215.173.1,inbound
9,40,tcp,52400,443,10.215.173.1,20.109.35.196,outbound
10,2714,tls,443,52400,20.109.35.196,10.215.173.1,inbound
11,40,tcp,52400,443,10.215.173.1,20.109.35.196,outbound
12,166,tls,52400,443,10.215.173.1,20.109.35.196,outbound
13,40,tcp,443,52400,20.109.35.196,10.215.173.1,inbound
14,314,tls,443,52400,20.109.35.196,10.215.173.1,inbound
15,370,tls,52400,443,10.215.173.1,20.109.35.196,outbound
16,40,tcp,443,52400,20.109.35.196,10.215.173.1,inbound
17,2936,tls,443,52400,20.109.35.196,10.215.173.1,inbound
18,2936,tcp,443,52400,20.109.35.196,10.215.173.1,inbound
19,40,tcp,52400,443,10.215.173.1,20.109.35.196,outbound
20,5832,tcp,443,52400,20.109.35.196,10.215.173.1,inbound
21,2936,tcp,443,52400,20.109.35.196,10.215.173.1,inbound
22,40,tcp,52400,443,10.215.173.1,20.109.35.196,outbound
23,2936,tls,443,52400,20.109.35.196,10.215.173.1,inbound
24,2936,tcp,443,52400,20.109.35.196,10.215.173.1,inbound
25,40,tcp,52400,443,10.215.173.1,20.109.35.196,outbound
26,2936,tcp,443,52400,20.109.35.196,10.215.173.1,inbound
27,5711,tls,443,52400,20.109.35.196,10.215.173.1,inbound
28,40,tcp,52400,443,10.215.173.1,20.109.35.196,outbound
29,421,tls,52400,443,10.215.173.1,20.109.35.196,outbound
30,40,tcp,443,52400,20.109.35.196,10.215.173.1,inbound
31,220,tls,52400,443,10.215.173.1,20.109.35.196,outbound
32,40,tcp,443,52400,20.109.35.196,10.215.173.1,inbound
33,1060,tls,443,52400,20.109.35.196,10.215.173.1,inbound
34,40,tcp,52400,443,10.215.173.1,20.109.35.196,outbound
35,378,tls,52400,443,10.215.173.1,20.109.35.196,outbound
36,40,tcp,443,52400,20.109.35.196,10.215.173.1,inbound
37,60,tcp,52404,443,10.215.173.1,20.109.35.196,outbound
38,60,tcp,52408,443,10.215.173.1,20.109.35.196,outbound
39,48,tcp,443,52408,20.109.35.196,10.215.173.1,inbound
40,40,tcp,52408,443,10.215.173.1,20.109.35.196,outbound
41,48,tcp,443,52404,20.109.35.196,10.215.173.1,inbound
42,40,tcp,52404,443,10.215.173.1,20.109.35.196,outbound
43,205,tls,52408,443,10.215.173.1,20.109.35.196,outbound
44,40,tcp,443,52408,20.109.35.196,10.215.173.1,inbound
45,205,tls,52404,443,10.215.173.1,20.109.35.196,outbound
46,40,tcp,443,52404,20.109.35.196,10.215.173.1,inbound
47,2936,tls,443,52400,20.109.35.196,10.215.173.1,inbound
48,40,tcp,52400,443,10.215.173.1,20.109.35.196,outbound
49,10000,tcp,443,52400,20.109.35.196,10.215.173.1,inbound
50,40,tcp,52400,443,10.215.173.1,20.109.35.196,outbound
51,1132,tls,443,52400,20.109.35.196,10.215.173.1,inbound
52,40,tcp,52400,443,10.215.173.1,20.109.35.196,outbound
53,5610,tls,443,52408,20.109.35.196,10.215.173.1,inbound
54,40,tcp,52408,443,10.215.173.1,20.109.35.196,outbound
55,5610,tls,443,52404,20.109.35.196,10.215.173.1,inbound
56,40,tcp,52404,443,10.215.173.1,20.109.35.196,outbound
57,166,tls,52408,443,10.215.173.1,20.109.35.196,outbound
58,166,tls,52404,443,10.215.173.1,20.109.35.196,outbound
59,40,tcp,443,52404,20.109.35.196,10.215.173.1,inbound
60,40,tcp,443,52408,20.109.35.196,10.215.173.1,inbound
61,314,tls,443,52408,20.109.35.196,10.215.173.1,inbound
62,314,tls,443,52404,20.109.35.196,10.215.173.1,inbound
63,387,tls,52408,443,10.215.173.1,20.109.35.196,outbound
64,40,tcp,443,52408,20.109.35.196,10.215.173.1,inbound
65,714,tls,52404,443,10.215.173.1,20.109.35.196,outbound
66,40,tcp,443,52404,20.109.35.196,10.215.173.1,inbound
67,1151,tls,443,52404,20.109.35.196,10.215.173.1,inbound
68,40,tcp,52404,443,10.215.173.1,20.109.35.196,outbound
69,1170,tls,443,52408,20.109.35.196,10.215.173.1,inbound
70,40,tcp,52408,443,10.215.173.1,20.109.35.196,outbound
71,40,tcp,52408,443,10.215.173.1,20.109.35.196,outbound
72,40,tcp,443,52408,20.109.35.196,10.215.173.1,inbound
73,40,tcp,52400,443,10.215.173.1,20.109.35.196,outbound
74,40,tcp,443,52400,20.109.35.196,10.215.173.1,inbound
75,40,tcp,52404,443,10.215.173.1,20.109.35.196,outbound
76,40,tcp,443,52404,20.109.35.196,10.215.173.1,inbound
77,40,tcp,443,52408,20.109.35.196,10.215.173.1,inbound
