packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,262,dns,53,20989,10.215.173.2,10.215.173.1,inbound
2,60,tcp,51334,443,10.215.173.1,3.16.93.113,outbound
3,48,tcp,443,51334,3.16.93.113,10.215.173.1,inbound
4,40,tcp,51334,443,10.215.173.1,3.16.93.113,outbound
5,552,tls,51334,443,10.215.173.1,3.16.93.113,outbound
6,45,tls,51334,443,10.215.173.1,3.16.93.113,outbound
7,40,tcp,443,51334,3.16.93.113,10.215.173.1,inbound
8,3036,tls,443,51334,3.16.93.113,10.215.173.1,inbound
9,40,tcp,51334,443,10.215.173.1,3.16.93.113,outbound
10,2436,tls,443,51334,3.16.93.113,10.215.173.1,inbound
11,40,tcp,51334,443,10.215.173.1,3.16.93.113,outbound
12,49,tls,443,51334,3.16.93.113,10.215.173.1,inbound
13,40,tcp,51334,443,10.215.173.1,3.16.93.113,outbound
14,166,tls,51334,443,10.215.173.1,3.16.93.113,outbound
15,40,tcp,443,51334,3.16.93.113,10.215.173.1,inbound
16,91,tls,443,51334,3.16.93.113,10.215.173.1,inbound
17,293,tls,51334,443,10.215.173.1,3.16.93.113,outbound
18,40,tcp,443,51334,3.16.93.113,10.215.173.1,inbound
19,235,tls,443,51334,3.16.93.113,10.215.173.1,inbound
20,155,tls,443,51334,3.16.93.113,10.215.173.1,inbound
21,40,tcp,51334,443,10.215.173.1,3.16.93.113,outbound
22,67,dns,58107,53,10.215.173.1,10.215.173.2,inbound
23,83,dns,53,58107,10.215.173.2,10.215.173.1,inbound
24,60,tcp,53470,443,10.215.173.1,20.109.35.196,outbound
25,60,tcp,53472,443,10.215.173.1,20.109.35.196,outbound
26,60,tcp,53476,443,10.215.173.1,20.109.35.196,outbound
27,48,tcp,443,53476,20.109.35.196,10.215.173.1,inbound
28,40,tcp,53476,443,10.215.173.1,20.109.35.196,outbound
29,48,tcp,443,53470,20.109.35.196,10.215.173.1,inbound
30,40,tcp,53470,443,10.215.173.1,20.109.35.196,outbound
31,48,tcp,443,53472,20.109.35.196,10.215.173.1,inbound
32,40,tcp,53472,443,10.215.173.1,20.109.35.196,outbound
33,205,tls,53476,443,10.215.173.1,20.109.35.196,outbound
34,205,tls,53470,443,10.215.173.1,20.109.35.196,outbound
35,205,tls,53472,443,10.215.173.1,20.109.35.196,outbound
36,40,tcp,443,53470,20.109.35.196,10.215.173.1,inbound
37,40,tcp,443,53472,20.109.35.196,10.215.173.1,inbound
38,40,tcp,443,53476,20.109.35.196,10.215.173.1,inbound
39,2936,tls,443,53476,20.109.35.196,10.215.173.1,inbound
40,40,tcp,53476,443,10.215.173.1,20.109.35.196,outbound
41,2714,tls,443,53476,20.109.35.196,10.215.173.1,inbound
42,40,tcp,53476,443,10.215.173.1,20.109.35.196,outbound
43,2936,tls,443,53470,20.109.35.196,10.215.173.1,inbound
44,166,tls,53476,443,10.215.173.1,20.109.35.196,outbound
45,40,tcp,53470,443,10.215.173.1,20.109.35.196,outbound
46,40,tcp,443,53476,20.109.35.196,10.215.173.1,inbound
47,2714,tls,443,53470,20.109.35.196,10.215.173.1,inbound
48,40,tcp,53470,443,10.215.173.1,20.109.35.196,outbound
49,2936,tls,443,53472,20.109.35.196,10.215.173.1,inbound
