packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,67,dns,40080,53,10.215.173.1,10.215.173.2,inbound
2,83,dns,53,40080,10.215.173.2,10.215.173.1,inbound
3,60,tcp,52764,443,10.215.173.1,20.109.35.196,outbound
4,48,tcp,443,52764,20.109.35.196,10.215.173.1,inbound
5,40,tcp,52764,443,10.215.173.1,20.109.35.196,outbound
6,205,tls,52764,443,10.215.173.1,20.109.35.196,outbound
7,40,tcp,443,52764,20.109.35.196,10.215.173.1,inbound
8,5610,tls,443,52764,20.109.35.196,10.215.173.1,inbound
9,40,tcp,52764,443,10.215.173.1,20.109.35.196,outbound
10,166,tls,52764,443,10.215.173.1,20.109.35.196,outbound
11,40,tcp,443,52764,20.109.35.196,10.215.173.1,inbound
12,314,tls,443,52764,20.109.35.196,10.215.173.1,inbound
13,370,tls,52764,443,10.215.173.1,20.109.35.196,outbound
14,40,tcp,443,52764,20.109.35.196,10.215.173.1,inbound
15,2936,tls,443,52764,20.109.35.196,10.215.173.1,inbound
16,5832,tcp,443,52764,20.109.35.196,10.215.173.1,inbound
17,40,tcp,52764,443,10.215.173.1,20.109.35.196,outbound
18,4384,tcp,443,52764,20.109.35.196,10.215.173.1,inbound
19,1488,tcp,443,52764,20.109.35.196,10.215.173.1,inbound
20,40,tcp,52764,443,10.215.173.1,20.109.35.196,outbound
21,2936,tls,443,52764,20.109.35.196,10.215.173.1,inbound
22,5832,tcp,443,52764,20.109.35.196,10.215.173.1,inbound
23,40,tcp,52764,443,10.215.173.1,20.109.35.196,outbound
24,5711,tls,443,52764,20.109.35.196,10.215.173.1,inbound
25,40,tcp,52764,443,10.215.173.1,20.109.35.196,outbound
26,421,tls,52764,443,10.215.173.1,20.109.35.196,outbound
27,40,tcp,443,52764,20.109.35.196,10.215.173.1,inbound
28,220,tls,52764,443,10.215.173.1,20.109.35.196,outbound
29,40,tcp,443,52764,20.109.35.196,10.215.173.1,inbound
30,1060,tls,443,52764,20.109.35.196,10.215.173.1,inbound
31,40,tcp,52764,443,10.215.173.1,20.109.35.196,outbound
32,378,tls,52764,443,10.215.173.1,20.109.35.196,outbound
33,40,tcp,443,52764,20.109.35.196,10.215.173.1,inbound
34,60,tcp,52768,443,10.215.173.1,20.109.35.196,outbound
35,60,tcp,52770,443,10.215.173.1,20.109.35.196,outbound
36,48,tcp,443,52768,20.109.35.196,10.215.173.1,inbound
37,40,tcp,52768,443,10.215.173.1,20.109.35.196,outbound
38,205,tls,52768,443,10.215.173.1,20.109.35.196,outbound
39,40,tcp,443,52768,20.109.35.196,10.215.173.1,inbound
40,48,tcp,443,52770,20.109.35.196,10.215.173.1,inbound
41,40,tcp,52770,443,10.215.173.1,20.109.35.196,outbound
42,205,tls,52770,443,10.215.173.1,20.109.35.196,outbound
43,40,tcp,443,52770,20.109.35.196,10.215.173.1,inbound
44,5832,tls,443,52764,20.109.35.196,10.215.173.1,inbound
45,40,tcp,52764,443,10.215.173.1,20.109.35.196,outbound
46,8196,tls,443,52764,20.109.35.196,10.215.173.1,inbound
47,40,tcp,52764,443,10.215.173.1,20.109.35.196,outbound
48,2936,tls,443,52768,20.109.35.196,10.215.173.1,inbound
49,40,tcp,52768,443,10.215.173.1,20.109.35.196,outbound
50,2714,tls,443,52768,20.109.35.196,10.215.173.1,inbound
51,40,tcp,52768,443,10.215.173.1,20.109.35.196,outbound
52,166,tls,52768,443,10.215.173.1,20.109.35.196,outbound
53,40,tcp,443,52768,20.109.35.196,10.215.173.1,inbound
54,2936,tls,443,52770,20.109.35.196,10.215.173.1,inbound
55,40,tcp,52770,443,10.215.173.1,20.109.35.196,outbound
56,2714,tls,443,52770,20.109.35.196,10.215.173.1,inbound
57,40,tcp,52770,443,10.215.173.1,20.109.35.196,outbound
58,166,tls,52770,443,10.215.173.1,20.109.35.196,outbound
59,40,tcp,443,52770,20.109.35.196,10.215.173.1,inbound
60,314,tls,443,52768,20.109.35.196,10.215.173.1,inbound
61,714,tls,52768,443,10.215.173.1,20.109.35.196,outbound
62,40,tcp,443,52768,20.109.35.196,10.215.173.1,inbound
63,314,tls,443,52770,20.109.35.196,10.215.173.1,inbound
