packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,63,dns,34533,53,10.215.173.1,10.215.173.2,inbound
2,522,dns,53,34533,10.215.173.2,10.215.173.1,inbound
3,60,tcp,58030,443,10.215.173.1,3.20.21.231,outbound
4,48,tcp,443,58030,3.20.21.231,10.215.173.1,inbound
5,40,tcp,58030,443,10.215.173.1,3.20.21.231,outbound
6,552,tls,58030,443,10.215.173.1,3.20.21.231,outbound
7,40,tcp,443,58030,3.20.21.231,10.215.173.1,inbound
8,45,tls,58030,443,10.215.173.1,3.20.21.231,outbound
9,40,tcp,443,58030,3.20.21.231,10.215.173.1,inbound
10,5441,tls,443,58030,3.20.21.231,10.215.173.1,inbound
11,40,tcp,58030,443,10.215.173.1,3.20.21.231,outbound
12,166,tls,58030,443,10.215.173.1,3.20.21.231,outbound
13,40,tcp,443,58030,3.20.21.231,10.215.173.1,inbound
14,46,tls,443,58030,3.20.21.231,10.215.173.1,inbound
15,85,tls,443,58030,3.20.21.231,10.215.173.1,inbound
16,40,tcp,58030,443,10.215.173.1,3.20.21.231,outbound
17,293,tls,58030,443,10.215.173.1,3.20.21.231,outbound
18,40,tcp,443,58030,3.20.21.231,10.215.173.1,inbound
19,349,tls,443,58030,3.20.21.231,10.215.173.1,inbound
20,40,tcp,58030,443,10.215.173.1,3.20.21.231,outbound
21,67,dns,32556,53,10.215.173.1,10.215.173.2,inbound
22,83,dns,53,32556,10.215.173.2,10.215.173.1,inbound
23,60,tcp,52910,443,10.215.173.1,20.109.35.196,outbound
24,60,tcp,52912,443,10.215.173.1,20.109.35.196,outbound
25,60,tcp,52914,443,10.215.173.1,20.109.35.196,outbound
26,48,tcp,443,52914,20.109.35.196,10.215.173.1,inbound
27,40,tcp,52914,443,10.215.173.1,20.109.35.196,outbound
28,48,tcp,443,52910,20.109.35.196,10.215.173.1,inbound
29,40,tcp,52910,443,10.215.173.1,20.109.35.196,outbound
30,48,tcp,443,52912,20.109.35.196,10.215.173.1,inbound
31,40,tcp,52912,443,10.215.173.1,20.109.35.196,outbound
32,205,tls,52914,443,10.215.173.1,20.109.35.196,outbound
