packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,287,dns,53,49405,10.215.173.2,10.215.173.1,inbound
2,60,tcp,35278,443,10.215.173.1,142.250.191.42,outbound
3,48,tcp,443,35278,142.250.191.42,10.215.173.1,inbound
4,40,tcp,35278,443,10.215.173.1,142.250.191.42,outbound
5,552,tls,35278,443,10.215.173.1,142.250.191.42,outbound
6,114,tls,35278,443,10.215.173.1,142.250.191.42,outbound
7,40,tcp,443,35278,142.250.191.42,10.215.173.1,inbound
8,258,tls,443,35278,142.250.191.42,10.215.173.1,inbound
9,40,tcp,35278,443,10.215.173.1,142.250.191.42,outbound
10,104,tls,35278,443,10.215.173.1,142.250.191.42,outbound
11,40,tcp,443,35278,142.250.191.42,10.215.173.1,inbound
12,1222,tls,35278,443,10.215.173.1,142.250.191.42,outbound
13,40,tcp,443,35278,142.250.191.42,10.215.173.1,inbound
14,63,dns,59019,53,10.215.173.1,10.215.173.2,inbound
15,262,dns,53,59019,10.215.173.2,10.215.173.1,inbound
16,60,tcp,57246,443,10.215.173.1,52.14.98.81,outbound
17,48,tcp,443,57246,52.14.98.81,10.215.173.1,inbound
18,40,tcp,57246,443,10.215.173.1,52.14.98.81,outbound
19,552,tls,57246,443,10.215.173.1,52.14.98.81,outbound
20,45,tls,57246,443,10.215.173.1,52.14.98.81,outbound
21,40,tcp,443,57246,52.14.98.81,10.215.173.1,inbound
22,3036,tls,443,57246,52.14.98.81,10.215.173.1,inbound
23,40,tcp,57246,443,10.215.173.1,52.14.98.81,outbound
24,2445,tls,443,57246,52.14.98.81,10.215.173.1,inbound
25,40,tcp,57246,443,10.215.173.1,52.14.98.81,outbound
26,166,tls,57246,443,10.215.173.1,52.14.98.81,outbound
27,40,tcp,443,57246,52.14.98.81,10.215.173.1,inbound
28,91,tls,443,57246,52.14.98.81,10.215.173.1,inbound
29,293,tls,57246,443,10.215.173.1,52.14.98.81,outbound
30,40,tcp,443,57246,52.14.98.81,10.215.173.1,inbound
31,235,tls,443,57246,52.14.98.81,10.215.173.1,inbound
32,155,tls,443,57246,52.14.98.81,10.215.173.1,inbound
33,40,tcp,57246,443,10.215.173.1,52.14.98.81,outbound
34,1247,tls,443,35278,142.250.191.42,10.215.173.1,inbound
35,40,tcp,35278,443,10.215.173.1,142.250.191.42,outbound
