frame_no,ip_proto,dstport,encrypted
1,6,443,Encrypted
2,6,853,Unknown
3,6,443,Encrypted
4,6,443,Encrypted
5,17,,Unknown
6,17,,Unknown
7,6,8883,Unknown
8,6,41270,Unknown
9,6,443,Encrypted
10,6,443,Encrypted
11,6,41270,Unknown
12,6,41286,Unknown
13,6,443,Encrypted
14,6,443,Encrypted
15,6,41286,Unknown
16,6,45076,Unknown
17,6,8883,Unknown
18,6,8883,Unknown
19,6,45076,Unknown
20,6,41270,Unknown
21,6,443,Encrypted
22,6,443,Encrypted
23,6,41270,Unknown
24,6,443,Encrypted
25,6,41270,Unknown
26,6,443,Encrypted
27,6,41270,Unknown
28,6,443,Encrypted
29,6,41270,Unknown
30,6,41286,Unknown
31,6,443,Encrypted
32,6,41286,Unknown
33,6,443,Encrypted
34,6,443,Encrypted
35,6,443,Encrypted
36,6,41286,Unknown
37,6,443,Encrypted
38,6,41270,Unknown
39,6,41286,Unknown
40,6,45076,Unknown
41,6,8883,Unknown
42,6,8883,Unknown
43,6,45076,Unknown
44,6,41270,Unknown
45,6,443,Encrypted
46,6,41270,Unknown
47,6,41270,Unknown
48,6,41270,Unknown
49,6,41270,Unknown
50,6,443,Encrypted
51,6,41270,Unknown
52,6,443,Encrypted
53,6,41270,Unknown
54,6,45076,Unknown
55,6,8883,Unknown
56,6,45076,Unknown
57,6,45076,Unknown
58,6,8883,Unknown
59,6,45076,Unknown
60,6,8883,Unknown
61,6,45076,Unknown
62,6,41270,Unknown
63,6,443,Encrypted
64,6,41270,Unknown
65,17,,Unknown
66,17,,Unknown
67,6,80,Unencrypted
68,6,45076,Unknown
69,6,443,Encrypted
70,6,41270,Unknown
71,6,49766,Unknown
72,6,80,Unencrypted
73,6,80,Unencrypted
74,6,49766,Unknown
75,6,8883,Unknown
76,6,443,Encrypted
77,6,443,Encrypted
78,6,443,Encrypted
79,6,443,Encrypted
80,6,41270,Unknown
81,6,443,Encrypted
82,6,41270,Unknown
83,6,443,Encrypted
84,6,41270,Unknown
85,6,443,Encrypted
86,6,41270,Unknown
87,6,41270,Unknown
88,6,41270,Unknown
89,6,443,Encrypted
90,6,41270,Unknown
91,6,41270,Unknown
92,6,443,Encrypted
93,6,41270,Unknown
94,6,41270,Unknown
95,6,443,Encrypted
96,6,41270,Unknown
97,6,80,Unencrypted
98,6,443,Encrypted
99,6,49772,Unknown
100,6,80,Unencrypted
101,6,80,Unencrypted
102,6,49772,Unknown
103,6,49772,Unknown
104,6,80,Unencrypted
105,6,80,Unencrypted
106,6,49772,Unknown
107,6,41190,Unknown
108,6,443,Encrypted
109,6,443,Encrypted
110,6,41190,Unknown
111,6,49772,Unknown
112,6,80,Unencrypted
113,6,49772,Unknown
114,6,49772,Unknown
115,6,49766,Unknown
116,6,80,Unencrypted
117,6,80,Unencrypted
118,6,49772,Unknown
119,6,49772,Unknown
120,6,80,Unencrypted
121,6,49766,Unknown
122,6,80,Unencrypted
123,6,80,Unencrypted
124,6,49772,Unknown
125,6,80,Unencrypted
126,6,80,Unencrypted
127,6,49766,Unknown
128,6,80,Unencrypted
129,6,80,Unencrypted
130,6,49766,Unknown
131,6,443,Encrypted
132,6,41270,Unknown
133,6,80,Unencrypted
134,6,443,Encrypted
135,6,41270,Unknown
136,6,49772,Unknown
137,6,80,Unencrypted
138,6,49776,Unknown
139,6,80,Unencrypted
140,6,80,Unencrypted
141,6,49776,Unknown
142,6,80,Unencrypted
143,6,49772,Unknown
144,6,49788,Unknown
145,6,80,Unencrypted
146,6,80,Unencrypted
147,6,49788,Unknown
148,6,49766,Unknown
149,6,80,Unencrypted
150,6,49766,Unknown
151,6,49800,Unknown
152,6,80,Unencrypted
153,6,80,Unencrypted
154,6,49800,Unknown
155,6,41270,Unknown
156,6,443,Encrypted
157,6,41270,Unknown
158,6,443,Encrypted
159,6,49772,Unknown
160,6,49788,Unknown
161,6,80,Unencrypted
162,6,80,Unencrypted
163,6,49772,Unknown
164,6,41190,Unknown
165,6,443,Encrypted
166,6,41190,Unknown
167,6,443,Encrypted
168,6,443,Encrypted
169,6,443,Encrypted
170,6,41190,Unknown
171,6,49766,Unknown
172,6,49800,Unknown
173,6,80,Unencrypted
174,6,49776,Unknown
175,6,80,Unencrypted
176,6,80,Unencrypted
177,6,49766,Unknown
178,6,49772,Unknown
179,6,80,Unencrypted
180,6,49766,Unknown
181,6,80,Unencrypted
182,6,49766,Unknown
183,6,80,Unencrypted
184,6,49772,Unknown
185,6,49766,Unknown
186,6,49772,Unknown
187,6,80,Unencrypted
188,6,80,Unencrypted
189,6,41190,Unknown
190,6,443,Encrypted
191,6,80,Unencrypted
192,6,49766,Unknown
193,6,49766,Unknown
194,6,80,Unencrypted
195,6,853,Unknown
196,6,80,Unencrypted
197,6,49766,Unknown
198,6,49766,Unknown
199,6,80,Unencrypted
200,6,80,Unencrypted
201,6,49766,Unknown
202,6,80,Unencrypted
203,6,49772,Unknown
204,6,49766,Unknown
205,6,80,Unencrypted
206,6,49772,Unknown
207,6,80,Unencrypted
