frame_no,ip_proto,dstport,encrypted
1,6,443,Encrypted
2,6,443,Encrypted
3,6,853,Unknown
4,6,443,Encrypted
5,17,,Unknown
6,6,39442,Unknown
7,6,443,Encrypted
8,6,39438,Unknown
9,6,443,Encrypted
10,6,443,Encrypted
11,6,39442,Unknown
12,6,443,Encrypted
13,6,39438,Unknown
14,17,,Unknown
15,6,8883,Unknown
16,6,39442,Unknown
17,6,443,Encrypted
18,6,39442,Unknown
19,6,443,Encrypted
20,6,443,Encrypted
21,6,39442,Unknown
22,6,443,Encrypted
23,6,39442,Unknown
24,6,443,Encrypted
25,6,39442,Unknown
26,6,39438,Unknown
27,6,443,Encrypted
28,6,39438,Unknown
29,6,443,Encrypted
30,6,443,Encrypted
31,6,39438,Unknown
32,6,443,Encrypted
33,6,39438,Unknown
34,6,443,Encrypted
35,6,443,Encrypted
36,6,39438,Unknown
37,6,443,Encrypted
38,6,39438,Unknown
39,6,39442,Unknown
40,6,39788,Unknown
41,6,8883,Unknown
42,6,8883,Unknown
43,6,39788,Unknown
44,6,39442,Unknown
45,6,443,Encrypted
46,6,39442,Unknown
47,6,39442,Unknown
48,6,39788,Unknown
49,6,8883,Unknown
50,6,39788,Unknown
51,6,8883,Unknown
52,6,39788,Unknown
53,6,8883,Unknown
54,6,39788,Unknown
55,6,8883,Unknown
56,6,8883,Unknown
57,6,39788,Unknown
58,6,443,Encrypted
59,6,39442,Unknown
60,6,443,Encrypted
61,6,443,Encrypted
62,6,39442,Unknown
63,6,39788,Unknown
64,6,8883,Unknown
65,6,39788,Unknown
66,6,39788,Unknown
67,6,8883,Unknown
68,6,39788,Unknown
69,6,8883,Unknown
70,6,39788,Unknown
71,6,39442,Unknown
72,6,443,Encrypted
73,6,39442,Unknown
74,17,,Unknown
75,6,43066,Unknown
76,6,443,Encrypted
77,17,,Unknown
78,6,80,Unencrypted
79,6,443,Encrypted
80,6,43066,Unknown
81,6,39788,Unknown
82,6,39442,Unknown
83,6,48072,Unknown
84,6,8883,Unknown
85,6,80,Unencrypted
86,6,80,Unencrypted
87,6,48072,Unknown
88,6,443,Encrypted
89,6,443,Encrypted
90,6,443,Encrypted
91,6,39442,Unknown
92,6,443,Encrypted
93,6,39442,Unknown
94,6,443,Encrypted
95,6,39442,Unknown
96,6,443,Encrypted
97,6,39442,Unknown
98,6,443,Encrypted
99,6,39442,Unknown
100,6,443,Encrypted
101,6,39442,Unknown
102,6,443,Encrypted
103,6,443,Encrypted
104,6,39442,Unknown
105,6,39442,Unknown
106,6,443,Encrypted
107,6,39442,Unknown
108,6,443,Encrypted
109,6,39442,Unknown
110,6,443,Encrypted
111,6,39442,Unknown
112,6,443,Encrypted
113,6,39442,Unknown
114,6,443,Encrypted
115,6,39442,Unknown
116,6,443,Encrypted
117,6,80,Unencrypted
118,6,48088,Unknown
119,6,80,Unencrypted
120,6,80,Unencrypted
121,6,48088,Unknown
122,6,48088,Unknown
123,6,80,Unencrypted
124,6,80,Unencrypted
125,6,48088,Unknown
126,6,43066,Unknown
127,6,443,Encrypted
128,6,43066,Unknown
129,6,443,Encrypted
130,6,443,Encrypted
131,6,443,Encrypted
132,6,43066,Unknown
133,6,48088,Unknown
134,6,80,Unencrypted
135,6,48088,Unknown
136,6,48072,Unknown
137,6,80,Unencrypted
138,6,48088,Unknown
139,6,80,Unencrypted
140,6,48072,Unknown
141,6,80,Unencrypted
142,6,48072,Unknown
143,6,80,Unencrypted
144,6,48072,Unknown
145,6,48072,Unknown
146,6,80,Unencrypted
147,6,48072,Unknown
148,6,80,Unencrypted
149,6,48088,Unknown
150,6,80,Unencrypted
151,6,443,Encrypted
152,6,39442,Unknown
153,6,80,Unencrypted
154,6,80,Unencrypted
155,6,443,Encrypted
156,6,39442,Unknown
157,6,48072,Unknown
158,6,80,Unencrypted
159,6,48072,Unknown
160,6,48102,Unknown
161,6,80,Unencrypted
162,6,80,Unencrypted
163,6,48102,Unknown
164,6,48114,Unknown
165,6,80,Unencrypted
166,6,80,Unencrypted
167,6,48114,Unknown
168,6,48120,Unknown
169,6,80,Unencrypted
170,6,80,Unencrypted
171,6,48120,Unknown
172,6,39442,Unknown
173,6,443,Encrypted
174,6,48088,Unknown
175,6,80,Unencrypted
176,6,80,Unencrypted
177,6,48088,Unknown
178,6,48072,Unknown
179,6,39442,Unknown
180,6,443,Encrypted
181,6,48102,Unknown
182,6,80,Unencrypted
183,6,48114,Unknown
184,6,80,Unencrypted
185,6,80,Unencrypted
186,6,48072,Unknown
187,6,48120,Unknown
188,6,80,Unencrypted
189,6,43066,Unknown
190,6,48088,Unknown
191,6,48072,Unknown
192,6,443,Encrypted
193,6,80,Unencrypted
194,6,80,Unencrypted
195,6,48072,Unknown
196,6,48072,Unknown
197,6,80,Unencrypted
198,6,48072,Unknown
199,6,80,Unencrypted
200,6,48088,Unknown
201,6,48072,Unknown
202,6,48088,Unknown
203,6,80,Unencrypted
204,6,80,Unencrypted
205,6,80,Unencrypted
206,6,48072,Unknown
207,6,48072,Unknown
208,6,80,Unencrypted
209,6,80,Unencrypted
210,6,48072,Unknown
211,6,48072,Unknown
212,6,80,Unencrypted
213,6,853,Unknown
214,17,,Unknown
215,17,,Unknown
216,6,443,Encrypted
217,6,80,Unencrypted
218,6,48072,Unknown
219,6,80,Unencrypted
220,6,48088,Unknown
221,6,48088,Unknown
222,6,80,Unencrypted
223,6,80,Unencrypted
224,6,48088,Unknown
225,6,48072,Unknown
226,6,80,Unencrypted
227,6,48088,Unknown
228,6,80,Unencrypted
229,6,443,Encrypted
230,6,443,Encrypted
