frame_no,ip_proto,dstport,encrypted
1,6,443,Encrypted
2,6,853,Unknown
3,6,443,Encrypted
4,6,443,Encrypted
5,17,,Unknown
6,17,,Unknown
7,6,8883,Unknown
8,6,44282,Unknown
9,6,443,Encrypted
10,6,443,Encrypted
11,6,44282,Unknown
12,6,44274,Unknown
13,6,443,Encrypted
14,6,443,Encrypted
15,6,44274,Unknown
16,6,42828,Unknown
17,6,8883,Unknown
18,6,8883,Unknown
19,6,42828,Unknown
20,6,44282,Unknown
21,6,443,Encrypted
22,6,443,Encrypted
23,6,44282,Unknown
24,6,443,Encrypted
25,6,44282,Unknown
26,6,443,Encrypted
27,6,44282,Unknown
28,6,44274,Unknown
29,6,443,Encrypted
30,6,443,Encrypted
31,6,44274,Unknown
32,6,443,Encrypted
33,6,44274,Unknown
34,6,443,Encrypted
35,6,44274,Unknown
36,6,443,Encrypted
37,6,44282,Unknown
38,6,42828,Unknown
39,6,8883,Unknown
40,6,42828,Unknown
41,6,8883,Unknown
42,6,8883,Unknown
43,6,42828,Unknown
44,6,44282,Unknown
45,6,443,Encrypted
46,6,44282,Unknown
47,6,44274,Unknown
48,6,443,Encrypted
49,6,44274,Unknown
50,6,44282,Unknown
51,6,44282,Unknown
52,6,443,Encrypted
53,6,42828,Unknown
54,6,443,Encrypted
55,6,44282,Unknown
56,6,8883,Unknown
57,6,42828,Unknown
58,6,42828,Unknown
59,6,8883,Unknown
60,6,42828,Unknown
61,6,8883,Unknown
62,6,42828,Unknown
63,6,44282,Unknown
64,6,44282,Unknown
65,6,443,Encrypted
66,6,42828,Unknown
67,6,443,Encrypted
68,6,44282,Unknown
69,17,,Unknown
70,17,,Unknown
71,6,80,Unencrypted
72,6,8883,Unknown
73,6,44282,Unknown
74,6,41526,Unknown
75,6,80,Unencrypted
76,6,80,Unencrypted
77,6,41526,Unknown
78,6,443,Encrypted
79,6,443,Encrypted
80,6,44282,Unknown
81,6,443,Encrypted
82,6,44282,Unknown
83,6,443,Encrypted
84,6,44282,Unknown
85,6,443,Encrypted
86,6,44282,Unknown
87,6,443,Encrypted
88,6,44282,Unknown
89,6,443,Encrypted
90,6,44282,Unknown
91,6,443,Encrypted
92,6,44282,Unknown
93,6,443,Encrypted
94,6,44282,Unknown
95,6,443,Encrypted
96,6,44282,Unknown
97,6,44282,Unknown
98,6,443,Encrypted
99,6,44282,Unknown
100,6,443,Encrypted
101,6,44282,Unknown
102,6,443,Encrypted
103,6,44282,Unknown
104,6,443,Encrypted
105,6,44282,Unknown
106,6,443,Encrypted
107,6,44282,Unknown
108,6,443,Encrypted
109,6,80,Unencrypted
110,6,41530,Unknown
111,6,80,Unencrypted
112,6,80,Unencrypted
113,6,41530,Unknown
114,6,41530,Unknown
115,6,80,Unencrypted
116,6,80,Unencrypted
117,6,41530,Unknown
118,6,41530,Unknown
119,6,80,Unencrypted
120,6,41530,Unknown
121,6,41526,Unknown
122,6,80,Unencrypted
123,6,41530,Unknown
124,6,80,Unencrypted
125,6,41526,Unknown
126,6,80,Unencrypted
127,6,41526,Unknown
128,6,80,Unencrypted
129,6,80,Unencrypted
130,6,41526,Unknown
131,6,80,Unencrypted
132,6,41530,Unknown
133,6,80,Unencrypted
134,6,80,Unencrypted
135,6,41526,Unknown
136,6,80,Unencrypted
137,6,41526,Unknown
138,6,443,Encrypted
139,6,44282,Unknown
140,6,80,Unencrypted
141,6,443,Encrypted
142,6,44282,Unknown
143,6,41536,Unknown
144,6,80,Unencrypted
145,6,80,Unencrypted
146,6,41530,Unknown
147,6,41536,Unknown
148,6,41540,Unknown
149,6,80,Unencrypted
150,6,80,Unencrypted
151,6,80,Unencrypted
152,6,41540,Unknown
153,6,80,Unencrypted
154,6,41530,Unknown
155,6,41526,Unknown
156,6,80,Unencrypted
157,6,41526,Unknown
158,6,41546,Unknown
159,6,80,Unencrypted
160,6,80,Unencrypted
161,6,41546,Unknown
162,6,44282,Unknown
163,6,443,Encrypted
164,6,44282,Unknown
165,6,443,Encrypted
166,6,41540,Unknown
167,6,80,Unencrypted
168,6,80,Unencrypted
169,6,41540,Unknown
170,6,41530,Unknown
171,6,41526,Unknown
172,6,41546,Unknown
173,6,80,Unencrypted
174,6,41536,Unknown
175,6,80,Unencrypted
176,6,41540,Unknown
177,6,80,Unencrypted
178,6,80,Unencrypted
179,6,80,Unencrypted
180,6,41526,Unknown
181,6,80,Unencrypted
182,6,41526,Unknown
183,6,80,Unencrypted
184,6,80,Unencrypted
185,6,41526,Unknown
186,6,80,Unencrypted
187,6,41530,Unknown
188,6,41526,Unknown
189,6,41530,Unknown
190,6,80,Unencrypted
191,6,80,Unencrypted
192,6,853,Unknown
193,6,443,Encrypted
194,6,80,Unencrypted
195,6,41526,Unknown
196,6,41526,Unknown
197,6,80,Unencrypted
198,6,80,Unencrypted
199,6,41526,Unknown
200,6,41526,Unknown
201,6,80,Unencrypted
202,6,80,Unencrypted
203,6,41526,Unknown
204,6,80,Unencrypted
205,6,41530,Unknown
206,6,41526,Unknown
207,6,80,Unencrypted
208,6,41530,Unknown
209,6,80,Unencrypted
