frame_no,ip_proto,dstport,encrypted
1,6,443,Encrypted
2,6,853,Unknown
3,6,48522,Unknown
4,6,443,Encrypted
5,6,443,Encrypted
6,6,48522,Unknown
7,6,48522,Unknown
8,6,443,Encrypted
9,6,443,Encrypted
10,6,443,Encrypted
11,6,48522,Unknown
12,17,,Unknown
13,17,,Unknown
14,6,443,Encrypted
15,6,39094,Unknown
16,6,443,Encrypted
17,6,443,Encrypted
18,6,39094,Unknown
19,6,39094,Unknown
20,6,443,Encrypted
21,6,443,Encrypted
22,6,39094,Unknown
23,6,443,Encrypted
24,6,39094,Unknown
25,6,48522,Unknown
26,6,443,Encrypted
27,6,443,Encrypted
28,6,853,Unknown
29,6,39094,Unknown
30,6,443,Encrypted
31,6,443,Encrypted
32,6,443,Encrypted
33,6,41734,Unknown
34,6,443,Encrypted
35,6,443,Encrypted
36,6,41734,Unknown
37,17,,Unknown
38,17,,Unknown
39,6,8883,Unknown
40,6,41750,Unknown
41,6,443,Encrypted
42,6,443,Encrypted
43,6,41750,Unknown
44,6,41734,Unknown
45,6,443,Encrypted
46,6,443,Encrypted
47,6,41734,Unknown
48,6,443,Encrypted
49,6,41734,Unknown
50,6,443,Encrypted
51,6,41734,Unknown
52,6,443,Encrypted
53,6,41734,Unknown
54,6,47536,Unknown
55,6,8883,Unknown
56,6,8883,Unknown
57,6,47536,Unknown
58,6,41750,Unknown
59,6,443,Encrypted
60,6,443,Encrypted
61,6,41750,Unknown
62,6,443,Encrypted
63,6,41750,Unknown
64,6,443,Encrypted
65,6,41750,Unknown
66,6,443,Encrypted
67,6,41750,Unknown
68,6,443,Encrypted
69,6,41734,Unknown
70,6,41734,Unknown
71,6,41734,Unknown
72,6,443,Encrypted
73,6,443,Encrypted
74,6,41734,Unknown
75,6,41734,Unknown
76,6,47536,Unknown
77,6,8883,Unknown
78,6,8883,Unknown
79,6,47536,Unknown
80,6,41750,Unknown
81,6,443,Encrypted
82,6,41750,Unknown
83,6,443,Encrypted
84,6,47536,Unknown
85,6,47536,Unknown
86,6,8883,Unknown
87,6,8883,Unknown
88,6,47536,Unknown
89,6,41734,Unknown
90,6,443,Encrypted
91,6,443,Encrypted
92,6,41734,Unknown
93,6,47536,Unknown
94,6,8883,Unknown
95,6,47536,Unknown
96,6,8883,Unknown
97,6,47536,Unknown
98,6,41734,Unknown
99,6,47536,Unknown
100,6,443,Encrypted
101,6,41734,Unknown
102,17,,Unknown
103,17,,Unknown
104,6,80,Unencrypted
105,6,8883,Unknown
106,6,41734,Unknown
107,6,48142,Unknown
108,6,80,Unencrypted
109,6,41734,Unknown
110,6,443,Encrypted
111,6,80,Unencrypted
112,6,48142,Unknown
113,6,443,Encrypted
114,6,41734,Unknown
115,6,443,Encrypted
116,6,443,Encrypted
117,6,443,Encrypted
118,6,443,Encrypted
119,6,41734,Unknown
120,6,443,Encrypted
121,6,41734,Unknown
122,6,443,Encrypted
123,6,41734,Unknown
124,6,443,Encrypted
125,6,443,Encrypted
126,6,41734,Unknown
127,6,41734,Unknown
128,6,443,Encrypted
129,6,41734,Unknown
130,6,443,Encrypted
131,6,41734,Unknown
132,6,443,Encrypted
133,6,41734,Unknown
134,6,443,Encrypted
135,6,41734,Unknown
136,6,443,Encrypted
137,6,41734,Unknown
138,6,443,Encrypted
139,6,41734,Unknown
140,6,443,Encrypted
141,6,80,Unencrypted
142,6,48152,Unknown
143,6,80,Unencrypted
144,6,80,Unencrypted
145,6,48152,Unknown
146,6,48142,Unknown
147,6,80,Unencrypted
148,6,48152,Unknown
149,6,80,Unencrypted
150,6,80,Unencrypted
151,6,48142,Unknown
152,6,48142,Unknown
153,6,80,Unencrypted
154,6,48142,Unknown
155,6,48142,Unknown
156,6,80,Unencrypted
157,6,48142,Unknown
158,6,48142,Unknown
159,6,80,Unencrypted
160,6,48142,Unknown
161,6,80,Unencrypted
162,6,48152,Unknown
163,6,80,Unencrypted
164,6,80,Unencrypted
165,6,80,Unencrypted
166,6,443,Encrypted
167,6,41734,Unknown
168,6,443,Encrypted
169,6,41734,Unknown
170,6,48142,Unknown
171,6,80,Unencrypted
172,6,48142,Unknown
173,6,48176,Unknown
174,6,80,Unencrypted
175,6,48164,Unknown
176,6,80,Unencrypted
177,6,48188,Unknown
178,6,80,Unencrypted
179,6,80,Unencrypted
180,6,80,Unencrypted
181,6,80,Unencrypted
182,6,48164,Unknown
183,6,48176,Unknown
184,6,48188,Unknown
185,6,48152,Unknown
186,6,80,Unencrypted
187,6,80,Unencrypted
188,6,48152,Unknown
189,6,48142,Unknown
190,6,41734,Unknown
191,6,80,Unencrypted
192,6,443,Encrypted
193,6,48142,Unknown
194,6,41734,Unknown
195,6,443,Encrypted
196,6,48176,Unknown
197,6,80,Unencrypted
198,6,48188,Unknown
199,6,80,Unencrypted
200,6,80,Unencrypted
201,6,48176,Unknown
202,6,48152,Unknown
203,6,48142,Unknown
204,6,48164,Unknown
205,6,80,Unencrypted
206,6,48176,Unknown
207,6,80,Unencrypted
208,6,80,Unencrypted
209,6,80,Unencrypted
210,6,853,Unknown
211,6,443,Encrypted
212,6,80,Unencrypted
213,6,48142,Unknown
214,6,48142,Unknown
215,6,80,Unencrypted
216,6,443,Encrypted
217,6,41734,Unknown
218,6,443,Encrypted
219,6,41734,Unknown
220,6,41734,Unknown
221,6,443,Encrypted
222,6,41734,Unknown
223,6,443,Encrypted
224,6,443,Encrypted
225,6,41734,Unknown
226,6,41734,Unknown
227,6,443,Encrypted
228,6,41734,Unknown
229,6,80,Unencrypted
230,6,48142,Unknown
231,6,41734,Unknown
232,6,41734,Unknown
233,6,443,Encrypted
234,6,443,Encrypted
235,6,41734,Unknown
236,6,443,Encrypted
237,6,41734,Unknown
238,6,443,Encrypted
239,6,41734,Unknown
240,6,443,Encrypted
241,6,41734,Unknown
242,6,443,Encrypted
243,6,443,Encrypted
244,6,41734,Unknown
245,6,443,Encrypted
246,6,443,Encrypted
247,6,41734,Unknown
248,6,41734,Unknown
249,6,443,Encrypted
250,6,41734,Unknown
251,6,443,Encrypted
