frame_no,ip_proto,dstport,encrypted
1,6,853,Unknown
2,6,443,Encrypted
3,17,,Unknown
4,17,,Unknown
5,17,,Unknown
6,6,80,Unencrypted
7,6,80,Unencrypted
8,17,,Unknown
9,6,8883,Unknown
10,6,42778,Unknown
11,6,80,Unencrypted
12,6,80,Unencrypted
13,6,42778,Unknown
14,6,42790,Unknown
15,6,80,Unencrypted
16,6,80,Unencrypted
17,6,42790,Unknown
18,6,37206,Unknown
19,6,8883,Unknown
20,6,8883,Unknown
21,6,37206,Unknown
22,6,42778,Unknown
23,6,80,Unencrypted
24,6,42790,Unknown
25,6,80,Unencrypted
26,6,37206,Unknown
27,6,8883,Unknown
28,6,37206,Unknown
29,6,8883,Unknown
30,6,8883,Unknown
31,6,37206,Unknown
32,6,37206,Unknown
33,6,8883,Unknown
34,6,37206,Unknown
35,6,37206,Unknown
36,6,8883,Unknown
37,6,37206,Unknown
38,6,8883,Unknown
39,6,37206,Unknown
40,6,37206,Unknown
41,6,8883,Unknown
42,6,853,Unknown
43,6,443,Encrypted
44,6,443,Encrypted
45,6,80,Unencrypted
46,6,42778,Unknown
47,6,37970,Unknown
48,6,443,Encrypted
49,6,443,Encrypted
50,6,37970,Unknown
51,6,42778,Unknown
52,6,80,Unencrypted
53,6,37970,Unknown
54,6,443,Encrypted
55,6,443,Encrypted
56,6,443,Encrypted
57,6,37970,Unknown
58,6,80,Unencrypted
59,6,42778,Unknown
60,6,37970,Unknown
61,6,42778,Unknown
62,6,80,Unencrypted
63,6,443,Encrypted
64,6,443,Encrypted
