frame_no,ip_proto,dstport,encrypted
1,6,853,Unknown
2,6,443,Encrypted
3,6,443,Encrypted
4,6,443,Encrypted
5,6,38096,Unknown
6,6,443,Encrypted
7,6,443,Encrypted
8,6,38096,Unknown
9,17,,Unknown
10,17,,Unknown
11,6,8883,Unknown
12,6,38108,Unknown
13,6,443,Encrypted
14,6,443,Encrypted
15,6,38108,Unknown
16,6,38096,Unknown
17,6,443,Encrypted
18,6,443,Encrypted
19,6,38096,Unknown
20,6,443,Encrypted
21,6,38096,Unknown
22,6,443,Encrypted
23,6,38096,Unknown
24,6,443,Encrypted
25,6,38096,Unknown
26,6,38392,Unknown
27,6,8883,Unknown
28,6,8883,Unknown
29,6,38392,Unknown
30,6,38108,Unknown
31,6,443,Encrypted
32,6,443,Encrypted
33,6,38108,Unknown
34,6,443,Encrypted
35,6,38108,Unknown
36,6,443,Encrypted
37,6,38108,Unknown
38,6,443,Encrypted
39,6,38096,Unknown
40,6,38096,Unknown
41,6,38096,Unknown
42,6,443,Encrypted
43,6,38096,Unknown
44,6,38096,Unknown
45,6,443,Encrypted
46,6,38392,Unknown
47,6,8883,Unknown
48,6,38108,Unknown
49,6,443,Encrypted
50,6,38108,Unknown
51,6,8883,Unknown
52,6,38392,Unknown
53,6,38392,Unknown
54,6,38392,Unknown
55,6,8883,Unknown
56,6,8883,Unknown
57,6,38392,Unknown
58,6,38096,Unknown
59,6,443,Encrypted
60,6,38096,Unknown
61,6,38392,Unknown
62,6,8883,Unknown
63,6,38392,Unknown
64,6,8883,Unknown
65,6,38392,Unknown
66,6,38392,Unknown
67,6,38096,Unknown
68,6,443,Encrypted
69,6,38096,Unknown
70,17,,Unknown
71,17,,Unknown
72,6,80,Unencrypted
73,6,38252,Unknown
74,6,443,Encrypted
75,6,443,Encrypted
76,6,38252,Unknown
77,6,8883,Unknown
78,6,38096,Unknown
79,6,40568,Unknown
80,6,80,Unencrypted
81,6,80,Unencrypted
82,6,40568,Unknown
83,6,443,Encrypted
84,6,443,Encrypted
85,6,443,Encrypted
86,6,443,Encrypted
87,6,38096,Unknown
88,6,443,Encrypted
89,6,38096,Unknown
90,6,443,Encrypted
91,6,38096,Unknown
92,6,443,Encrypted
93,6,38096,Unknown
94,6,443,Encrypted
95,6,38096,Unknown
96,6,38096,Unknown
97,6,38096,Unknown
98,6,443,Encrypted
99,6,38096,Unknown
100,6,38096,Unknown
101,6,443,Encrypted
102,6,38096,Unknown
103,6,38096,Unknown
104,6,443,Encrypted
105,6,38096,Unknown
106,6,80,Unencrypted
107,6,443,Encrypted
108,6,40584,Unknown
109,6,80,Unencrypted
110,6,80,Unencrypted
111,6,40584,Unknown
112,6,40584,Unknown
113,6,80,Unencrypted
114,6,80,Unencrypted
115,6,40584,Unknown
116,6,38252,Unknown
117,6,443,Encrypted
118,6,38252,Unknown
119,6,443,Encrypted
120,6,443,Encrypted
121,6,443,Encrypted
122,6,38252,Unknown
123,6,40584,Unknown
124,6,80,Unencrypted
125,6,40584,Unknown
126,6,40568,Unknown
127,6,80,Unencrypted
128,6,40584,Unknown
129,6,80,Unencrypted
130,6,40568,Unknown
131,6,80,Unencrypted
132,6,40568,Unknown
133,6,80,Unencrypted
134,6,40568,Unknown
135,6,80,Unencrypted
136,6,40584,Unknown
137,6,80,Unencrypted
138,6,80,Unencrypted
139,6,40568,Unknown
140,6,80,Unencrypted
141,6,40568,Unknown
142,6,80,Unencrypted
143,6,443,Encrypted
144,6,38096,Unknown
145,6,443,Encrypted
146,6,38096,Unknown
147,6,40598,Unknown
148,6,80,Unencrypted
149,6,40584,Unknown
150,6,80,Unencrypted
151,6,80,Unencrypted
152,6,40598,Unknown
153,6,80,Unencrypted
154,6,40584,Unknown
155,6,40614,Unknown
156,6,80,Unencrypted
157,6,80,Unencrypted
158,6,40614,Unknown
159,6,40568,Unknown
160,6,80,Unencrypted
161,6,40568,Unknown
162,6,40624,Unknown
163,6,80,Unencrypted
164,6,80,Unencrypted
165,6,40624,Unknown
166,6,38096,Unknown
167,6,443,Encrypted
168,6,38096,Unknown
169,6,443,Encrypted
170,6,40614,Unknown
171,6,80,Unencrypted
172,6,80,Unencrypted
173,6,40614,Unknown
174,6,40584,Unknown
175,6,40568,Unknown
176,6,40624,Unknown
177,6,80,Unencrypted
178,6,40598,Unknown
179,6,80,Unencrypted
180,6,80,Unencrypted
181,6,40568,Unknown
182,6,40614,Unknown
183,6,80,Unencrypted
184,6,38252,Unknown
185,6,80,Unencrypted
186,6,40568,Unknown
187,6,80,Unencrypted
188,6,40568,Unknown
189,6,443,Encrypted
190,6,80,Unencrypted
191,6,40584,Unknown
192,6,40568,Unknown
193,6,40584,Unknown
194,6,80,Unencrypted
195,6,80,Unencrypted
196,6,80,Unencrypted
197,6,40568,Unknown
198,6,40568,Unknown
199,6,80,Unencrypted
200,6,80,Unencrypted
201,6,40568,Unknown
202,6,40568,Unknown
203,6,80,Unencrypted
204,6,853,Unknown
205,17,,Unknown
206,17,,Unknown
207,6,443,Encrypted
208,6,80,Unencrypted
209,6,40568,Unknown
210,6,80,Unencrypted
211,6,40584,Unknown
212,6,40568,Unknown
213,6,80,Unencrypted
214,6,40584,Unknown
215,6,80,Unencrypted
216,6,443,Encrypted
217,6,853,Unknown
218,6,80,Unencrypted
219,6,40568,Unknown
220,6,80,Unencrypted
221,6,40584,Unknown
222,6,40584,Unknown
223,6,80,Unencrypted
224,6,40568,Unknown
225,6,80,Unencrypted
226,6,443,Encrypted
227,6,80,Unencrypted
228,6,40568,Unknown
229,6,40568,Unknown
230,6,80,Unencrypted
