frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,6,443,Encrypted
3,6,46174,Unknown
4,6,443,Encrypted
5,6,443,Encrypted
6,6,46174,Unknown
7,6,46174,Unknown
8,6,443,Encrypted
9,6,443,Encrypted
10,6,46174,Unknown
11,6,443,Encrypted
12,6,46174,Unknown
13,6,443,Encrypted
14,6,443,Encrypted
15,6,853,Unknown
16,6,443,Encrypted
17,6,46174,Unknown
18,6,443,Encrypted
19,6,49126,Unknown
20,6,443,Encrypted
21,6,443,Encrypted
22,6,49126,Unknown
23,6,49126,Unknown
24,6,443,Encrypted
25,6,443,Encrypted
26,6,443,Encrypted
27,6,49126,Unknown
28,6,443,Encrypted
29,6,443,Encrypted
30,6,853,Unknown
31,6,49126,Unknown
32,6,443,Encrypted
33,6,443,Encrypted
34,6,443,Encrypted
35,17,,Unknown
36,17,,Unknown
37,6,8883,Unknown
38,6,43070,Unknown
39,6,43082,Unknown
40,6,443,Encrypted
41,6,443,Encrypted
42,6,443,Encrypted
43,6,443,Encrypted
44,6,43070,Unknown
45,6,43082,Unknown
46,6,38870,Unknown
47,6,8883,Unknown
48,6,8883,Unknown
49,6,38870,Unknown
50,6,43082,Unknown
51,6,443,Encrypted
52,6,43082,Unknown
53,6,443,Encrypted
54,6,43082,Unknown
55,6,443,Encrypted
56,6,43070,Unknown
57,6,43082,Unknown
58,6,443,Encrypted
59,6,443,Encrypted
60,6,443,Encrypted
61,6,43082,Unknown
62,6,443,Encrypted
63,6,43082,Unknown
64,6,443,Encrypted
65,6,43082,Unknown
66,6,443,Encrypted
67,6,43082,Unknown
68,6,443,Encrypted
69,6,43082,Unknown
70,6,443,Encrypted
71,6,43070,Unknown
72,6,443,Encrypted
73,6,43070,Unknown
74,6,443,Encrypted
75,6,43070,Unknown
76,6,443,Encrypted
77,6,43070,Unknown
78,6,443,Encrypted
79,6,43082,Unknown
80,6,38870,Unknown
81,6,8883,Unknown
82,6,8883,Unknown
83,6,38870,Unknown
84,6,43070,Unknown
85,6,43082,Unknown
86,6,443,Encrypted
87,6,43070,Unknown
88,6,443,Encrypted
89,6,43082,Unknown
90,6,43082,Unknown
91,6,443,Encrypted
92,6,43082,Unknown
93,6,38870,Unknown
94,6,38870,Unknown
95,6,8883,Unknown
96,6,8883,Unknown
97,6,38870,Unknown
98,6,38870,Unknown
99,6,8883,Unknown
100,6,38870,Unknown
101,6,8883,Unknown
102,6,38870,Unknown
103,6,43082,Unknown
104,6,43082,Unknown
105,6,443,Encrypted
106,6,443,Encrypted
107,6,43082,Unknown
108,17,,Unknown
109,17,,Unknown
110,6,80,Unencrypted
111,6,38870,Unknown
112,6,43082,Unknown
113,6,46636,Unknown
114,6,80,Unencrypted
115,6,80,Unencrypted
116,6,46636,Unknown
117,6,8883,Unknown
118,6,443,Encrypted
119,6,443,Encrypted
120,6,43082,Unknown
121,6,443,Encrypted
122,6,443,Encrypted
123,6,43082,Unknown
124,6,443,Encrypted
125,6,443,Encrypted
126,6,443,Encrypted
127,6,443,Encrypted
128,6,43082,Unknown
129,6,443,Encrypted
130,6,43082,Unknown
131,6,43082,Unknown
132,6,443,Encrypted
133,6,43082,Unknown
134,6,443,Encrypted
135,6,43082,Unknown
136,6,443,Encrypted
137,6,43082,Unknown
138,6,443,Encrypted
139,6,43082,Unknown
140,6,46636,Unknown
141,6,443,Encrypted
142,6,80,Unencrypted
143,6,80,Unencrypted
144,6,46636,Unknown
145,6,46636,Unknown
146,6,80,Unencrypted
147,6,46636,Unknown
148,6,46636,Unknown
149,6,80,Unencrypted
150,6,46636,Unknown
151,6,46636,Unknown
152,6,80,Unencrypted
153,6,46636,Unknown
154,6,46636,Unknown
155,6,80,Unencrypted
156,6,46636,Unknown
157,6,80,Unencrypted
158,6,80,Unencrypted
159,6,80,Unencrypted
160,6,80,Unencrypted
161,6,46636,Unknown
162,6,80,Unencrypted
163,6,46636,Unknown
164,6,443,Encrypted
165,6,43082,Unknown
166,6,443,Encrypted
167,6,43082,Unknown
168,6,46652,Unknown
169,6,80,Unencrypted
170,6,80,Unencrypted
171,6,46652,Unknown
172,6,46664,Unknown
173,6,80,Unencrypted
174,6,80,Unencrypted
175,6,46664,Unknown
176,6,46668,Unknown
177,6,80,Unencrypted
178,6,80,Unencrypted
179,6,46668,Unknown
180,6,46684,Unknown
181,6,80,Unencrypted
182,6,80,Unencrypted
183,6,46684,Unknown
184,6,46636,Unknown
185,6,80,Unencrypted
186,6,46636,Unknown
187,6,43082,Unknown
188,6,443,Encrypted
189,6,43082,Unknown
190,6,46652,Unknown
191,6,443,Encrypted
192,6,80,Unencrypted
193,6,46668,Unknown
194,6,46684,Unknown
195,6,80,Unencrypted
196,6,80,Unencrypted
197,6,46664,Unknown
198,6,80,Unencrypted
199,6,80,Unencrypted
200,6,80,Unencrypted
201,6,46652,Unknown
202,6,46668,Unknown
203,6,46636,Unknown
204,6,80,Unencrypted
205,6,46652,Unknown
206,6,46668,Unknown
207,6,80,Unencrypted
208,6,80,Unencrypted
209,6,80,Unencrypted
210,6,46636,Unknown
211,6,46636,Unknown
212,6,80,Unencrypted
213,6,853,Unknown
214,6,443,Encrypted
215,6,443,Encrypted
216,17,,Unknown
217,17,,Unknown
218,17,,Unknown
219,17,,Unknown
220,6,443,Encrypted
221,17,,Unknown
222,17,,Unknown
223,6,443,Encrypted
224,6,42646,Unknown
225,6,443,Encrypted
226,6,443,Encrypted
227,6,42646,Unknown
228,6,443,Encrypted
229,6,43082,Unknown
230,6,443,Encrypted
231,6,43082,Unknown
232,6,43082,Unknown
233,6,443,Encrypted
234,6,43082,Unknown
235,6,443,Encrypted
236,6,43082,Unknown
237,6,443,Encrypted
238,6,443,Encrypted
239,6,43082,Unknown
240,6,42646,Unknown
241,6,443,Encrypted
242,6,42646,Unknown
243,6,443,Encrypted
244,6,43082,Unknown
245,6,80,Unencrypted
246,6,46636,Unknown
247,6,443,Encrypted
248,6,43082,Unknown
249,6,43082,Unknown
250,6,443,Encrypted
251,6,443,Encrypted
252,6,443,Encrypted
253,6,43082,Unknown
254,6,443,Encrypted
