frame_no,ip_proto,dstport,encrypted
1,6,8883,Unknown
2,6,443,Encrypted
3,17,,Unknown
4,17,,Unknown
5,17,,Unknown
6,17,,Unknown
7,6,80,Unencrypted
8,6,41490,Unknown
9,6,80,Unencrypted
10,6,80,Unencrypted
11,6,41490,Unknown
12,6,41490,Unknown
13,6,80,Unencrypted
14,6,853,Unknown
15,6,443,Encrypted
16,6,853,Unknown
17,6,443,Encrypted
18,6,443,Encrypted
19,6,443,Encrypted
20,6,443,Encrypted
21,6,443,Encrypted
22,6,443,Encrypted
23,6,443,Encrypted
24,6,443,Encrypted
25,6,443,Encrypted
26,6,443,Encrypted
27,6,443,Encrypted
28,6,8883,Unknown
29,6,42624,Unknown
30,6,42624,Unknown
31,6,8883,Unknown
