frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,46004,Unknown
5,6,443,Encrypted
6,6,443,Encrypted
7,6,443,Encrypted
8,6,46004,Unknown
9,6,46004,Unknown
10,6,443,Encrypted
11,6,46004,Unknown
12,6,443,Encrypted
13,6,443,Encrypted
14,6,46004,Unknown
15,6,46004,Unknown
16,6,46004,Unknown
17,6,443,Encrypted
18,6,443,Encrypted
19,6,46004,Unknown
20,6,46004,Unknown
21,6,443,Encrypted
22,17,,Unknown
23,17,,Unknown
24,6,443,Encrypted
25,6,443,Encrypted
26,6,443,Encrypted
27,6,54450,Unknown
28,6,54454,Unknown
29,6,443,Encrypted
30,6,443,Encrypted
31,6,54452,Unknown
32,6,443,Encrypted
33,6,443,Encrypted
34,6,443,Encrypted
35,6,54450,Unknown
36,6,54454,Unknown
37,6,443,Encrypted
38,6,54452,Unknown
39,6,54454,Unknown
40,6,443,Encrypted
41,6,54454,Unknown
42,6,443,Encrypted
43,6,443,Encrypted
44,6,54454,Unknown
45,6,54452,Unknown
46,6,443,Encrypted
47,6,54450,Unknown
48,6,443,Encrypted
49,6,54450,Unknown
50,6,443,Encrypted
51,6,443,Encrypted
52,6,54452,Unknown
53,6,443,Encrypted
54,6,54450,Unknown
55,6,54454,Unknown
56,6,443,Encrypted
57,6,54454,Unknown
58,6,54452,Unknown
59,6,443,Encrypted
60,6,54452,Unknown
61,6,54450,Unknown
62,6,443,Encrypted
63,6,54450,Unknown
64,6,54454,Unknown
65,6,54454,Unknown
66,6,443,Encrypted
67,6,54454,Unknown
68,6,54454,Unknown
69,6,443,Encrypted
70,6,54454,Unknown
71,6,443,Encrypted
72,6,54450,Unknown
73,6,443,Encrypted
74,6,443,Encrypted
75,6,54454,Unknown
76,6,54454,Unknown
77,6,54452,Unknown
78,6,443,Encrypted
79,6,443,Encrypted
80,6,54450,Unknown
81,6,54450,Unknown
82,6,443,Encrypted
83,6,54452,Unknown
84,6,54452,Unknown
