frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,52280,Unknown
5,6,443,Encrypted
6,6,443,Encrypted
7,6,52280,Unknown
8,6,52280,Unknown
9,6,443,Encrypted
10,6,443,Encrypted
11,6,52280,Unknown
12,6,52280,Unknown
13,6,443,Encrypted
14,6,52280,Unknown
15,6,52280,Unknown
16,6,52280,Unknown
17,6,443,Encrypted
18,6,52280,Unknown
19,6,52280,Unknown
20,6,443,Encrypted
21,6,52280,Unknown
22,6,443,Encrypted
23,6,443,Encrypted
24,6,52280,Unknown
25,6,443,Encrypted
26,6,52280,Unknown
27,6,52280,Unknown
28,6,443,Encrypted
29,6,443,Encrypted
30,6,52280,Unknown
31,6,443,Encrypted
32,6,443,Encrypted
33,6,52284,Unknown
34,6,443,Encrypted
35,6,52286,Unknown
36,6,443,Encrypted
37,6,443,Encrypted
38,6,52284,Unknown
39,6,443,Encrypted
40,6,52286,Unknown
41,6,52280,Unknown
42,6,443,Encrypted
43,6,52280,Unknown
44,6,443,Encrypted
45,6,52280,Unknown
46,6,443,Encrypted
47,6,52284,Unknown
48,6,443,Encrypted
49,6,52286,Unknown
50,6,443,Encrypted
51,6,52286,Unknown
52,6,443,Encrypted
53,6,443,Encrypted
54,6,52284,Unknown
55,6,443,Encrypted
56,6,52286,Unknown
57,6,52284,Unknown
58,6,443,Encrypted
59,6,52284,Unknown
60,6,52286,Unknown
61,6,443,Encrypted
62,6,52286,Unknown
63,6,52284,Unknown
64,6,443,Encrypted
65,6,52286,Unknown
66,6,443,Encrypted
67,6,443,Encrypted
68,6,52280,Unknown
69,6,443,Encrypted
70,6,52286,Unknown
71,6,443,Encrypted
72,6,52284,Unknown
73,6,52280,Unknown
74,6,52284,Unknown
75,6,52286,Unknown
