frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,52358,Unknown
5,6,443,Encrypted
6,6,443,Encrypted
7,6,52358,Unknown
8,6,52358,Unknown
9,6,443,Encrypted
10,6,443,Encrypted
11,6,52358,Unknown
12,6,52358,Unknown
13,6,443,Encrypted
14,6,52358,Unknown
15,6,52358,Unknown
16,6,52358,Unknown
17,6,443,Encrypted
18,6,52358,Unknown
19,6,52358,Unknown
20,6,443,Encrypted
21,6,52358,Unknown
22,6,443,Encrypted
23,6,443,Encrypted
24,6,52358,Unknown
25,6,443,Encrypted
26,6,52358,Unknown
27,6,52358,Unknown
28,6,443,Encrypted
29,6,443,Encrypted
30,6,52358,Unknown
31,6,443,Encrypted
32,6,443,Encrypted
33,6,52362,Unknown
34,6,443,Encrypted
35,6,443,Encrypted
36,6,52362,Unknown
37,6,52358,Unknown
38,6,52364,Unknown
39,6,443,Encrypted
40,6,443,Encrypted
41,6,52358,Unknown
42,6,443,Encrypted
43,6,443,Encrypted
44,6,52364,Unknown
45,6,52362,Unknown
46,6,443,Encrypted
47,6,443,Encrypted
48,6,52362,Unknown
49,6,52364,Unknown
50,6,443,Encrypted
51,6,443,Encrypted
52,6,52364,Unknown
53,6,52362,Unknown
54,6,443,Encrypted
55,6,52362,Unknown
56,6,52364,Unknown
57,6,443,Encrypted
58,6,52364,Unknown
59,6,52362,Unknown
60,6,443,Encrypted
61,6,52364,Unknown
62,6,443,Encrypted
63,6,443,Encrypted
64,6,52364,Unknown
65,6,443,Encrypted
66,6,52358,Unknown
67,6,443,Encrypted
68,6,52362,Unknown
69,6,52362,Unknown
70,6,52358,Unknown
71,6,52364,Unknown
