frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,443,Encrypted
5,6,53766,Unknown
6,6,443,Encrypted
7,6,443,Encrypted
8,6,53766,Unknown
9,6,53768,Unknown
10,6,443,Encrypted
11,6,443,Encrypted
12,6,53768,Unknown
13,6,53766,Unknown
14,6,443,Encrypted
15,6,53766,Unknown
16,6,443,Encrypted
17,6,443,Encrypted
18,6,53766,Unknown
19,6,53768,Unknown
20,6,443,Encrypted
21,6,443,Encrypted
22,6,53768,Unknown
23,6,53766,Unknown
24,6,443,Encrypted
25,6,53766,Unknown
26,6,53768,Unknown
27,6,443,Encrypted
28,6,53768,Unknown
29,6,53768,Unknown
30,6,443,Encrypted
31,6,53766,Unknown
32,6,443,Encrypted
33,6,443,Encrypted
34,6,53768,Unknown
35,6,53768,Unknown
36,6,443,Encrypted
37,6,443,Encrypted
38,6,53766,Unknown
39,6,53766,Unknown
40,6,443,Encrypted
41,6,53768,Unknown
42,6,443,Encrypted
43,6,443,Encrypted
44,6,53774,Unknown
45,6,443,Encrypted
46,6,443,Encrypted
47,6,53774,Unknown
48,6,53778,Unknown
49,6,443,Encrypted
50,6,443,Encrypted
51,6,53778,Unknown
52,17,,Unknown
53,6,53768,Unknown
54,6,443,Encrypted
55,6,53768,Unknown
56,6,443,Encrypted
57,6,53768,Unknown
58,6,443,Encrypted
59,6,53768,Unknown
60,6,443,Encrypted
61,6,53768,Unknown
62,6,443,Encrypted
63,17,,Unknown
64,6,443,Encrypted
65,6,443,Encrypted
66,6,443,Encrypted
67,6,44870,Unknown
68,6,443,Encrypted
69,6,44872,Unknown
70,6,443,Encrypted
71,6,443,Encrypted
72,6,443,Encrypted
73,6,443,Encrypted
74,6,443,Encrypted
75,6,44870,Unknown
76,6,44872,Unknown
77,6,44874,Unknown
78,6,443,Encrypted
79,6,53774,Unknown
80,6,443,Encrypted
81,6,53774,Unknown
82,6,443,Encrypted
83,6,53774,Unknown
84,6,443,Encrypted
85,6,443,Encrypted
86,6,443,Encrypted
87,6,443,Encrypted
88,6,53768,Unknown
89,6,44874,Unknown
90,6,443,Encrypted
91,6,53774,Unknown
92,6,53778,Unknown
93,6,443,Encrypted
94,6,443,Encrypted
95,6,53778,Unknown
96,6,44870,Unknown
97,6,44872,Unknown
98,6,443,Encrypted
99,6,443,Encrypted
100,6,443,Encrypted
101,6,443,Encrypted
102,6,44870,Unknown
103,6,443,Encrypted
104,6,44870,Unknown
105,6,443,Encrypted
106,6,53778,Unknown
107,6,443,Encrypted
108,6,44872,Unknown
109,6,443,Encrypted
110,6,44872,Unknown
111,6,44874,Unknown
112,6,443,Encrypted
113,6,443,Encrypted
114,6,44874,Unknown
115,6,443,Encrypted
116,6,44874,Unknown
117,6,53774,Unknown
118,6,443,Encrypted
119,6,53774,Unknown
120,6,44870,Unknown
121,6,53794,Unknown
122,6,443,Encrypted
123,6,443,Encrypted
124,6,53794,Unknown
125,6,443,Encrypted
126,6,53778,Unknown
127,6,44870,Unknown
128,6,443,Encrypted
129,6,53778,Unknown
130,6,44870,Unknown
131,6,44870,Unknown
132,6,443,Encrypted
133,6,44872,Unknown
134,6,44872,Unknown
135,6,443,Encrypted
136,6,44874,Unknown
137,6,53794,Unknown
138,6,443,Encrypted
139,6,53794,Unknown
140,6,443,Encrypted
141,6,53774,Unknown
142,6,443,Encrypted
143,6,53794,Unknown
144,6,443,Encrypted
145,6,443,Encrypted
146,6,53794,Unknown
147,6,443,Encrypted
148,6,53794,Unknown
149,6,443,Encrypted
150,6,53774,Unknown
151,6,53774,Unknown
152,6,443,Encrypted
153,6,53768,Unknown
