frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,443,Encrypted
5,6,53830,Unknown
6,6,443,Encrypted
7,6,443,Encrypted
8,6,53830,Unknown
9,6,53832,Unknown
10,6,443,Encrypted
11,6,443,Encrypted
12,6,53832,Unknown
13,6,53830,Unknown
14,6,443,Encrypted
15,6,53830,Unknown
16,6,53832,Unknown
17,6,443,Encrypted
18,6,443,Encrypted
19,6,443,Encrypted
20,6,53830,Unknown
21,6,443,Encrypted
22,6,53832,Unknown
23,6,53830,Unknown
24,6,53832,Unknown
25,6,443,Encrypted
26,6,53830,Unknown
27,6,443,Encrypted
28,6,53832,Unknown
29,6,53830,Unknown
30,6,443,Encrypted
31,6,53832,Unknown
32,6,443,Encrypted
33,17,,Unknown
34,17,,Unknown
35,6,443,Encrypted
36,6,42166,Unknown
37,6,443,Encrypted
38,6,443,Encrypted
39,6,42166,Unknown
40,6,443,Encrypted
41,6,42166,Unknown
42,6,42166,Unknown
43,6,443,Encrypted
44,6,42166,Unknown
45,6,443,Encrypted
46,6,42166,Unknown
47,6,443,Encrypted
48,6,443,Encrypted
49,6,42166,Unknown
50,6,42166,Unknown
51,6,443,Encrypted
52,6,42166,Unknown
53,6,42166,Unknown
54,6,443,Encrypted
55,6,443,Encrypted
56,6,443,Encrypted
57,6,53830,Unknown
58,6,53842,Unknown
59,6,443,Encrypted
60,6,443,Encrypted
61,6,443,Encrypted
62,6,53842,Unknown
63,6,53842,Unknown
64,6,443,Encrypted
65,6,443,Encrypted
66,6,53842,Unknown
67,6,53830,Unknown
68,6,443,Encrypted
69,6,53842,Unknown
70,6,443,Encrypted
71,6,53842,Unknown
72,6,53842,Unknown
73,6,443,Encrypted
74,6,443,Encrypted
75,6,443,Encrypted
76,6,53830,Unknown
77,6,53846,Unknown
78,6,443,Encrypted
79,6,443,Encrypted
80,6,443,Encrypted
81,6,53846,Unknown
82,6,53830,Unknown
83,6,443,Encrypted
84,6,53846,Unknown
85,6,443,Encrypted
86,6,443,Encrypted
87,6,53846,Unknown
88,6,443,Encrypted
89,6,53846,Unknown
90,6,53846,Unknown
91,6,443,Encrypted
92,6,443,Encrypted
93,6,53832,Unknown
94,6,53832,Unknown
95,6,443,Encrypted
96,6,53830,Unknown
97,6,53830,Unknown
98,6,443,Encrypted
