frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,6,443,Encrypted
3,6,59036,Unknown
4,6,443,Encrypted
5,6,443,Encrypted
6,6,443,Encrypted
7,6,59036,Unknown
8,6,59036,Unknown
9,6,443,Encrypted
10,6,443,Encrypted
11,6,59036,Unknown
12,6,59036,Unknown
13,6,443,Encrypted
14,6,59036,Unknown
15,6,59036,Unknown
16,6,443,Encrypted
17,17,,Unknown
18,17,,Unknown
19,6,443,Encrypted
20,6,54158,Unknown
21,6,443,Encrypted
22,6,443,Encrypted
23,6,54158,Unknown
24,6,54158,Unknown
25,6,443,Encrypted
26,6,443,Encrypted
27,6,54158,Unknown
28,6,54158,Unknown
29,6,443,Encrypted
30,6,54158,Unknown
31,17,,Unknown
32,17,,Unknown
33,6,443,Encrypted
34,6,443,Encrypted
35,6,443,Encrypted
36,6,45250,Unknown
37,6,443,Encrypted
38,6,443,Encrypted
39,6,443,Encrypted
40,6,45250,Unknown
41,6,45252,Unknown
42,6,443,Encrypted
43,6,443,Encrypted
44,6,443,Encrypted
45,6,45252,Unknown
46,6,45258,Unknown
47,6,443,Encrypted
48,6,45250,Unknown
49,6,443,Encrypted
50,6,443,Encrypted
51,6,443,Encrypted
52,6,45258,Unknown
53,6,443,Encrypted
54,6,45250,Unknown
55,6,443,Encrypted
56,6,45250,Unknown
57,6,45252,Unknown
58,6,443,Encrypted
59,6,443,Encrypted
60,6,45252,Unknown
61,6,443,Encrypted
62,6,45252,Unknown
63,6,45258,Unknown
64,6,443,Encrypted
65,6,443,Encrypted
66,6,45258,Unknown
67,6,443,Encrypted
68,6,45258,Unknown
69,6,45252,Unknown
70,6,443,Encrypted
71,6,45252,Unknown
72,6,45252,Unknown
73,6,443,Encrypted
74,6,45250,Unknown
75,6,45258,Unknown
76,6,443,Encrypted
77,6,443,Encrypted
78,6,54158,Unknown
79,6,443,Encrypted
80,6,443,Encrypted
81,6,54158,Unknown
82,6,443,Encrypted
83,6,45250,Unknown
84,6,443,Encrypted
85,6,45252,Unknown
86,6,443,Encrypted
87,6,45258,Unknown
88,6,45252,Unknown
89,6,443,Encrypted
90,6,443,Encrypted
91,6,45252,Unknown
92,6,443,Encrypted
93,6,443,Encrypted
94,6,443,Encrypted
95,6,443,Encrypted
96,6,45252,Unknown
97,6,45250,Unknown
98,6,443,Encrypted
99,6,45258,Unknown
100,6,443,Encrypted
101,6,443,Encrypted
102,6,54174,Unknown
103,6,443,Encrypted
104,6,54180,Unknown
105,6,443,Encrypted
106,6,54178,Unknown
107,6,443,Encrypted
108,6,54182,Unknown
109,6,443,Encrypted
110,6,443,Encrypted
111,6,54174,Unknown
112,6,443,Encrypted
113,6,54180,Unknown
114,6,443,Encrypted
115,6,54178,Unknown
116,6,443,Encrypted
117,6,54182,Unknown
118,6,54180,Unknown
119,6,443,Encrypted
120,6,54174,Unknown
121,6,54180,Unknown
122,6,443,Encrypted
123,6,443,Encrypted
124,6,54178,Unknown
125,6,443,Encrypted
126,6,54182,Unknown
127,6,443,Encrypted
128,6,54182,Unknown
129,6,443,Encrypted
130,6,443,Encrypted
131,6,54180,Unknown
132,6,443,Encrypted
133,6,54174,Unknown
134,6,443,Encrypted
135,6,54178,Unknown
136,6,443,Encrypted
137,6,54182,Unknown
138,6,54180,Unknown
139,6,443,Encrypted
140,6,54180,Unknown
141,6,54174,Unknown
142,6,443,Encrypted
143,6,54174,Unknown
144,6,54178,Unknown
145,6,54182,Unknown
146,6,443,Encrypted
147,6,443,Encrypted
148,6,54178,Unknown
149,6,54182,Unknown
150,6,54174,Unknown
151,6,54174,Unknown
152,6,443,Encrypted
153,6,54174,Unknown
154,6,443,Encrypted
