frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,58030,Unknown
5,6,443,Encrypted
6,6,443,Encrypted
7,6,58030,Unknown
8,6,443,Encrypted
9,6,58030,Unknown
10,6,58030,Unknown
11,6,443,Encrypted
12,6,443,Encrypted
13,6,58030,Unknown
14,6,58030,Unknown
15,6,58030,Unknown
16,6,443,Encrypted
17,6,443,Encrypted
18,6,58030,Unknown
19,6,58030,Unknown
20,6,443,Encrypted
21,17,,Unknown
22,17,,Unknown
23,6,443,Encrypted
24,6,443,Encrypted
25,6,443,Encrypted
26,6,52914,Unknown
27,6,443,Encrypted
28,6,52910,Unknown
29,6,443,Encrypted
30,6,52912,Unknown
31,6,443,Encrypted
32,6,443,Encrypted
33,6,52914,Unknown
34,6,443,Encrypted
35,6,52910,Unknown
36,6,443,Encrypted
37,6,52912,Unknown
38,6,52914,Unknown
39,6,443,Encrypted
40,6,52914,Unknown
41,6,443,Encrypted
42,6,443,Encrypted
43,6,52910,Unknown
44,6,52914,Unknown
45,6,443,Encrypted
46,6,52910,Unknown
47,6,443,Encrypted
48,6,52912,Unknown
49,6,443,Encrypted
50,6,443,Encrypted
51,6,52910,Unknown
52,6,52912,Unknown
53,6,443,Encrypted
54,6,443,Encrypted
55,6,52912,Unknown
56,6,52914,Unknown
57,6,443,Encrypted
58,6,52914,Unknown
59,6,52910,Unknown
60,6,52912,Unknown
61,6,443,Encrypted
62,6,52910,Unknown
63,6,443,Encrypted
64,6,52912,Unknown
65,6,52912,Unknown
66,6,52912,Unknown
67,6,443,Encrypted
68,6,52912,Unknown
69,6,443,Encrypted
70,6,443,Encrypted
71,6,52912,Unknown
72,6,443,Encrypted
73,6,52922,Unknown
74,6,443,Encrypted
75,6,443,Encrypted
76,6,52922,Unknown
77,6,52922,Unknown
78,6,443,Encrypted
79,6,52922,Unknown
80,6,443,Encrypted
81,6,443,Encrypted
82,6,52922,Unknown
83,6,52922,Unknown
84,6,443,Encrypted
85,6,52922,Unknown
86,6,52914,Unknown
87,6,443,Encrypted
88,6,52912,Unknown
89,6,443,Encrypted
90,6,52910,Unknown
91,6,443,Encrypted
92,6,443,Encrypted
93,6,52914,Unknown
94,6,52914,Unknown
95,6,443,Encrypted
96,6,52912,Unknown
97,6,52912,Unknown
98,6,443,Encrypted
99,6,52910,Unknown
100,6,443,Encrypted
101,6,52926,Unknown
102,6,443,Encrypted
103,6,443,Encrypted
104,6,52926,Unknown
105,6,52926,Unknown
106,6,443,Encrypted
107,6,443,Encrypted
108,6,52926,Unknown
109,6,52910,Unknown
110,6,443,Encrypted
111,6,52926,Unknown
112,6,443,Encrypted
113,6,52926,Unknown
114,6,52926,Unknown
115,6,443,Encrypted
116,6,443,Encrypted
117,6,52926,Unknown
118,6,52922,Unknown
119,6,443,Encrypted
120,6,443,Encrypted
121,6,52922,Unknown
122,6,443,Encrypted
123,6,52910,Unknown
124,6,443,Encrypted
125,6,443,Encrypted
126,6,52930,Unknown
127,6,443,Encrypted
128,6,443,Encrypted
129,6,52930,Unknown
130,6,52932,Unknown
131,6,443,Encrypted
132,6,443,Encrypted
