frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,6,443,Encrypted
3,6,35330,Unknown
4,6,443,Encrypted
5,6,443,Encrypted
6,6,35330,Unknown
7,6,443,Encrypted
8,6,35330,Unknown
9,6,35330,Unknown
10,6,443,Encrypted
11,6,35330,Unknown
12,6,443,Encrypted
13,6,443,Encrypted
14,6,35330,Unknown
15,6,35330,Unknown
16,6,443,Encrypted
17,6,35330,Unknown
18,6,35330,Unknown
19,6,35330,Unknown
20,6,443,Encrypted
21,17,,Unknown
22,17,,Unknown
23,6,443,Encrypted
24,6,443,Encrypted
25,6,443,Encrypted
26,6,53260,Unknown
27,6,443,Encrypted
28,6,443,Encrypted
29,6,53260,Unknown
30,6,53262,Unknown
31,6,443,Encrypted
32,6,443,Encrypted
33,6,53262,Unknown
34,6,53264,Unknown
35,6,443,Encrypted
36,6,443,Encrypted
37,6,53264,Unknown
38,6,53260,Unknown
39,6,443,Encrypted
40,6,443,Encrypted
41,6,53260,Unknown
42,6,53262,Unknown
43,6,443,Encrypted
44,6,53262,Unknown
45,6,443,Encrypted
46,6,443,Encrypted
47,6,53262,Unknown
48,6,53264,Unknown
49,6,443,Encrypted
50,6,53264,Unknown
51,6,443,Encrypted
52,6,443,Encrypted
53,6,53264,Unknown
54,6,53260,Unknown
55,6,443,Encrypted
56,6,53260,Unknown
57,6,53262,Unknown
58,6,443,Encrypted
59,6,53262,Unknown
60,6,53264,Unknown
61,6,443,Encrypted
62,6,53264,Unknown
63,6,53262,Unknown
64,6,53262,Unknown
65,6,443,Encrypted
66,6,53262,Unknown
67,6,443,Encrypted
68,6,53262,Unknown
69,6,443,Encrypted
70,6,53272,Unknown
71,6,443,Encrypted
72,6,443,Encrypted
73,6,53272,Unknown
74,6,53272,Unknown
75,6,443,Encrypted
76,6,53272,Unknown
77,6,443,Encrypted
78,6,443,Encrypted
79,6,53272,Unknown
80,6,53272,Unknown
81,6,443,Encrypted
82,6,53272,Unknown
83,6,443,Encrypted
84,6,443,Encrypted
85,6,53276,Unknown
86,6,53278,Unknown
87,6,443,Encrypted
88,6,443,Encrypted
89,6,443,Encrypted
90,6,53276,Unknown
91,6,443,Encrypted
92,6,53278,Unknown
93,6,53278,Unknown
94,6,443,Encrypted
95,6,53276,Unknown
96,6,443,Encrypted
97,6,443,Encrypted
98,6,53278,Unknown
99,6,443,Encrypted
100,6,53276,Unknown
101,6,53276,Unknown
102,6,53278,Unknown
103,6,443,Encrypted
104,6,53276,Unknown
105,6,443,Encrypted
106,6,53278,Unknown
107,6,443,Encrypted
108,6,53284,Unknown
109,6,443,Encrypted
110,6,443,Encrypted
111,6,53284,Unknown
112,6,53284,Unknown
113,6,443,Encrypted
114,6,443,Encrypted
115,6,53284,Unknown
116,6,53276,Unknown
117,6,443,Encrypted
118,6,53284,Unknown
119,6,443,Encrypted
120,6,53284,Unknown
121,6,443,Encrypted
122,6,53276,Unknown
123,6,443,Encrypted
124,6,443,Encrypted
125,6,443,Encrypted
126,6,53292,Unknown
127,6,443,Encrypted
128,6,53288,Unknown
129,6,53290,Unknown
130,6,443,Encrypted
131,6,443,Encrypted
132,6,443,Encrypted
133,6,53292,Unknown
134,6,443,Encrypted
135,6,53288,Unknown
136,6,443,Encrypted
137,6,53290,Unknown
138,6,53278,Unknown
139,6,443,Encrypted
140,6,53292,Unknown
141,6,443,Encrypted
142,6,53292,Unknown
143,6,443,Encrypted
144,6,53288,Unknown
145,6,443,Encrypted
146,6,53288,Unknown
147,6,53290,Unknown
148,6,443,Encrypted
149,6,443,Encrypted
150,6,443,Encrypted
151,6,53292,Unknown
152,6,443,Encrypted
153,6,53288,Unknown
154,6,443,Encrypted
155,6,53290,Unknown
156,6,53292,Unknown
157,6,53288,Unknown
158,6,53290,Unknown
159,6,443,Encrypted
160,6,53290,Unknown
161,6,443,Encrypted
162,6,53292,Unknown
163,6,443,Encrypted
164,6,53288,Unknown
165,6,443,Encrypted
166,6,53278,Unknown
167,6,443,Encrypted
168,6,443,Encrypted
169,6,443,Encrypted
170,6,53288,Unknown
171,6,53288,Unknown
172,6,443,Encrypted
173,6,53300,Unknown
174,6,443,Encrypted
175,6,443,Encrypted
176,6,53300,Unknown
177,6,53302,Unknown
178,6,443,Encrypted
179,6,53278,Unknown
180,6,443,Encrypted
181,6,53278,Unknown
182,6,443,Encrypted
183,6,53278,Unknown
184,6,443,Encrypted
185,6,443,Encrypted
186,6,53302,Unknown
187,6,53278,Unknown
188,6,443,Encrypted
189,6,53278,Unknown
190,6,53304,Unknown
191,6,443,Encrypted
192,6,443,Encrypted
193,6,443,Encrypted
194,6,53304,Unknown
195,17,,Unknown
196,6,53300,Unknown
197,6,443,Encrypted
198,6,53264,Unknown
199,6,53300,Unknown
200,17,,Unknown
201,6,443,Encrypted
202,6,443,Encrypted
203,6,443,Encrypted
204,6,443,Encrypted
205,6,443,Encrypted
206,6,53300,Unknown
207,6,46004,Unknown
208,6,46008,Unknown
209,6,443,Encrypted
210,6,443,Encrypted
211,6,46006,Unknown
212,6,443,Encrypted
213,6,443,Encrypted
214,6,443,Encrypted
215,6,443,Encrypted
216,6,443,Encrypted
217,6,46004,Unknown
218,6,46008,Unknown
219,6,443,Encrypted
220,6,443,Encrypted
221,6,46006,Unknown
222,6,443,Encrypted
223,6,46004,Unknown
224,6,443,Encrypted
225,6,46006,Unknown
226,6,46008,Unknown
227,6,443,Encrypted
228,6,443,Encrypted
229,6,443,Encrypted
230,6,46006,Unknown
231,6,443,Encrypted
232,6,46006,Unknown
233,6,443,Encrypted
234,6,46008,Unknown
235,6,443,Encrypted
236,6,46004,Unknown
237,6,443,Encrypted
238,6,46004,Unknown
239,6,443,Encrypted
240,6,46008,Unknown
241,6,53304,Unknown
242,6,443,Encrypted
243,6,53304,Unknown
244,6,443,Encrypted
245,6,443,Encrypted
246,6,53304,Unknown
247,6,53302,Unknown
248,6,443,Encrypted
249,6,53302,Unknown
250,6,443,Encrypted
251,6,443,Encrypted
252,6,53302,Unknown
253,6,53300,Unknown
254,6,443,Encrypted
255,6,53300,Unknown
256,6,46004,Unknown
