frame_no,ip_proto,dstport,encrypted
1,17,,Unknown
2,17,,Unknown
3,6,443,Encrypted
4,6,51588,Unknown
5,6,443,Encrypted
6,6,443,Encrypted
7,6,443,Encrypted
8,6,51588,Unknown
9,6,51588,Unknown
10,6,443,Encrypted
11,6,51588,Unknown
12,6,443,Encrypted
13,6,51588,Unknown
14,6,443,Encrypted
15,6,51588,Unknown
16,6,443,Encrypted
17,6,51588,Unknown
18,6,443,Encrypted
19,6,443,Encrypted
20,6,51588,Unknown
21,6,51588,Unknown
22,6,443,Encrypted
23,6,51588,Unknown
24,6,51588,Unknown
25,6,51588,Unknown
26,6,443,Encrypted
27,17,,Unknown
28,17,,Unknown
29,6,443,Encrypted
30,6,443,Encrypted
31,6,53726,Unknown
32,6,443,Encrypted
33,6,53724,Unknown
34,6,443,Encrypted
35,6,443,Encrypted
36,6,53726,Unknown
37,6,443,Encrypted
38,6,53724,Unknown
39,6,53724,Unknown
40,6,53726,Unknown
41,6,443,Encrypted
42,6,443,Encrypted
43,6,53724,Unknown
44,6,443,Encrypted
45,6,443,Encrypted
46,6,53726,Unknown
47,6,443,Encrypted
48,6,53724,Unknown
49,6,53726,Unknown
50,6,53724,Unknown
51,6,443,Encrypted
52,6,53726,Unknown
53,6,443,Encrypted
54,6,53724,Unknown
55,6,53724,Unknown
56,6,443,Encrypted
57,6,53726,Unknown
58,6,443,Encrypted
59,6,443,Encrypted
60,6,53724,Unknown
61,6,443,Encrypted
62,6,53732,Unknown
63,6,443,Encrypted
64,6,443,Encrypted
65,6,53732,Unknown
66,6,443,Encrypted
67,6,53732,Unknown
68,6,53732,Unknown
69,6,443,Encrypted
70,6,443,Encrypted
71,6,53732,Unknown
72,6,443,Encrypted
73,6,53732,Unknown
74,6,53724,Unknown
75,6,443,Encrypted
76,6,53732,Unknown
77,6,443,Encrypted
78,6,443,Encrypted
79,6,443,Encrypted
80,6,53724,Unknown
81,6,53736,Unknown
82,6,443,Encrypted
83,6,443,Encrypted
84,6,443,Encrypted
85,6,53736,Unknown
86,6,53724,Unknown
87,6,443,Encrypted
88,6,53736,Unknown
89,6,443,Encrypted
90,6,443,Encrypted
91,6,53736,Unknown
92,6,443,Encrypted
93,6,53736,Unknown
94,6,53736,Unknown
95,6,53736,Unknown
96,6,443,Encrypted
97,6,443,Encrypted
98,6,53724,Unknown
99,6,443,Encrypted
100,6,53726,Unknown
101,6,53724,Unknown
102,6,443,Encrypted
103,6,53726,Unknown
