packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,60,tcp,42948,853,192.168.1.122,10.215.173.2,inbound
2,72,dns,56329,53,10.215.173.1,10.215.173.2,inbound
3,201,dns,53,56329,10.215.173.2,10.215.173.1,inbound
4,60,tcp,45452,443,10.215.173.1,35.166.252.7,outbound
5,79,dns,13769,53,10.215.173.1,10.215.173.2,inbound
6,61,dns,16141,53,10.215.173.1,10.215.173.2,inbound
7,219,dns,53,13769,10.215.173.2,10.215.173.1,inbound
8,265,dns,53,16141,10.215.173.2,10.215.173.1,inbound
9,60,tcp,48222,443,10.215.173.1,52.88.36.62,outbound
10,60,tcp,49924,443,10.215.173.1,54.201.244.114,outbound
11,48,tcp,443,45452,35.166.252.7,10.215.173.1,inbound
12,40,tcp,45452,443,10.215.173.1,35.166.252.7,outbound
13,60,tcp,49934,443,10.215.173.1,54.201.244.114,outbound
14,81,dns,23487,53,10.215.173.1,10.215.173.2,inbound
15,557,tls,45452,443,10.215.173.1,35.166.252.7,outbound
16,40,tcp,443,45452,35.166.252.7,10.215.173.1,inbound
17,197,dns,53,23487,10.215.173.2,10.215.173.1,inbound
18,60,tcp,37124,443,10.215.173.1,52.38.68.215,outbound
19,60,tcp,48226,443,10.215.173.1,52.88.36.62,outbound
20,60,tcp,48234,443,10.215.173.1,52.88.36.62,outbound
21,48,tcp,443,49924,54.201.244.114,10.215.173.1,inbound
22,40,tcp,49924,443,10.215.173.1,54.201.244.114,outbound
23,48,tcp,443,48222,52.88.36.62,10.215.173.1,inbound
24,40,tcp,48222,443,10.215.173.1,52.88.36.62,outbound
25,60,tcp,49948,443,10.215.173.1,54.201.244.114,outbound
26,557,tls,49924,443,10.215.173.1,54.201.244.114,outbound
27,60,tcp,37130,443,10.215.173.1,52.38.68.215,outbound
28,557,tls,48222,443,10.215.173.1,52.88.36.62,outbound
29,60,tcp,37146,443,10.215.173.1,52.38.68.215,outbound
