packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,60,tcp,49694,853,192.168.1.122,10.215.173.2,inbound
2,72,dns,41151,53,10.215.173.1,10.215.173.2,inbound
3,61,dns,49023,53,10.215.173.1,10.215.173.2,inbound
4,79,dns,60091,53,10.215.173.1,10.215.173.2,inbound
5,517,dns,53,41151,10.215.173.2,10.215.173.1,inbound
6,60,tcp,47412,443,10.215.173.1,35.166.252.7,outbound
7,525,dns,53,49023,10.215.173.2,10.215.173.1,inbound
8,535,dns,53,60091,10.215.173.2,10.215.173.1,inbound
9,60,tcp,40602,443,10.215.173.1,52.88.36.62,outbound
10,60,tcp,40614,443,10.215.173.1,52.88.36.62,outbound
11,60,tcp,40626,443,10.215.173.1,52.88.36.62,outbound
12,60,tcp,40632,443,10.215.173.1,52.88.36.62,outbound
13,60,tcp,40028,443,10.215.173.1,54.187.227.208,outbound
14,60,tcp,40042,443,10.215.173.1,54.187.227.208,outbound
15,60,tcp,40044,443,10.215.173.1,54.187.227.208,outbound
16,81,dns,4168,53,10.215.173.1,10.215.173.2,inbound
17,48,tcp,443,47412,35.166.252.7,10.215.173.1,inbound
18,40,tcp,47412,443,10.215.173.1,35.166.252.7,outbound
19,557,tls,47412,443,10.215.173.1,35.166.252.7,outbound
20,40,tcp,443,47412,35.166.252.7,10.215.173.1,inbound
21,66,dns,57552,53,10.215.173.1,10.215.173.2,inbound
22,123,dns,53,57552,10.215.173.2,10.215.173.1,inbound
23,60,tcp,49126,443,10.215.173.1,151.101.41.208,outbound
24,48,tcp,443,40602,52.88.36.62,10.215.173.1,inbound
25,40,tcp,40602,443,10.215.173.1,52.88.36.62,outbound
26,48,tcp,443,49126,151.101.41.208,10.215.173.1,inbound
27,40,tcp,49126,443,10.215.173.1,151.101.41.208,outbound
28,557,tls,40602,443,10.215.173.1,52.88.36.62,outbound
29,40,tcp,443,40602,52.88.36.62,10.215.173.1,inbound
30,48,tcp,443,40626,52.88.36.62,10.215.173.1,inbound
31,40,tcp,40626,443,10.215.173.1,52.88.36.62,outbound
32,48,tcp,443,40614,52.88.36.62,10.215.173.1,inbound
33,40,tcp,40614,443,10.215.173.1,52.88.36.62,outbound
34,557,tls,49126,443,10.215.173.1,151.101.41.208,outbound
35,557,tls,40626,443,10.215.173.1,52.88.36.62,outbound
36,40,tcp,443,40626,52.88.36.62,10.215.173.1,inbound
37,40,tcp,443,49126,151.101.41.208,10.215.173.1,inbound
38,48,tcp,443,40632,52.88.36.62,10.215.173.1,inbound
39,40,tcp,40632,443,10.215.173.1,52.88.36.62,outbound
40,557,tls,40614,443,10.215.173.1,52.88.36.62,outbound
41,557,tls,40632,443,10.215.173.1,52.88.36.62,outbound
42,40,tcp,443,40614,52.88.36.62,10.215.173.1,inbound
43,40,tcp,443,40632,52.88.36.62,10.215.173.1,inbound
44,48,tcp,443,40028,54.187.227.208,10.215.173.1,inbound
45,48,tcp,443,40042,54.187.227.208,10.215.173.1,inbound
46,40,tcp,40028,443,10.215.173.1,54.187.227.208,outbound
47,40,tcp,40042,443,10.215.173.1,54.187.227.208,outbound
48,48,tcp,443,40044,54.187.227.208,10.215.173.1,inbound
49,40,tcp,40044,443,10.215.173.1,54.187.227.208,outbound
50,557,tls,40028,443,10.215.173.1,54.187.227.208,outbound
51,557,tls,40042,443,10.215.173.1,54.187.227.208,outbound
52,40,tcp,443,40028,54.187.227.208,10.215.173.1,inbound
53,40,tcp,443,40042,54.187.227.208,10.215.173.1,inbound
54,557,tls,40044,443,10.215.173.1,54.187.227.208,outbound
55,40,tcp,443,40044,54.187.227.208,10.215.173.1,inbound
56,196,tls,443,49126,151.101.41.208,10.215.173.1,inbound
57,40,tcp,49126,443,10.215.173.1,151.101.41.208,outbound
58,91,tls,49126,443,10.215.173.1,151.101.41.208,outbound
59,40,tcp,443,49126,151.101.41.208,10.215.173.1,inbound
60,861,tls,49126,443,10.215.173.1,151.101.41.208,outbound
61,40,tcp,443,49126,151.101.41.208,10.215.173.1,inbound
62,3115,tls,443,47412,35.166.252.7,10.215.173.1,inbound
63,40,tcp,47412,443,10.215.173.1,35.166.252.7,outbound
64,387,tls,443,47412,35.166.252.7,10.215.173.1,inbound
65,40,tcp,47412,443,10.215.173.1,35.166.252.7,outbound
66,166,tls,47412,443,10.215.173.1,35.166.252.7,outbound
67,40,tcp,443,47412,35.166.252.7,10.215.173.1,inbound
68,513,dns,53,4168,10.215.173.2,10.215.173.1,inbound
69,60,tcp,44556,443,10.215.173.1,44.239.205.148,outbound
70,60,tcp,44572,443,10.215.173.1,44.239.205.148,outbound
71,60,tcp,44588,443,10.215.173.1,44.239.205.148,outbound
72,60,tcp,44596,443,10.215.173.1,44.239.205.148,outbound
73,3462,tls,443,40602,52.88.36.62,10.215.173.1,inbound
74,3462,tls,443,40626,52.88.36.62,10.215.173.1,inbound
75,40,tcp,40602,443,10.215.173.1,52.88.36.62,outbound
76,40,tcp,40626,443,10.215.173.1,52.88.36.62,outbound
77,166,tls,40602,443,10.215.173.1,52.88.36.62,outbound
78,40,tcp,443,40602,52.88.36.62,10.215.173.1,inbound
79,1592,tls,443,40042,54.187.227.208,10.215.173.1,inbound
80,40,tcp,40042,443,10.215.173.1,54.187.227.208,outbound
81,1554,tls,443,40042,54.187.227.208,10.215.173.1,inbound
82,40,tcp,40042,443,10.215.173.1,54.187.227.208,outbound
83,3462,tls,443,40614,52.88.36.62,10.215.173.1,inbound
84,3462,tls,443,40632,52.88.36.62,10.215.173.1,inbound
85,3453,tls,443,40028,54.187.227.208,10.215.173.1,inbound
86,387,tls,443,40042,54.187.227.208,10.215.173.1,inbound
87,3453,tls,443,40044,54.187.227.208,10.215.173.1,inbound
88,40,tcp,40614,443,10.215.173.1,52.88.36.62,outbound
89,40,tcp,40632,443,10.215.173.1,52.88.36.62,outbound
90,40,tcp,40028,443,10.215.173.1,54.187.227.208,outbound
91,40,tcp,40042,443,10.215.173.1,54.187.227.208,outbound
92,40,tcp,40044,443,10.215.173.1,54.187.227.208,outbound
93,166,tls,40626,443,10.215.173.1,52.88.36.62,outbound
94,40,tcp,443,40626,52.88.36.62,10.215.173.1,inbound
95,166,tls,40614,443,10.215.173.1,52.88.36.62,outbound
96,166,tls,40044,443,10.215.173.1,54.187.227.208,outbound
97,40,tcp,443,40614,52.88.36.62,10.215.173.1,inbound
98,40,tcp,443,40044,54.187.227.208,10.215.173.1,inbound
99,166,tls,40042,443,10.215.173.1,54.187.227.208,outbound
100,166,tls,40632,443,10.215.173.1,52.88.36.62,outbound
101,40,tcp,443,40632,52.88.36.62,10.215.173.1,inbound
102,40,tcp,443,40042,54.187.227.208,10.215.173.1,inbound
103,160,tls,443,47412,35.166.252.7,10.215.173.1,inbound
104,160,tls,443,47412,35.166.252.7,10.215.173.1,inbound
105,40,tcp,47412,443,10.215.173.1,35.166.252.7,outbound
106,93,tls,47412,443,10.215.173.1,35.166.252.7,outbound
107,40,tcp,443,47412,35.166.252.7,10.215.173.1,inbound
108,126,tls,47412,443,10.215.173.1,35.166.252.7,outbound
109,40,tcp,443,47412,35.166.252.7,10.215.173.1,inbound
110,554,tls,47412,443,10.215.173.1,35.166.252.7,outbound
111,40,tcp,443,47412,35.166.252.7,10.215.173.1,inbound
112,78,tls,47412,443,10.215.173.1,35.166.252.7,outbound
113,40,tcp,443,47412,35.166.252.7,10.215.173.1,inbound
114,166,tls,40028,443,10.215.173.1,54.187.227.208,outbound
115,40,tcp,443,40028,54.187.227.208,10.215.173.1,inbound
116,48,tcp,443,44556,44.239.205.148,10.215.173.1,inbound
117,40,tcp,44556,443,10.215.173.1,44.239.205.148,outbound
118,48,tcp,443,44572,44.239.205.148,10.215.173.1,inbound
119,40,tcp,44572,443,10.215.173.1,44.239.205.148,outbound
120,557,tls,44556,443,10.215.173.1,44.239.205.148,outbound
121,557,tls,44572,443,10.215.173.1,44.239.205.148,outbound
122,40,tcp,443,44556,44.239.205.148,10.215.173.1,inbound
123,40,tcp,443,44572,44.239.205.148,10.215.173.1,inbound
