packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,60,tcp,39778,853,192.168.1.122,10.215.173.2,inbound
2,72,dns,7988,53,10.215.173.1,10.215.173.2,inbound
3,79,dns,23930,53,10.215.173.1,10.215.173.2,inbound
4,201,dns,53,7988,10.215.173.2,10.215.173.1,inbound
5,219,dns,53,23930,10.215.173.2,10.215.173.1,inbound
6,61,dns,3249,53,10.215.173.1,10.215.173.2,inbound
7,60,tcp,45776,443,10.215.173.1,35.160.102.94,outbound
8,60,tcp,47316,443,10.215.173.1,54.201.190.7,outbound
9,265,dns,53,3249,10.215.173.2,10.215.173.1,inbound
10,60,tcp,39324,443,10.215.173.1,52.40.248.41,outbound
11,48,tcp,443,45776,35.160.102.94,10.215.173.1,inbound
12,40,tcp,45776,443,10.215.173.1,35.160.102.94,outbound
13,74,dns,27823,53,10.215.173.1,10.215.173.2,inbound
14,60,tcp,45786,443,10.215.173.1,35.160.102.94,outbound
15,557,tls,45776,443,10.215.173.1,35.160.102.94,outbound
16,60,tcp,45800,443,10.215.173.1,35.160.102.94,outbound
17,60,tcp,45808,443,10.215.173.1,35.160.102.94,outbound
18,60,tcp,39328,443,10.215.173.1,52.40.248.41,outbound
19,60,tcp,39340,443,10.215.173.1,52.40.248.41,outbound
20,81,dns,49718,53,10.215.173.1,10.215.173.2,inbound
21,40,tcp,443,45776,35.160.102.94,10.215.173.1,inbound
22,48,tcp,443,47316,54.201.190.7,10.215.173.1,inbound
23,48,tcp,443,39324,52.40.248.41,10.215.173.1,inbound
24,185,dns,53,27823,10.215.173.2,10.215.173.1,inbound
25,40,tcp,47316,443,10.215.173.1,54.201.190.7,outbound
26,40,tcp,39324,443,10.215.173.1,52.40.248.41,outbound
27,557,tls,47316,443,10.215.173.1,54.201.190.7,outbound
28,40,tcp,443,47316,54.201.190.7,10.215.173.1,inbound
29,197,dns,53,49718,10.215.173.2,10.215.173.1,inbound
30,557,tls,39324,443,10.215.173.1,52.40.248.41,outbound
31,40,tcp,443,39324,52.40.248.41,10.215.173.1,inbound
32,60,tcp,46942,443,10.215.173.1,44.229.105.13,outbound
33,60,tcp,46954,443,10.215.173.1,44.229.105.13,outbound
34,60,tcp,46962,443,10.215.173.1,44.229.105.13,outbound
35,60,tcp,46968,443,10.215.173.1,44.229.105.13,outbound
36,60,tcp,38292,443,10.215.173.1,52.40.41.84,outbound
37,76,dns,33812,53,10.215.173.1,10.215.173.2,inbound
38,66,dns,33643,53,10.215.173.1,10.215.173.2,inbound
39,48,tcp,443,45786,35.160.102.94,10.215.173.1,inbound
40,108,dns,53,33812,10.215.173.2,10.215.173.1,inbound
41,40,tcp,45786,443,10.215.173.1,35.160.102.94,outbound
42,48,tcp,443,45800,35.160.102.94,10.215.173.1,inbound
43,40,tcp,45800,443,10.215.173.1,35.160.102.94,outbound
44,48,tcp,443,45808,35.160.102.94,10.215.173.1,inbound
45,40,tcp,45808,443,10.215.173.1,35.160.102.94,outbound
46,557,tls,45786,443,10.215.173.1,35.160.102.94,outbound
47,40,tcp,443,45786,35.160.102.94,10.215.173.1,inbound
48,557,tls,45800,443,10.215.173.1,35.160.102.94,outbound
49,557,tls,45808,443,10.215.173.1,35.160.102.94,outbound
50,40,tcp,443,45800,35.160.102.94,10.215.173.1,inbound
51,40,tcp,443,45808,35.160.102.94,10.215.173.1,inbound
52,269,dns,53,33643,10.215.173.2,10.215.173.1,inbound
53,60,tcp,43260,443,10.215.173.1,52.200.116.28,outbound
54,48,tcp,443,39328,52.40.248.41,10.215.173.1,inbound
55,48,tcp,443,39340,52.40.248.41,10.215.173.1,inbound
56,40,tcp,39328,443,10.215.173.1,52.40.248.41,outbound
57,40,tcp,39340,443,10.215.173.1,52.40.248.41,outbound
58,557,tls,39328,443,10.215.173.1,52.40.248.41,outbound
59,557,tls,39340,443,10.215.173.1,52.40.248.41,outbound
60,40,tcp,443,39328,52.40.248.41,10.215.173.1,inbound
61,40,tcp,443,39340,52.40.248.41,10.215.173.1,inbound
62,60,tcp,42364,443,10.215.173.1,151.101.41.208,outbound
63,3462,tls,443,45776,35.160.102.94,10.215.173.1,inbound
64,40,tcp,45776,443,10.215.173.1,35.160.102.94,outbound
65,3049,tls,443,47316,54.201.190.7,10.215.173.1,inbound
66,3106,tls,443,39324,52.40.248.41,10.215.173.1,inbound
67,40,tcp,47316,443,10.215.173.1,54.201.190.7,outbound
68,40,tcp,39324,443,10.215.173.1,52.40.248.41,outbound
69,453,tls,443,47316,54.201.190.7,10.215.173.1,inbound
70,387,tls,443,39324,52.40.248.41,10.215.173.1,inbound
71,40,tcp,47316,443,10.215.173.1,54.201.190.7,outbound
72,166,tls,47316,443,10.215.173.1,54.201.190.7,outbound
73,40,tcp,39324,443,10.215.173.1,52.40.248.41,outbound
74,40,tcp,443,47316,54.201.190.7,10.215.173.1,inbound
75,48,tcp,443,46942,44.229.105.13,10.215.173.1,inbound
76,48,tcp,443,46954,44.229.105.13,10.215.173.1,inbound
77,48,tcp,443,46962,44.229.105.13,10.215.173.1,inbound
78,48,tcp,443,46968,44.229.105.13,10.215.173.1,inbound
79,48,tcp,443,38292,52.40.41.84,10.215.173.1,inbound
80,40,tcp,46942,443,10.215.173.1,44.229.105.13,outbound
81,166,tls,45776,443,10.215.173.1,35.160.102.94,outbound
82,557,tls,46942,443,10.215.173.1,44.229.105.13,outbound
83,40,tcp,46954,443,10.215.173.1,44.229.105.13,outbound
84,40,tcp,46962,443,10.215.173.1,44.229.105.13,outbound
85,557,tls,46962,443,10.215.173.1,44.229.105.13,outbound
86,557,tls,46954,443,10.215.173.1,44.229.105.13,outbound
87,40,tcp,46968,443,10.215.173.1,44.229.105.13,outbound
88,557,tls,46968,443,10.215.173.1,44.229.105.13,outbound
89,40,tcp,38292,443,10.215.173.1,52.40.41.84,outbound
90,557,tls,38292,443,10.215.173.1,52.40.41.84,outbound
91,40,tcp,443,45776,35.160.102.94,10.215.173.1,inbound
92,40,tcp,443,46942,44.229.105.13,10.215.173.1,inbound
93,40,tcp,443,46954,44.229.105.13,10.215.173.1,inbound
94,40,tcp,443,46962,44.229.105.13,10.215.173.1,inbound
95,40,tcp,443,46968,44.229.105.13,10.215.173.1,inbound
96,40,tcp,443,38292,52.40.41.84,10.215.173.1,inbound
97,48,tcp,443,42364,151.101.41.208,10.215.173.1,inbound
98,40,tcp,42364,443,10.215.173.1,151.101.41.208,outbound
99,557,tls,42364,443,10.215.173.1,151.101.41.208,outbound
100,40,tcp,443,42364,151.101.41.208,10.215.173.1,inbound
101,166,tls,39324,443,10.215.173.1,52.40.248.41,outbound
102,40,tcp,443,39324,52.40.248.41,10.215.173.1,inbound
103,196,tls,443,42364,151.101.41.208,10.215.173.1,inbound
104,40,tcp,42364,443,10.215.173.1,151.101.41.208,outbound
105,91,tls,42364,443,10.215.173.1,151.101.41.208,outbound
106,40,tcp,443,42364,151.101.41.208,10.215.173.1,inbound
107,1391,tls,42364,443,10.215.173.1,151.101.41.208,outbound
108,40,tcp,443,42364,151.101.41.208,10.215.173.1,inbound
109,3462,tls,443,45808,35.160.102.94,10.215.173.1,inbound
110,40,tcp,45808,443,10.215.173.1,35.160.102.94,outbound
111,3462,tls,443,45786,35.160.102.94,10.215.173.1,inbound
112,40,tcp,45786,443,10.215.173.1,35.160.102.94,outbound
113,3049,tls,443,45800,35.160.102.94,10.215.173.1,inbound
114,40,tcp,45800,443,10.215.173.1,35.160.102.94,outbound
115,453,tls,443,45800,35.160.102.94,10.215.173.1,inbound
116,40,tcp,45800,443,10.215.173.1,35.160.102.94,outbound
117,166,tls,45786,443,10.215.173.1,35.160.102.94,outbound
118,40,tcp,443,45786,35.160.102.94,10.215.173.1,inbound
119,1592,tls,443,39340,52.40.248.41,10.215.173.1,inbound
120,40,tcp,39340,443,10.215.173.1,52.40.248.41,outbound
121,1554,tls,443,39340,52.40.248.41,10.215.173.1,inbound
122,40,tcp,39340,443,10.215.173.1,52.40.248.41,outbound
123,166,tls,45808,443,10.215.173.1,35.160.102.94,outbound
124,40,tcp,443,45808,35.160.102.94,10.215.173.1,inbound
125,387,tls,443,39340,52.40.248.41,10.215.173.1,inbound
126,40,tcp,39340,443,10.215.173.1,52.40.248.41,outbound
127,3453,tls,443,39328,52.40.248.41,10.215.173.1,inbound
128,40,tcp,39328,443,10.215.173.1,52.40.248.41,outbound
129,166,tls,39340,443,10.215.173.1,52.40.248.41,outbound
130,40,tcp,443,39340,52.40.248.41,10.215.173.1,inbound
131,166,tls,45800,443,10.215.173.1,35.160.102.94,outbound
132,40,tcp,443,45800,35.160.102.94,10.215.173.1,inbound
133,166,tls,39328,443,10.215.173.1,52.40.248.41,outbound
134,40,tcp,443,39328,52.40.248.41,10.215.173.1,inbound
135,280,tls,443,47316,54.201.190.7,10.215.173.1,inbound
136,93,tls,47316,443,10.215.173.1,54.201.190.7,outbound
137,40,tcp,443,47316,54.201.190.7,10.215.173.1,inbound
138,126,tls,47316,443,10.215.173.1,54.201.190.7,outbound
139,40,tcp,443,47316,54.201.190.7,10.215.173.1,inbound
140,554,tls,47316,443,10.215.173.1,54.201.190.7,outbound
141,40,tcp,443,47316,54.201.190.7,10.215.173.1,inbound
142,78,tls,47316,443,10.215.173.1,54.201.190.7,outbound
143,40,tcp,443,47316,54.201.190.7,10.215.173.1,inbound
144,280,tls,443,45776,35.160.102.94,10.215.173.1,inbound
145,211,tls,443,39324,52.40.248.41,10.215.173.1,inbound
146,93,tls,45776,443,10.215.173.1,35.160.102.94,outbound
147,40,tcp,443,45776,35.160.102.94,10.215.173.1,inbound
148,1601,tls,443,46962,44.229.105.13,10.215.173.1,inbound
149,3115,tls,443,38292,52.40.41.84,10.215.173.1,inbound
150,126,tls,45776,443,10.215.173.1,35.160.102.94,outbound
151,40,tcp,46962,443,10.215.173.1,44.229.105.13,outbound
152,40,tcp,38292,443,10.215.173.1,52.40.41.84,outbound
153,872,tls,39324,443,10.215.173.1,52.40.248.41,outbound
154,40,tcp,443,45776,35.160.102.94,10.215.173.1,inbound
155,40,tcp,443,39324,52.40.248.41,10.215.173.1,inbound
156,3115,tls,443,46942,44.229.105.13,10.215.173.1,inbound
157,3462,tls,443,46954,44.229.105.13,10.215.173.1,inbound
158,1901,tls,443,46962,44.229.105.13,10.215.173.1,inbound
159,3462,tls,443,46968,44.229.105.13,10.215.173.1,inbound
160,78,tls,45776,443,10.215.173.1,35.160.102.94,outbound
161,40,tcp,46942,443,10.215.173.1,44.229.105.13,outbound
162,40,tcp,46954,443,10.215.173.1,44.229.105.13,outbound
163,166,tls,46954,443,10.215.173.1,44.229.105.13,outbound
164,40,tcp,46962,443,10.215.173.1,44.229.105.13,outbound
165,166,tls,46962,443,10.215.173.1,44.229.105.13,outbound
166,40,tcp,46968,443,10.215.173.1,44.229.105.13,outbound
167,166,tls,46968,443,10.215.173.1,44.229.105.13,outbound
168,40,tcp,443,45776,35.160.102.94,10.215.173.1,inbound
169,387,tls,443,46942,44.229.105.13,10.215.173.1,inbound
170,40,tcp,443,46954,44.229.105.13,10.215.173.1,inbound
171,40,tcp,443,46962,44.229.105.13,10.215.173.1,inbound
172,40,tcp,443,46968,44.229.105.13,10.215.173.1,inbound
173,387,tls,443,38292,52.40.41.84,10.215.173.1,inbound
174,48,tcp,443,43260,52.200.116.28,10.215.173.1,inbound
175,669,tls,45776,443,10.215.173.1,35.160.102.94,outbound
176,40,tcp,46942,443,10.215.173.1,44.229.105.13,outbound
177,166,tls,46942,443,10.215.173.1,44.229.105.13,outbound
178,40,tcp,38292,443,10.215.173.1,52.40.41.84,outbound
179,166,tls,38292,443,10.215.173.1,52.40.41.84,outbound
180,40,tcp,43260,443,10.215.173.1,52.200.116.28,outbound
181,40,tcp,443,45776,35.160.102.94,10.215.173.1,inbound
182,40,tcp,443,46942,44.229.105.13,10.215.173.1,inbound
183,40,tcp,443,38292,52.40.41.84,10.215.173.1,inbound
184,557,tls,43260,443,10.215.173.1,52.200.116.28,outbound
185,40,tcp,443,43260,52.200.116.28,10.215.173.1,inbound
186,280,tls,443,45808,35.160.102.94,10.215.173.1,inbound
187,280,tls,443,45786,35.160.102.94,10.215.173.1,inbound
188,93,tls,45786,443,10.215.173.1,35.160.102.94,outbound
189,93,tls,45808,443,10.215.173.1,35.160.102.94,outbound
190,40,tcp,443,45786,35.160.102.94,10.215.173.1,inbound
191,40,tcp,443,45808,35.160.102.94,10.215.173.1,inbound
192,157,tls,45786,443,10.215.173.1,35.160.102.94,outbound
193,157,tls,45808,443,10.215.173.1,35.160.102.94,outbound
194,40,tcp,443,45808,35.160.102.94,10.215.173.1,inbound
195,40,tcp,443,45786,35.160.102.94,10.215.173.1,inbound
196,40,tcp,45786,443,10.215.173.1,35.160.102.94,outbound
197,40,tcp,443,45786,35.160.102.94,10.215.173.1,inbound
198,182,tls,45776,443,10.215.173.1,35.160.102.94,outbound
199,40,tcp,443,45776,35.160.102.94,10.215.173.1,inbound
200,181,tls,45776,443,10.215.173.1,35.160.102.94,outbound
201,40,tcp,443,45776,35.160.102.94,10.215.173.1,inbound
202,211,tls,443,39340,52.40.248.41,10.215.173.1,inbound
203,280,tls,443,45800,35.160.102.94,10.215.173.1,inbound
204,828,tls,39340,443,10.215.173.1,52.40.248.41,outbound
205,40,tcp,443,39340,52.40.248.41,10.215.173.1,inbound
206,211,tls,443,39328,52.40.248.41,10.215.173.1,inbound
207,93,tls,45800,443,10.215.173.1,35.160.102.94,outbound
208,40,tcp,443,45800,35.160.102.94,10.215.173.1,inbound
209,84,tls,45800,443,10.215.173.1,35.160.102.94,outbound
210,40,tcp,443,45800,35.160.102.94,10.215.173.1,inbound
211,82,tls,45800,443,10.215.173.1,35.160.102.94,outbound
212,40,tcp,443,45800,35.160.102.94,10.215.173.1,inbound
213,71,tls,45800,443,10.215.173.1,35.160.102.94,outbound
214,924,tls,39328,443,10.215.173.1,52.40.248.41,outbound
215,40,tcp,45800,443,10.215.173.1,35.160.102.94,outbound
216,40,tcp,443,45800,35.160.102.94,10.215.173.1,inbound
217,78,tls,443,47316,54.201.190.7,10.215.173.1,inbound
218,40,tcp,443,45800,35.160.102.94,10.215.173.1,inbound
219,40,tcp,443,39328,52.40.248.41,10.215.173.1,inbound
220,210,tls,45776,443,10.215.173.1,35.160.102.94,outbound
221,40,tcp,443,45776,35.160.102.94,10.215.173.1,inbound
222,78,tls,443,45776,35.160.102.94,10.215.173.1,inbound
223,589,tls,443,47316,54.201.190.7,10.215.173.1,inbound
224,40,tcp,47316,443,10.215.173.1,54.201.190.7,outbound
225,280,tls,443,46962,44.229.105.13,10.215.173.1,inbound
226,280,tls,443,38292,52.40.41.84,10.215.173.1,inbound
227,280,tls,443,46954,44.229.105.13,10.215.173.1,inbound
228,93,tls,46962,443,10.215.173.1,44.229.105.13,outbound
229,93,tls,38292,443,10.215.173.1,52.40.41.84,outbound
230,280,tls,443,46942,44.229.105.13,10.215.173.1,inbound
231,40,tcp,443,46962,44.229.105.13,10.215.173.1,inbound
232,280,tls,443,46968,44.229.105.13,10.215.173.1,inbound
233,40,tcp,443,38292,52.40.41.84,10.215.173.1,inbound
234,93,tls,46942,443,10.215.173.1,44.229.105.13,outbound
235,157,tls,46942,443,10.215.173.1,44.229.105.13,outbound
236,40,tcp,443,46942,44.229.105.13,10.215.173.1,inbound
237,882,tls,46962,443,10.215.173.1,44.229.105.13,outbound
238,93,tls,46968,443,10.215.173.1,44.229.105.13,outbound
239,93,tls,46954,443,10.215.173.1,44.229.105.13,outbound
240,157,tls,46968,443,10.215.173.1,44.229.105.13,outbound
241,40,tcp,443,46968,44.229.105.13,10.215.173.1,inbound
242,729,tls,38292,443,10.215.173.1,52.40.41.84,outbound
243,319,tls,443,45776,35.160.102.94,10.215.173.1,inbound
244,40,tcp,443,46942,44.229.105.13,10.215.173.1,inbound
245,40,tcp,443,46954,44.229.105.13,10.215.173.1,inbound
246,40,tcp,443,46962,44.229.105.13,10.215.173.1,inbound
247,40,tcp,443,46968,44.229.105.13,10.215.173.1,inbound
248,40,tcp,443,38292,52.40.41.84,10.215.173.1,inbound
249,40,tcp,45776,443,10.215.173.1,35.160.102.94,outbound
250,126,tls,46954,443,10.215.173.1,44.229.105.13,outbound
251,204,tls,46962,443,10.215.173.1,44.229.105.13,outbound
252,40,tcp,46954,443,10.215.173.1,44.229.105.13,outbound
253,40,tcp,443,46954,44.229.105.13,10.215.173.1,inbound
254,78,tls,443,45776,35.160.102.94,10.215.173.1,inbound
255,40,tcp,443,46954,44.229.105.13,10.215.173.1,inbound
256,40,tcp,443,46962,44.229.105.13,10.215.173.1,inbound
257,40,tcp,443,45808,35.160.102.94,10.215.173.1,inbound
258,182,tls,46962,443,10.215.173.1,44.229.105.13,outbound
259,40,tcp,443,46962,44.229.105.13,10.215.173.1,inbound
260,785,tls,443,42364,151.101.41.208,10.215.173.1,inbound
261,40,tcp,443,45786,35.160.102.94,10.215.173.1,inbound
262,674,tls,443,45776,35.160.102.94,10.215.173.1,inbound
263,40,tcp,45776,443,10.215.173.1,35.160.102.94,outbound
264,355,tls,443,45776,35.160.102.94,10.215.173.1,inbound
265,5482,tls,443,43260,52.200.116.28,10.215.173.1,inbound
266,40,tcp,43260,443,10.215.173.1,52.200.116.28,outbound
267,166,tls,43260,443,10.215.173.1,52.200.116.28,outbound
268,40,tcp,443,43260,52.200.116.28,10.215.173.1,inbound
269,623,tls,443,39328,52.40.248.41,10.215.173.1,inbound
270,78,tls,443,46962,44.229.105.13,10.215.173.1,inbound
271,78,tls,443,38292,52.40.41.84,10.215.173.1,inbound
272,603,tls,443,39324,52.40.248.41,10.215.173.1,inbound
273,386,tls,443,46962,44.229.105.13,10.215.173.1,inbound
274,423,tls,443,46962,44.229.105.13,10.215.173.1,inbound
275,40,tcp,42364,443,10.215.173.1,151.101.41.208,outbound
276,40,tcp,46962,443,10.215.173.1,44.229.105.13,outbound
277,78,tls,443,46962,44.229.105.13,10.215.173.1,inbound
278,40,tcp,46962,443,10.215.173.1,44.229.105.13,outbound
