packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,60,tcp,44740,853,192.168.1.122,10.215.173.2,inbound
2,76,dns,24058,53,10.215.173.1,10.215.173.2,inbound
3,424,dns,53,24058,10.215.173.2,10.215.173.1,inbound
4,60,tcp,42660,443,10.215.173.1,52.200.116.28,outbound
5,48,tcp,443,42660,52.200.116.28,10.215.173.1,inbound
6,40,tcp,42660,443,10.215.173.1,52.200.116.28,outbound
7,557,tls,42660,443,10.215.173.1,52.200.116.28,outbound
8,40,tcp,443,42660,52.200.116.28,10.215.173.1,inbound
9,61,dns,20987,53,10.215.173.1,10.215.173.2,inbound
10,79,dns,57213,53,10.215.173.1,10.215.173.2,inbound
11,265,dns,53,20987,10.215.173.2,10.215.173.1,inbound
12,219,dns,53,57213,10.215.173.2,10.215.173.1,inbound
13,60,tcp,46118,443,10.215.173.1,44.236.113.33,outbound
14,60,tcp,38266,443,10.215.173.1,35.160.102.94,outbound
15,5135,tls,443,42660,52.200.116.28,10.215.173.1,inbound
16,40,tcp,42660,443,10.215.173.1,52.200.116.28,outbound
17,387,tls,443,42660,52.200.116.28,10.215.173.1,inbound
18,40,tcp,42660,443,10.215.173.1,52.200.116.28,outbound
19,166,tls,42660,443,10.215.173.1,52.200.116.28,outbound
20,40,tcp,443,42660,52.200.116.28,10.215.173.1,inbound
21,60,tcp,46130,443,10.215.173.1,44.236.113.33,outbound
22,66,dns,9448,53,10.215.173.1,10.215.173.2,inbound
23,123,dns,53,9448,10.215.173.2,10.215.173.1,inbound
24,60,tcp,48320,443,10.215.173.1,151.101.41.208,outbound
25,48,tcp,443,46118,44.236.113.33,10.215.173.1,inbound
26,40,tcp,46118,443,10.215.173.1,44.236.113.33,outbound
27,48,tcp,443,38266,35.160.102.94,10.215.173.1,inbound
28,40,tcp,38266,443,10.215.173.1,35.160.102.94,outbound
29,557,tls,46118,443,10.215.173.1,44.236.113.33,outbound
30,40,tcp,443,46118,44.236.113.33,10.215.173.1,inbound
31,557,tls,38266,443,10.215.173.1,35.160.102.94,outbound
32,40,tcp,443,38266,35.160.102.94,10.215.173.1,inbound
33,48,tcp,443,48320,151.101.41.208,10.215.173.1,inbound
34,40,tcp,48320,443,10.215.173.1,151.101.41.208,outbound
35,557,tls,48320,443,10.215.173.1,151.101.41.208,outbound
36,40,tcp,443,48320,151.101.41.208,10.215.173.1,inbound
37,60,tcp,46140,443,10.215.173.1,44.236.113.33,outbound
38,60,tcp,38280,443,10.215.173.1,35.160.102.94,outbound
39,196,tls,443,48320,151.101.41.208,10.215.173.1,inbound
40,40,tcp,48320,443,10.215.173.1,151.101.41.208,outbound
