packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,76,dns,8818,53,10.215.173.1,10.215.173.2,inbound
2,60,tcp,49560,853,192.168.1.122,10.215.173.2,inbound
3,108,dns,53,8818,10.215.173.2,10.215.173.1,inbound
4,60,tcp,46590,443,10.215.173.1,54.237.36.4,outbound
5,72,dns,12236,53,10.215.173.1,10.215.173.2,inbound
6,79,dns,52878,53,10.215.173.1,10.215.173.2,inbound
7,61,dns,23369,53,10.215.173.1,10.215.173.2,inbound
8,48,tcp,443,46590,54.237.36.4,10.215.173.1,inbound
9,201,dns,53,12236,10.215.173.2,10.215.173.1,inbound
10,219,dns,53,52878,10.215.173.2,10.215.173.1,inbound
11,40,tcp,46590,443,10.215.173.1,54.237.36.4,outbound
12,557,tls,46590,443,10.215.173.1,54.237.36.4,outbound
13,40,tcp,443,46590,54.237.36.4,10.215.173.1,inbound
14,265,dns,53,23369,10.215.173.2,10.215.173.1,inbound
15,60,tcp,46816,443,10.215.173.1,54.201.190.7,outbound
16,60,tcp,38346,443,10.215.173.1,52.43.148.200,outbound
17,60,tcp,41304,443,10.215.173.1,35.80.159.121,outbound
18,48,tcp,443,46816,54.201.190.7,10.215.173.1,inbound
19,40,tcp,46816,443,10.215.173.1,54.201.190.7,outbound
20,557,tls,46816,443,10.215.173.1,54.201.190.7,outbound
21,40,tcp,443,46816,54.201.190.7,10.215.173.1,inbound
22,48,tcp,443,38346,52.43.148.200,10.215.173.1,inbound
23,40,tcp,38346,443,10.215.173.1,52.43.148.200,outbound
24,557,tls,38346,443,10.215.173.1,52.43.148.200,outbound
25,60,tcp,38356,443,10.215.173.1,52.43.148.200,outbound
26,74,dns,34848,53,10.215.173.1,10.215.173.2,inbound
27,60,tcp,38364,443,10.215.173.1,52.43.148.200,outbound
28,60,tcp,38366,443,10.215.173.1,52.43.148.200,outbound
29,60,tcp,41308,443,10.215.173.1,35.80.159.121,outbound
30,60,tcp,41314,443,10.215.173.1,35.80.159.121,outbound
31,81,dns,41485,53,10.215.173.1,10.215.173.2,inbound
32,202,tls,443,46590,54.237.36.4,10.215.173.1,inbound
33,40,tcp,443,38346,52.43.148.200,10.215.173.1,inbound
34,48,tcp,443,41304,35.80.159.121,10.215.173.1,inbound
35,185,dns,53,34848,10.215.173.2,10.215.173.1,inbound
36,40,tcp,46590,443,10.215.173.1,54.237.36.4,outbound
37,91,tls,46590,443,10.215.173.1,54.237.36.4,outbound
38,40,tcp,41304,443,10.215.173.1,35.80.159.121,outbound
39,557,tls,41304,443,10.215.173.1,35.80.159.121,outbound
40,40,tcp,443,46590,54.237.36.4,10.215.173.1,inbound
41,40,tcp,443,41304,35.80.159.121,10.215.173.1,inbound
42,197,dns,53,41485,10.215.173.2,10.215.173.1,inbound
43,4919,tls,46590,443,10.215.173.1,54.237.36.4,outbound
44,60,tcp,46034,443,10.215.173.1,44.229.105.13,outbound
45,60,tcp,46044,443,10.215.173.1,44.229.105.13,outbound
46,60,tcp,39822,443,10.215.173.1,52.40.41.84,outbound
47,60,tcp,46060,443,10.215.173.1,44.229.105.13,outbound
48,60,tcp,46064,443,10.215.173.1,44.229.105.13,outbound
49,40,tcp,443,46590,54.237.36.4,10.215.173.1,inbound
50,3462,tls,443,46816,54.201.190.7,10.215.173.1,inbound
51,40,tcp,46816,443,10.215.173.1,54.201.190.7,outbound
52,166,tls,46816,443,10.215.173.1,54.201.190.7,outbound
53,40,tcp,443,46816,54.201.190.7,10.215.173.1,inbound
54,48,tcp,443,38356,52.43.148.200,10.215.173.1,inbound
55,40,tcp,38356,443,10.215.173.1,52.43.148.200,outbound
56,557,tls,38356,443,10.215.173.1,52.43.148.200,outbound
57,40,tcp,443,38356,52.43.148.200,10.215.173.1,inbound
58,66,dns,18052,53,10.215.173.1,10.215.173.2,inbound
59,48,tcp,443,38364,52.43.148.200,10.215.173.1,inbound
60,40,tcp,38364,443,10.215.173.1,52.43.148.200,outbound
61,557,tls,38364,443,10.215.173.1,52.43.148.200,outbound
62,40,tcp,443,38364,52.43.148.200,10.215.173.1,inbound
63,269,dns,53,18052,10.215.173.2,10.215.173.1,inbound
64,48,tcp,443,38366,52.43.148.200,10.215.173.1,inbound
65,40,tcp,38366,443,10.215.173.1,52.43.148.200,outbound
66,557,tls,38366,443,10.215.173.1,52.43.148.200,outbound
67,40,tcp,443,38366,52.43.148.200,10.215.173.1,inbound
68,60,tcp,37478,443,10.215.173.1,151.101.41.208,outbound
69,48,tcp,443,41308,35.80.159.121,10.215.173.1,inbound
70,40,tcp,41308,443,10.215.173.1,35.80.159.121,outbound
71,48,tcp,443,41314,35.80.159.121,10.215.173.1,inbound
72,40,tcp,41314,443,10.215.173.1,35.80.159.121,outbound
73,557,tls,41308,443,10.215.173.1,35.80.159.121,outbound
74,40,tcp,443,41308,35.80.159.121,10.215.173.1,inbound
75,557,tls,41314,443,10.215.173.1,35.80.159.121,outbound
76,40,tcp,443,41314,35.80.159.121,10.215.173.1,inbound
77,3462,tls,443,38346,52.43.148.200,10.215.173.1,inbound
78,40,tcp,38346,443,10.215.173.1,52.43.148.200,outbound
79,48,tcp,443,37478,151.101.41.208,10.215.173.1,inbound
80,40,tcp,37478,443,10.215.173.1,151.101.41.208,outbound
81,557,tls,37478,443,10.215.173.1,151.101.41.208,outbound
82,40,tcp,443,37478,151.101.41.208,10.215.173.1,inbound
83,48,tcp,443,46044,44.229.105.13,10.215.173.1,inbound
84,40,tcp,46044,443,10.215.173.1,44.229.105.13,outbound
85,1592,tls,443,41304,35.80.159.121,10.215.173.1,inbound
86,40,tcp,41304,443,10.215.173.1,35.80.159.121,outbound
87,1892,tls,443,41304,35.80.159.121,10.215.173.1,inbound
88,40,tcp,41304,443,10.215.173.1,35.80.159.121,outbound
89,49,tls,443,41304,35.80.159.121,10.215.173.1,inbound
90,40,tcp,41304,443,10.215.173.1,35.80.159.121,outbound
91,557,tls,46044,443,10.215.173.1,44.229.105.13,outbound
92,40,tcp,443,46044,44.229.105.13,10.215.173.1,inbound
93,166,tls,38346,443,10.215.173.1,52.43.148.200,outbound
94,40,tcp,443,38346,52.43.148.200,10.215.173.1,inbound
95,48,tcp,443,46034,44.229.105.13,10.215.173.1,inbound
96,40,tcp,46034,443,10.215.173.1,44.229.105.13,outbound
97,557,tls,46034,443,10.215.173.1,44.229.105.13,outbound
98,40,tcp,443,46034,44.229.105.13,10.215.173.1,inbound
99,48,tcp,443,46060,44.229.105.13,10.215.173.1,inbound
100,40,tcp,46060,443,10.215.173.1,44.229.105.13,outbound
101,48,tcp,443,39822,52.40.41.84,10.215.173.1,inbound
102,48,tcp,443,46064,44.229.105.13,10.215.173.1,inbound
103,40,tcp,39822,443,10.215.173.1,52.40.41.84,outbound
104,40,tcp,46064,443,10.215.173.1,44.229.105.13,outbound
105,196,tls,443,37478,151.101.41.208,10.215.173.1,inbound
106,40,tcp,37478,443,10.215.173.1,151.101.41.208,outbound
107,280,tls,443,46816,54.201.190.7,10.215.173.1,inbound
108,557,tls,46060,443,10.215.173.1,44.229.105.13,outbound
109,40,tcp,443,46060,44.229.105.13,10.215.173.1,inbound
110,557,tls,46064,443,10.215.173.1,44.229.105.13,outbound
111,91,tls,37478,443,10.215.173.1,151.101.41.208,outbound
112,557,tls,39822,443,10.215.173.1,52.40.41.84,outbound
113,166,tls,41304,443,10.215.173.1,35.80.159.121,outbound
114,40,tcp,443,41304,35.80.159.121,10.215.173.1,inbound
115,3115,tls,443,38356,52.43.148.200,10.215.173.1,inbound
116,40,tcp,443,39822,52.40.41.84,10.215.173.1,inbound
117,40,tcp,443,46064,44.229.105.13,10.215.173.1,inbound
118,40,tcp,443,37478,151.101.41.208,10.215.173.1,inbound
119,40,tcp,38356,443,10.215.173.1,52.43.148.200,outbound
120,93,tls,46816,443,10.215.173.1,54.201.190.7,outbound
121,1396,tls,37478,443,10.215.173.1,151.101.41.208,outbound
122,40,tcp,443,46816,54.201.190.7,10.215.173.1,inbound
123,387,tls,443,38356,52.43.148.200,10.215.173.1,inbound
124,40,tcp,443,37478,151.101.41.208,10.215.173.1,inbound
125,678,tls,46816,443,10.215.173.1,54.201.190.7,outbound
126,40,tcp,38356,443,10.215.173.1,52.43.148.200,outbound
127,166,tls,38356,443,10.215.173.1,52.43.148.200,outbound
128,40,tcp,443,46816,54.201.190.7,10.215.173.1,inbound
129,40,tcp,443,38356,52.43.148.200,10.215.173.1,inbound
130,3462,tls,443,38364,52.43.148.200,10.215.173.1,inbound
131,40,tcp,38364,443,10.215.173.1,52.43.148.200,outbound
132,166,tls,38364,443,10.215.173.1,52.43.148.200,outbound
133,40,tcp,443,38364,52.43.148.200,10.215.173.1,inbound
134,3462,tls,443,38366,52.43.148.200,10.215.173.1,inbound
135,40,tcp,38366,443,10.215.173.1,52.43.148.200,outbound
136,3453,tls,443,41308,35.80.159.121,10.215.173.1,inbound
137,40,tcp,41308,443,10.215.173.1,35.80.159.121,outbound
138,3453,tls,443,41314,35.80.159.121,10.215.173.1,inbound
139,166,tls,38366,443,10.215.173.1,52.43.148.200,outbound
140,40,tcp,41314,443,10.215.173.1,35.80.159.121,outbound
141,40,tcp,443,38366,52.43.148.200,10.215.173.1,inbound
142,166,tls,41314,443,10.215.173.1,35.80.159.121,outbound
143,40,tcp,443,41314,35.80.159.121,10.215.173.1,inbound
144,166,tls,41308,443,10.215.173.1,35.80.159.121,outbound
145,40,tcp,443,41308,35.80.159.121,10.215.173.1,inbound
146,280,tls,443,38346,52.43.148.200,10.215.173.1,inbound
147,3115,tls,443,46044,44.229.105.13,10.215.173.1,inbound
148,93,tls,38346,443,10.215.173.1,52.43.148.200,outbound
149,40,tcp,46044,443,10.215.173.1,44.229.105.13,outbound
150,40,tcp,443,38346,52.43.148.200,10.215.173.1,inbound
151,794,tls,38346,443,10.215.173.1,52.43.148.200,outbound
152,40,tcp,443,38346,52.43.148.200,10.215.173.1,inbound
153,387,tls,443,46044,44.229.105.13,10.215.173.1,inbound
154,40,tcp,46044,443,10.215.173.1,44.229.105.13,outbound
155,166,tls,46044,443,10.215.173.1,44.229.105.13,outbound
156,3049,tls,443,46034,44.229.105.13,10.215.173.1,inbound
157,40,tcp,443,46044,44.229.105.13,10.215.173.1,inbound
158,40,tcp,46034,443,10.215.173.1,44.229.105.13,outbound
159,453,tls,443,46034,44.229.105.13,10.215.173.1,inbound
160,40,tcp,46034,443,10.215.173.1,44.229.105.13,outbound
161,253,tls,443,46590,54.237.36.4,10.215.173.1,inbound
162,166,tls,46034,443,10.215.173.1,44.229.105.13,outbound
163,40,tcp,443,46034,44.229.105.13,10.215.173.1,inbound
164,3462,tls,443,46060,44.229.105.13,10.215.173.1,inbound
165,40,tcp,46060,443,10.215.173.1,44.229.105.13,outbound
166,211,tls,443,41304,35.80.159.121,10.215.173.1,inbound
167,872,tls,41304,443,10.215.173.1,35.80.159.121,outbound
168,40,tcp,443,41304,35.80.159.121,10.215.173.1,inbound
169,78,tls,443,46816,54.201.190.7,10.215.173.1,inbound
170,280,tls,443,38356,52.43.148.200,10.215.173.1,inbound
171,93,tls,38356,443,10.215.173.1,52.43.148.200,outbound
172,157,tls,38356,443,10.215.173.1,52.43.148.200,outbound
173,40,tcp,443,38356,52.43.148.200,10.215.173.1,inbound
174,211,tls,38346,443,10.215.173.1,52.43.148.200,outbound
175,40,tcp,443,38346,52.43.148.200,10.215.173.1,inbound
176,40,tcp,443,38356,52.43.148.200,10.215.173.1,inbound
177,166,tls,46060,443,10.215.173.1,44.229.105.13,outbound
178,40,tcp,443,46060,44.229.105.13,10.215.173.1,inbound
179,3115,tls,443,39822,52.40.41.84,10.215.173.1,inbound
180,40,tcp,39822,443,10.215.173.1,52.40.41.84,outbound
181,3462,tls,443,46064,44.229.105.13,10.215.173.1,inbound
182,40,tcp,46064,443,10.215.173.1,44.229.105.13,outbound
183,387,tls,443,39822,52.40.41.84,10.215.173.1,inbound
184,40,tcp,39822,443,10.215.173.1,52.40.41.84,outbound
185,166,tls,39822,443,10.215.173.1,52.40.41.84,outbound
186,40,tcp,443,39822,52.40.41.84,10.215.173.1,inbound
187,166,tls,46064,443,10.215.173.1,44.229.105.13,outbound
