packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,72,dns,25706,53,10.215.173.1,10.215.173.2,inbound
2,61,dns,45955,53,10.215.173.1,10.215.173.2,inbound
3,79,dns,24800,53,10.215.173.1,10.215.173.2,inbound
4,74,dns,39132,53,10.215.173.1,10.215.173.2,inbound
5,517,dns,53,25706,10.215.173.2,10.215.173.1,inbound
6,60,tcp,39694,443,10.215.173.1,44.231.241.95,outbound
7,81,dns,21947,53,10.215.173.1,10.215.173.2,inbound
8,535,dns,53,24800,10.215.173.2,10.215.173.1,inbound
9,525,dns,53,45955,10.215.173.2,10.215.173.1,inbound
10,60,tcp,47942,443,10.215.173.1,52.43.148.200,outbound
11,60,tcp,47958,443,10.215.173.1,52.43.148.200,outbound
12,60,tcp,47968,443,10.215.173.1,52.43.148.200,outbound
13,60,tcp,47972,443,10.215.173.1,52.43.148.200,outbound
14,60,tcp,49828,443,10.215.173.1,54.70.228.44,outbound
15,60,tcp,49844,443,10.215.173.1,54.70.228.44,outbound
16,60,tcp,49846,443,10.215.173.1,54.70.228.44,outbound
17,66,dns,28877,53,10.215.173.1,10.215.173.2,inbound
18,123,dns,53,28877,10.215.173.2,10.215.173.1,inbound
19,60,tcp,38332,443,10.215.173.1,151.101.41.208,outbound
20,48,tcp,443,39694,44.231.241.95,10.215.173.1,inbound
21,40,tcp,39694,443,10.215.173.1,44.231.241.95,outbound
22,557,tls,39694,443,10.215.173.1,44.231.241.95,outbound
23,40,tcp,443,39694,44.231.241.95,10.215.173.1,inbound
24,48,tcp,443,38332,151.101.41.208,10.215.173.1,inbound
25,40,tcp,38332,443,10.215.173.1,151.101.41.208,outbound
26,557,tls,38332,443,10.215.173.1,151.101.41.208,outbound
27,40,tcp,443,38332,151.101.41.208,10.215.173.1,inbound
28,513,dns,53,21947,10.215.173.2,10.215.173.1,inbound
29,60,tcp,45554,443,10.215.173.1,52.38.68.215,outbound
30,60,tcp,45566,443,10.215.173.1,52.38.68.215,outbound
31,60,tcp,45574,443,10.215.173.1,52.38.68.215,outbound
32,60,tcp,45576,443,10.215.173.1,52.38.68.215,outbound
33,501,dns,53,39132,10.215.173.2,10.215.173.1,inbound
34,48,tcp,443,47942,52.43.148.200,10.215.173.1,inbound
35,196,tls,443,38332,151.101.41.208,10.215.173.1,inbound
36,40,tcp,47942,443,10.215.173.1,52.43.148.200,outbound
37,40,tcp,38332,443,10.215.173.1,151.101.41.208,outbound
38,60,tcp,45266,443,10.215.173.1,52.40.41.84,outbound
39,557,tls,47942,443,10.215.173.1,52.43.148.200,outbound
40,91,tls,38332,443,10.215.173.1,151.101.41.208,outbound
41,40,tcp,443,47942,52.43.148.200,10.215.173.1,inbound
42,48,tcp,443,47958,52.43.148.200,10.215.173.1,inbound
43,48,tcp,443,47968,52.43.148.200,10.215.173.1,inbound
44,48,tcp,443,47972,52.43.148.200,10.215.173.1,inbound
45,40,tcp,443,38332,151.101.41.208,10.215.173.1,inbound
46,40,tcp,47958,443,10.215.173.1,52.43.148.200,outbound
47,40,tcp,47968,443,10.215.173.1,52.43.148.200,outbound
48,40,tcp,47972,443,10.215.173.1,52.43.148.200,outbound
49,1397,tls,38332,443,10.215.173.1,151.101.41.208,outbound
50,557,tls,47958,443,10.215.173.1,52.43.148.200,outbound
51,557,tls,47968,443,10.215.173.1,52.43.148.200,outbound
52,40,tcp,443,47958,52.43.148.200,10.215.173.1,inbound
53,40,tcp,443,47968,52.43.148.200,10.215.173.1,inbound
54,48,tcp,443,49828,54.70.228.44,10.215.173.1,inbound
55,48,tcp,443,49844,54.70.228.44,10.215.173.1,inbound
56,40,tcp,443,38332,151.101.41.208,10.215.173.1,inbound
57,40,tcp,49828,443,10.215.173.1,54.70.228.44,outbound
58,40,tcp,49844,443,10.215.173.1,54.70.228.44,outbound
59,557,tls,49828,443,10.215.173.1,54.70.228.44,outbound
60,557,tls,49844,443,10.215.173.1,54.70.228.44,outbound
61,40,tcp,443,49828,54.70.228.44,10.215.173.1,inbound
62,40,tcp,443,49844,54.70.228.44,10.215.173.1,inbound
63,557,tls,47972,443,10.215.173.1,52.43.148.200,outbound
64,40,tcp,443,47972,52.43.148.200,10.215.173.1,inbound
65,48,tcp,443,49846,54.70.228.44,10.215.173.1,inbound
66,40,tcp,49846,443,10.215.173.1,54.70.228.44,outbound
67,557,tls,49846,443,10.215.173.1,54.70.228.44,outbound
68,40,tcp,443,49846,54.70.228.44,10.215.173.1,inbound
69,3462,tls,443,39694,44.231.241.95,10.215.173.1,inbound
70,40,tcp,39694,443,10.215.173.1,44.231.241.95,outbound
71,166,tls,39694,443,10.215.173.1,44.231.241.95,outbound
72,40,tcp,443,39694,44.231.241.95,10.215.173.1,inbound
73,48,tcp,443,45554,52.38.68.215,10.215.173.1,inbound
74,40,tcp,45554,443,10.215.173.1,52.38.68.215,outbound
75,557,tls,45554,443,10.215.173.1,52.38.68.215,outbound
76,40,tcp,443,45554,52.38.68.215,10.215.173.1,inbound
77,48,tcp,443,45566,52.38.68.215,10.215.173.1,inbound
78,40,tcp,45566,443,10.215.173.1,52.38.68.215,outbound
79,557,tls,45566,443,10.215.173.1,52.38.68.215,outbound
80,40,tcp,443,45566,52.38.68.215,10.215.173.1,inbound
81,48,tcp,443,45574,52.38.68.215,10.215.173.1,inbound
82,40,tcp,45574,443,10.215.173.1,52.38.68.215,outbound
83,557,tls,45574,443,10.215.173.1,52.38.68.215,outbound
84,40,tcp,443,45574,52.38.68.215,10.215.173.1,inbound
85,48,tcp,443,45576,52.38.68.215,10.215.173.1,inbound
86,40,tcp,45576,443,10.215.173.1,52.38.68.215,outbound
87,557,tls,45576,443,10.215.173.1,52.38.68.215,outbound
88,40,tcp,443,45576,52.38.68.215,10.215.173.1,inbound
89,48,tcp,443,45266,52.40.41.84,10.215.173.1,inbound
90,40,tcp,45266,443,10.215.173.1,52.40.41.84,outbound
91,557,tls,45266,443,10.215.173.1,52.40.41.84,outbound
92,3462,tls,443,47942,52.43.148.200,10.215.173.1,inbound
93,3115,tls,443,47968,52.43.148.200,10.215.173.1,inbound
94,40,tcp,443,45266,52.40.41.84,10.215.173.1,inbound
95,40,tcp,47942,443,10.215.173.1,52.43.148.200,outbound
96,40,tcp,47968,443,10.215.173.1,52.43.148.200,outbound
97,387,tls,443,47968,52.43.148.200,10.215.173.1,inbound
98,1592,tls,443,49844,54.70.228.44,10.215.173.1,inbound
99,40,tcp,47968,443,10.215.173.1,52.43.148.200,outbound
100,40,tcp,49844,443,10.215.173.1,54.70.228.44,outbound
101,1554,tls,443,49844,54.70.228.44,10.215.173.1,inbound
102,40,tcp,49844,443,10.215.173.1,54.70.228.44,outbound
103,387,tls,443,49844,54.70.228.44,10.215.173.1,inbound
104,40,tcp,49844,443,10.215.173.1,54.70.228.44,outbound
105,3462,tls,443,47958,52.43.148.200,10.215.173.1,inbound
106,3462,tls,443,47972,52.43.148.200,10.215.173.1,inbound
107,40,tcp,47958,443,10.215.173.1,52.43.148.200,outbound
108,40,tcp,47972,443,10.215.173.1,52.43.148.200,outbound
